score,pubdate,source,title,link
45,2025-07-15-22-12-18 +0000,nypost,Top Zelensky adviser calls for Trump to ‘apply real pressure’ on Putin — warns Russia has ‘no intention of stopping’ deadly airstrikes targeting civilians,https://nypost.com/2025/07/15/us-news/top-zelensky-adviser-calls-for-trump-to-apply-real-pressure-on-putin-warns-russia-has-no-intention-of-stopping-deadly-airstrikes-targeting-civilians/
25,2025-07-15-20-32-50 +0000,nypost,NYC photog captures stunning video of lightning striking One World Trade Center during historic storm: ‘Nature’s fury’,https://nypost.com/2025/07/15/us-news/nyc-photog-shoots-stunning-video-of-lightning-striking-one-world-trade/
24,2025-07-15-20-41-00 +0000,wsj,"Inflation picked up in June, a potential sign that companies are starting to pass tariff costs on to consumers",https://www.wsj.com/economy/inflation-hit-2-7-in-june-in-line-with-expectations-8f92a8cd
21,2025-07-15-22-07-23 +0000,nypost,Federal grand jury indicts ‘Minny Maniac’ accused of killing former Minnesota House Speaker Melissa Hortman,https://nypost.com/2025/07/15/us-news/federal-grand-jury-indicts-vance-boelter-accused-of-killing-former-minnesota-house-speaker-melissa-hortman/
18,2025-07-15-22-53-35 +0000,nypost,Georgia K-9 dies after being left in hot patrol car for ‘unacceptable amount of time’ — dog’s handler fired,https://nypost.com/2025/07/15/us-news/georgia-k-9-dies-after-being-left-in-hot-patrol-car-for-unacceptable-amount-of-time/
18,2025-07-15-21-10-32 +0000,nyt,Wednesday Briefing: China’s Economy Grows Despite Tariffs,https://www.nytimes.com/2025/07/15/briefing/china-economy-ukraine-weapons-trump-europe-britain-afghanistan.html
17,2025-07-15-23-50-44 +0000,nypost,Alleged burglar arrested in the shooting deaths of ‘American Idol’ boss Robin Kaye and her husband: report,https://nypost.com/2025/07/15/us-news/alleged-burglar-arrested-in-the-shooting-deaths-of-american-idol-boss-robin-kaye-and-her-husband-report/
17,2025-07-15-19-03-00 +0000,wsj,JPMorgan CEO Jamie Dimon sounded Wall Street’s clearest warning against the Trump administration’s attacks on Fed Chair Jerome Powell,https://www.wsj.com/economy/central-banking/dimon-defends-fed-independence-after-trump-attacks-6cb6b05f
16,2025-07-15-18-27-07 +0000,nyt,"Canada Wildfire Smoke Triggers Air Quality Alerts in Toronto, Montreal and U.S.",https://www.nytimes.com/2025/07/14/world/canada/canada-wildfire-smoke-manitoba-toronto-us.html
15,2025-07-15-21-10-02 +0000,nypost,Biden assistant Annie Tomasini becomes third aide subpoenaed to answer questions on prez’s mental decline,https://nypost.com/2025/07/15/us-news/biden-assistant-annie-tomasini-becomes-third-aide-subpoenaed-to-answer-questions-on-prezs-mental-decline/
