score,pubdate,source,title,link
52,2025-07-15-03-45-00 +0000,wsj,"China’s economy showed resilience in a turbulent first half of the year, remaining on track to hit its official growth target for the year despite President Trump’s tariff assault",https://www.wsj.com/world/china/chinas-economy-slows-in-line-with-expectations-1c34e51f
25,2025-07-15-02-08-23 +0000,nyt,How Trump Changed His Tone on Putin and the Russia-Ukraine War,https://www.nytimes.com/2025/07/14/us/politics/trump-putin-ukraine.html
23,2025-07-15-14-57-21 +0000,bbc,Two dead after flash flooding in New Jersey and New York City,https://www.bbc.com/news/articles/c0j42xy47q7o
19,2025-07-15-16-08-00 +0000,wsj,"Inflation picked up in June, a potential sign that companies are starting to pass tariff costs on to consumers",https://www.wsj.com/economy/inflation-hit-2-7-in-june-in-line-with-expectations-8f92a8cd
18,2025-07-15-16-45-00 +0000,wsj,JPMorgan CEO Jamie Dimon sounded Wall Street’s clearest warning against the Trump administration’s attacks on Fed Chair Jerome Powell,https://www.wsj.com/economy/central-banking/dimon-defends-fed-independence-after-trump-attacks-6cb6b05f
14,2025-07-15-16-45-48 +0000,bbc,Thousands of Afghans were moved to UK in secret scheme after data breach,https://www.bbc.com/news/articles/cvg8zy78787o
14,2025-07-15-16-10-16 +0000,bbc,Air quality alerts issued in Canada and  US as wildfires continue to burn,https://www.bbc.com/news/articles/c79q42y07wpo
12,2025-07-15-15-55-59 +0000,nyt,"Three Aid Workers Were ‘Intentionally Killed’ in Tigray Region of Ethiopia, M.S.F. Says",https://www.nytimes.com/2025/07/15/world/africa/ethiopia-tigray-msf.html
12,2025-07-15-00-57-05 +0000,bbc,Teddy bear made from fake human skin leads to California arrest,https://www.bbc.com/news/articles/c9dg3909w0yo
12,2025-07-14-20-00-07 +0000,nyt,"Clashes Between Bedouin and Druse in Syria Kill More Than 50, Health Official and Rights Group Say",https://www.nytimes.com/2025/07/14/world/middleeast/syria-clashes-deaths-bedouin-druse.html
