score,pubdate,source,title,link
28,2025-07-13-00-39-10 +0000,nypost,It’s no surprise the Trump DOJ confirmed Jeffrey Epstein killed himself — the twisted financier had lost everything,https://nypost.com/2025/07/12/business/its-no-surprise-the-trump-doj-confirmed-jeffrey-epstein-killed-himself-the-twisted-financier-had-lost-everything/
25,2025-07-13-16-27-25 +0000,nypost,Ex-Gov. David Paterson said rabid Mamdani supporters targeted his family after he spoke out against socialist: ‘Vitriolic’,https://nypost.com/2025/07/13/us-news/ex-gov-david-paterson-said-mamdani-supporters-targeted-his-family/
24,2025-07-13-01-00-00 +0000,wsj,"Economists expect stronger growth and job creation, lower risk of recession and cooler inflation than they did three months ago, according to a Wall Street Journal survey",https://www.wsj.com/economy/economists-see-lower-recession-risk-and-stronger-job-growth-wsj-survey-10d6e476
17,2025-07-13-17-24-42 +0000,nypost,"Secret Service failed to discipline agent at the heart of security breakdown in Trump assassination attempt, report finds",https://nypost.com/2025/07/13/us-news/secret-service-failed-to-discipline-agent-at-the-heart-of-security-breakdown-in-trump-assassination-attempt-report/
17,2025-07-13-07-53-21 +0000,nypost,"New Jersey tops nation’s highest property tax list at $9,413 while southern states offer relief",https://nypost.com/2025/07/13/real-estate/new-jersey-has-highest-property-taxes-in-us/
15,2025-07-13-06-27-28 +0000,nypost,"Violent brute allegedly shot parents, teen sister and family dog to death — and dragged their corpses to ravine to ‘bury them’",https://nypost.com/2025/07/13/us-news/new-mexico-brute-adlai-mestre-allegedly-shot-parents-teen-sister-and-family-dog-to-death-and-dragged-their-corpses-to-ravine-to-bury-them/
13,2025-07-13-17-08-33 +0000,nypost,Military jet’s mysterious collision raises questions about UFOs in US airspace: ‘Been here all along’,https://nypost.com/2025/07/13/us-news/military-jets-collision-raises-questions-about-ufos-in-us-airspace/
13,2025-07-13-14-20-54 +0000,nypost,Kash Patel insists Epstein ‘conspiracy theories just aren’t true’ as MAGA rages over docs,https://nypost.com/2025/07/13/us-news/kash-patel-insists-conspiracy-theories-just-arent-true-amid-epstein-firestorm/
12,2025-07-13-04-42-56 +0000,nypost,DOJ drops charges against Utah surgeon accused of injecting fake COVID-19 shots and destroying $28K of real vaccines,https://nypost.com/2025/07/13/us-news/doj-drops-charges-against-utah-surgeon-accused-of-injecting-fake-covid-19-shots-and-destroying-28k-of-real-vaccines/
12,2025-07-12-23-45-33 +0000,nyt,Air India Plane Crash Report Says Fuel to Engines Was Cut Off,https://www.nytimes.com/2025/07/11/world/asia/air-india-crash-report.html
