score,pubdate,source,title,link
29,2025-07-14-18-36-14 +0000,latimes,"Trump officials vow to intensify immigration raids despite legal challenges, bad polls, public backlash",https://www.latimes.com/california/story/2025-07-14/la-me-trump-sweeps-ice
21,2025-07-14-20-26-48 +0000,nypost,Colo. Dem DA ‘will be recalled’ for moving to dismiss charges against trans sex offender accused of trying to kidnap boy,https://nypost.com/2025/07/14/us-news/colo-da-will-be-recalled-in-case-of-trans-sex-offender-accused-of-trying-to-kidnap-boy/
21,2025-07-14-22-29-19 +0000,nypost,"Founder of Cali pot farm where ICE rescued dozens of kids and busted 300+ migrants donated to Gavin Newsom, other Dems",https://nypost.com/2025/07/14/us-news/founder-of-cali-pot-farm-busted-by-ice-donated-to-gavin-newsom-other-dems/
21,2025-07-14-20-41-51 +0000,nypost,NY Gov. Hochul builds $17.5M campaign war chest — as likely GOP challenger Rep. Elise Stefanik gains fundraising momentum,https://nypost.com/2025/07/14/us-news/ny-gov-hochul-builds-17-5m-campaign-war-chest-as-likely-gop-challenger-rep-elise-stefanik-gains-fundraising-momentum/
20,2025-07-14-21-43-35 +0000,nypost,Texas flood volunteers ordered to evacuate as heavy rainfall expected to strike devastated region: ‘Move to higher ground’,https://nypost.com/2025/07/14/us-news/texas-flood-volunteers-ordered-to-evacuate-as-heavy-rainfall-expected-to-strike-devastated-region/
18,2025-07-14-22-20-02 +0000,nypost,"NYC beatdown victim turns tables and opens fire on attackers, leaving one clinging to life, wild video shows",https://nypost.com/2025/07/14/us-news/nyc-beatdown-victim-turns-tables-and-opens-fire-on-attackers-leaving-one-clinging-to-life-wild-video-shows/
17,2025-07-14-20-37-28 +0000,nyt,The Economy Has Been Resilient. The New Round of Tariffs May Hit Harder.,https://www.nytimes.com/2025/07/14/us/politics/tariff-threats-us-economy.html
17,2025-07-14-21-27-46 +0000,nypost,DOJ defends bringing case against Ghislaine Maxwell — as AG Pam Bondi faces MAGA firestorm over Epstein files,https://nypost.com/2025/07/14/us-news/doj-defends-bringing-case-against-ghislaine-maxwell-as-ag-pam-bondi-faces-maga-firestorm-over-epstein-files/
17,2025-07-14-14-55-07 +0000,bbc,"Boeing fuel switches safe, regulator says after Air India crash",https://www.bbc.com/news/articles/ce9xpgnx3vdo
16,2025-07-14-22-34-06 +0000,nypost,Anti-Zohran Mamdani ‘move to Ohio’ billboard in Times Square ripped by NYers: ‘Why would we even go there?’,https://nypost.com/2025/07/14/us-news/anti-zohran-mamdani-move-to-ohio-billboard-in-times-square-ripped-by-nyers-why-would-we-even-go-there/
