score,pubdate,source,title,link
34,2025-07-16-00-00-00 +0000,wsj,"President Trump wants tariffs, the higher the better, WSJ’s @greg_ip writes. Whether that is achieved unilaterally or through deals is secondary.",https://www.wsj.com/economy/trade/forget-taco-trump-is-winning-his-trade-war-8af6f777
23,2025-07-15-20-41-00 +0000,wsj,"Inflation picked up in June, a potential sign that companies are starting to pass tariff costs on to consumers",https://www.wsj.com/economy/inflation-hit-2-7-in-june-in-line-with-expectations-8f92a8cd
23,2025-07-16-02-33-54 +0000,nypost,Beloved teacher dies in 100-foot fall just 2 miles into long-planned national park hike: report,https://nypost.com/2025/07/15/us-news/beloved-teacher-dies-in-fall-2-miles-into-long-planned-national-park-trek/
20,2025-07-16-05-22-29 +0000,nypost,Polite black bear stuns New Hampshire homeowners after ringing doorbell before exploring hot tub: video,https://nypost.com/2025/07/16/us-news/polite-black-bear-stuns-new-hampshire-homeowners-after-ringing-doorbell-before-exploring-hot-tub-video/
19,2025-07-16-05-37-50 +0000,bbc,Driver held for hit-and-run death of world's 'oldest' marathon runner,https://www.bbc.com/news/articles/c2d0yep9d37o
19,2025-07-15-19-03-00 +0000,wsj,JPMorgan CEO Jamie Dimon sounded Wall Street’s clearest warning against the Trump administration’s attacks on Fed Chair Jerome Powell,https://www.wsj.com/economy/central-banking/dimon-defends-fed-independence-after-trump-attacks-6cb6b05f
19,2025-07-16-01-56-15 +0000,nypost,NYC Council rejects land use change for Bally’s planned Bronx casino — effectively killing bid for gaming license,https://nypost.com/2025/07/15/us-news/nyc-council-rejects-land-use-change-for-ballys-planned-bronx-casino-effectively-killing-bid-for-gaming-license/
17,2025-07-16-03-49-27 +0000,nypost,Vance casts tie-breaking votes to move forward $9.4B rescissions package — which would defund PBS and NPR — in Senate,https://nypost.com/2025/07/15/us-news/vance-casts-tie-breaking-votes-to-move-forward-9-4b-rescissions-package-which-would-defund-pbs-and-npr-in-senate/
16,2025-07-15-23-50-44 +0000,nypost,Alleged burglar arrested in the shooting deaths of ‘American Idol’ boss Robin Kaye and her husband: report,https://nypost.com/2025/07/15/us-news/alleged-burglar-arrested-in-the-shooting-deaths-of-american-idol-boss-robin-kaye-and-her-husband-report/
14,2025-07-16-05-41-46 +0000,nypost,"Burger King worker, mom of 3 Nykia Hamilton forced to run South Carolina store by herself: ‘Nobody wants to work anymore’",https://nypost.com/2025/07/16/us-news/burger-king-worker-mom-of-3-nykia-hamilton-forced-to-run-south-carolina-store-by-herself-when-co-worker-quits/
