score,pubdate,source,title,link
37,2025-07-16-00-00-00 +0000,wsj,"President Trump wants tariffs, the higher the better, WSJ’s @greg_ip writes. Whether that is achieved unilaterally or through deals is secondary.",https://www.wsj.com/economy/trade/forget-taco-trump-is-winning-his-trade-war-8af6f777
28,2025-07-16-06-35-00 +0000,wsj,U.K. Inflation Heats Up as Bank of England Stays Cautious on New Rate Cuts,https://www.wsj.com/economy/u-k-inflation-heats-up-as-bank-of-england-remains-cautious-on-new-rate-cuts-80ed4683
25,2025-07-16-00-23-39 +0000,bbc,Thousands of Afghans were moved to UK in secret scheme after data breach,https://www.bbc.com/news/articles/cvg8zy78787o
21,2025-07-16-02-33-54 +0000,nypost,Beloved teacher dies in 100-foot fall just 2 miles into long-planned national park hike: report,https://nypost.com/2025/07/15/us-news/beloved-teacher-dies-in-fall-2-miles-into-long-planned-national-park-trek/
20,2025-07-16-05-41-46 +0000,nypost,"Burger King worker, mom of 3 Nykia Hamilton forced to run South Carolina store by herself: ‘Nobody wants to work anymore’",https://nypost.com/2025/07/16/us-news/burger-king-worker-mom-of-3-nykia-hamilton-forced-to-run-south-carolina-store-by-herself-when-co-worker-quits/
19,2025-07-15-23-23-54 +0000,nypost,"Zohran Mamdani sticks to socialist guns, ‘tax the rich’ plan during highly anticipated sitdown with NYC big business leaders",https://nypost.com/2025/07/15/us-news/zohran-mamdani-sticks-to-socialist-guns-tax-the-rich-plan-during-highly-anticipated-sitdown-with-nyc-big-business-leaders/
18,2025-07-16-09-40-02 +0000,nypost,"‘X-Men’ star Shawn Ashmore, wife break silence on friend who was brutally murdered by top Hollywood exec’s son",https://nypost.com/2025/07/16/us-news/x-men-actor-shawn-ashmore-wife-break-silence-on-friend-who-was-murdered-by-top-hollywood-execs-son/
18,2025-07-16-07-40-42 +0000,bbc,"Twenty killed in crowd surge at Gaza aid site, GHF aid group says",https://www.bbc.com/news/articles/cg4rwrkdlzxo
18,2025-07-15-19-03-00 +0000,wsj,JPMorgan CEO Jamie Dimon sounded Wall Street’s clearest warning against the Trump administration’s attacks on Fed Chair Jerome Powell,https://www.wsj.com/economy/central-banking/dimon-defends-fed-independence-after-trump-attacks-6cb6b05f
17,2025-07-16-03-05-26 +0000,nypost,16-year-old stabbed to death inside Bronx deli — and her killer is still on the loose,https://nypost.com/2025/07/15/us-news/16-year-old-stabbed-to-death-inside-bronx-deli-and-her-killer-is-still-on-the-loose/
