score,pubdate,source,title,link
36,2025-07-14-02-11-23 +0000,nypost,Trump economic adviser Kevin Hassett says prez has authority to fire Fed chair Jerome Powell as DC renovations probed: ‘A lot to answer for’,https://nypost.com/2025/07/13/business/trump-economic-adviser-says-white-house-probing-fed-renovation-costs-authority-to-fire-powell/
33,2025-07-14-13-49-32 +0000,nypost,"YouTube minting billions off pirated videos placed next to ads for Trump, GM and more, bombshell report reveals: ‘They’re letting it happen’",https://nypost.com/2025/07/14/business/youtube-is-minting-billions-off-pirated-videos-placed-next-to-ads-for-trump-gm-jpmorgan-and-pizza-hut/
32,2025-07-14-16-44-53 +0000,nypost,Jerome Powell asks inspector general to review Fed’s $2.5B HQ revamp as Trump escalates attacks: report,https://nypost.com/2025/07/14/business/fed-chair-powell-requests-ig-review-of-2-5b-hq-revamp-amid-trump-attacks/
32,2025-07-14-14-05-01 +0000,nypost,Inside Linda Yaccarino’s rocky two-year stint as X CEO under Elon Musk — and the deal that forced their breaking point,https://nypost.com/2025/07/14/business/inside-linda-yaccarinos-tumultuous-tenure-at-x-under-elon-musk/
29,2025-07-14-18-04-03 +0000,bbc,Trump threatens Russia with tariffs while unveiling new Ukraine weapons plan,https://www.bbc.com/news/articles/czdv20v9lp1o
27,2025-07-14-16-54-44 +0000,nypost,Why free snacks at the office could soon get scrapped — thanks to new Trump tax law,https://nypost.com/2025/07/14/business/why-free-snacks-at-the-office-could-soon-get-scrapped/
26,2025-07-14-16-57-52 +0000,nypost,Billionaire Trump ally Marc Andreessen warns elite universities will ‘pay the price’ for DEI,https://nypost.com/2025/07/14/business/billionaire-trump-ally-marc-andreessen-warns-elite-universities-will-pay-the-price-for-dei/
25,2025-07-14-01-15-53 +0000,bbc,How Trump public broadcasting cuts could hit rural America,https://www.bbc.com/news/articles/c20w51rkw4no
24,2025-07-14-20-05-00 +0000,bbc,Trump weapons pledge marks major step forward for Ukraine,https://www.bbc.com/news/articles/cy4y2rv41pyo
24,2025-07-14-12-07-37 +0000,bbc,Trump will be hosted by King at Windsor during second state visit,https://www.bbc.com/news/articles/c4g25ne7gw6o
24,2025-07-14-07-27-36 +0000,nypost,China’s exporters rush to beat Trump’s next big tariff deadline,https://nypost.com/2025/07/14/business/chinas-exporters-rush-to-beat-trumps-next-big-tariff-deadline/
23,2025-07-13-23-05-09 +0000,bbc,The 'strongman' PM who inspired Trump's playbook - but now finds his power crumbling,https://www.bbc.com/news/articles/cpd1j1x2l1lo
22,2025-07-14-15-32-21 +0000,nypost,"Elon Musk to hold Tesla investor vote on xAI investment, rules out merger",https://nypost.com/2025/07/14/business/elon-musk-to-hold-tesla-investor-vote-on-xai-investment-rules-out-merger/
22,2025-07-14-20-41-59 +0000,nyt,It’s No Bluff: The Tariff Rate Is Soaring Under Trump,https://www.nytimes.com/2025/07/14/us/politics/trump-tariffs.html
22,2025-07-14-16-10-39 +0000,nypost,Elon Musk’s xAI apologizes for Grok chatbot’s ‘horrific’ pro-Hitler behavior — while reportedly eying $200B valuation,https://nypost.com/2025/07/14/business/elon-musks-xai-apologizes-for-grok-chatbots-horrific-pro-hitler-behavior-while-reportedly-eying-200b-valuation/
21,2025-07-13-22-59-10 +0000,bbc,"Trump, Coldplay and red carpets - was this Super Bowl or soccer?",https://www.bbc.com/sport/football/articles/c39z39lr009o
21,2025-07-14-18-41-40 +0000,nypost,Elon Musk praises retro-futuristic Tesla diner as ‘one of the coolest spots in LA’,https://nypost.com/2025/07/14/business/elon-musk-praises-retro-futuristic-tesla-diner-as-one-of-the-coolest-spots-in-la/
21,2025-07-14-19-31-58 +0000,nyt,Democrats Accuse Trump of Ceding Global Influence to China,https://www.nytimes.com/2025/07/14/us/politics/democrats-china-report-trump.html
21,2025-07-14-20-12-55 +0000,nypost,Elon Musk unveils penis-shaped map of Tesla’s Robotaxi expansion in Texas,https://nypost.com/2025/07/14/business/elon-musk-unveils-penis-shaped-map-of-tesla-robotaxi-expansion/
19,2025-07-14-20-43-33 +0000,nypost,Pokémon thief catches them all as he swipes $100K worth of rare cards from Massachusetts shop during break-in,https://nypost.com/2025/07/14/business/pokemon-bandit-swipes-100k-worth-of-rare-cards-in-break-in/
17,2025-07-14-17-05-04 +0000,bbc,Nine killed and dozens hurt in fire at Massachusetts assisted-living home,https://www.bbc.com/news/articles/cq6mp9ydl73o
17,2025-07-14-14-31-32 +0000,bbc,Two women killed at Kentucky church as gunman opens fire after shooting officer,https://www.bbc.com/news/articles/cm2l5jn6254o
16,2025-07-14-20-25-16 +0000,nypost,Starbucks orders four-day office return for employees as CEO Brian Niccol keeps remote work perk,https://nypost.com/2025/07/14/business/starbucks-orders-4-day-office-return-as-ceo-brian-niccol-keeps-remote-work-perk/
15,2025-07-14-20-25-51 +0000,bbc,Motorists rescued as new flash flood warnings hit Central Texas,https://www.bbc.com/news/videos/ce8zpggxp9eo
15,2025-07-14-13-10-28 +0000,nypost,Popular supermarket chain adding AI ‘smart carts’ in game-changer for customers: ‘Transforming everyday grocery shopping’,https://nypost.com/2025/07/14/lifestyle/wegmans-testing-ai-powered-caper-carts-for-grocery-shopping/
15,2025-07-14-16-05-03 +0000,nypost,Mark Zuckerberg’s Meta to invest hundreds of billions on data centers after poaching top AI talent,https://nypost.com/2025/07/14/business/mark-zuckerbergs-meta-investing-hundreds-of-billions-in-superintelligence/
15,2025-07-14-20-37-28 +0000,nyt,The Economy Has Been Resilient. The New Round of Tariffs May Hit Harder.,https://www.nytimes.com/2025/07/14/us/politics/tariff-threats-us-economy.html
14,2025-07-14-14-30-22 +0000,nypost,Apple’s C-suite undergoes major reshuffle — here’s what it means for CEO Tim Cook,https://nypost.com/2025/07/14/business/what-apples-c-suite-reshuffle-means-for-ceo-tim-cook/
14,2025-07-14-20-35-00 +0000,bbc,Gaza father's outrage after Israeli strike kills son 'searching for sip' at water point,https://www.bbc.com/news/articles/ckglpk9xjewo
13,2025-07-14-16-08-41 +0000,bbc,Dozens killed in clashes between Druze and Bedouin in southern Syria,https://www.bbc.com/news/articles/cgmwp70pwmyo
13,2025-07-14-08-01-26 +0000,bbc,Don't vilify Air India crash crew: Indian pilots' association,https://www.bbc.com/news/articles/cddzp0g5l25o
13,2025-07-14-17-26-56 +0000,cbc,U.S. helicopter maker settles with families of 6 Canadian military members killed in crash,https://www.cbc.ca/news/politics/sikorsky-aircraft-settlement-helicopter-crash-caf-members-1.7584501?cmp=rss
13,2025-07-14-18-39-13 +0000,bbc,'Heart-breaking': Locals and visitors devastated by loss of Grand Canyon Lodge,https://www.bbc.com/news/articles/c4gd8d5jpy5o
13,2025-07-14-13-45-35 +0000,nyt,He Helped Big Companies Dodge Taxes. Now He’s Writing the Rules.,https://www.nytimes.com/2025/07/14/business/economy/ken-kies-tax-lobbyist-treasury.html
12,2025-07-14-10-04-58 +0000,nypost,Hard Rock International suspends top executive amid bid for Queens casino,https://nypost.com/2025/07/14/us-news/hard-rock-international-suspends-top-executive-amid-bid-for-queens-casino/
12,2025-07-14-06-00-49 +0000,bbc,Watch: Moment Utah wildfire turns into huge fire vortex,https://www.bbc.com/news/videos/ckg6p3dvx57o
11,2025-07-14-09-00-21 +0000,nyt,South African AIDS Activist Pushes for H.I.V. Treatment Access After U.S.-Aid Cuts,https://www.nytimes.com/2025/07/14/health/south-africa-aids-hiv-trump-funding-cuts.html
11,2025-07-14-17-11-33 +0000,bbc,MP charged for accusing Lesotho king of signing over country to South Africa,https://www.bbc.com/news/articles/cp86pznd65ko
11,2025-07-14-15-51-39 +0000,bbc,Nigeria declares public holiday to honour former leader who died aged 82,https://www.bbc.com/news/articles/c93kxl08glwo
11,2025-07-14-14-05-27 +0000,cbc,TikTok CEO asks to meet with industry minister over shutdown order,https://www.cbc.ca/news/politics/tiktok-ceo-wants-to-meet-joly-1.7584301?cmp=rss
11,2025-07-14-18-59-30 +0000,nyt,Canada Wildfire Smoke Triggers Toronto and U.S. Air Quality Alerts,https://www.nytimes.com/2025/07/14/world/canada/canada-wildfire-smoke-manitoba-toronto-us.html
10,2025-07-14-11-22-10 +0000,bbc,First Indian astronaut to visit ISS heads back to Earth,https://www.bbc.com/news/articles/ckgl13l3e9xo
10,2025-07-14-13-45-49 +0000,bbc,"BBC Gaza documentary breached guidelines, review finds",https://www.bbc.com/news/articles/cpwqpdy00w2o
10,2025-07-14-19-58-49 +0000,cbc,Poilievre calls for 'very hard caps' on immigration to better integrate newcomers,https://www.cbc.ca/news/politics/poilievre-immigraton-very-hard-cap-1.7584743?cmp=rss
9,2025-07-14-18-47-49 +0000,bbc,Historic lodge destroyed in Grand Canyon blaze,https://www.bbc.com/news/articles/c33527p2nzeo
9,2025-07-14-08-00-00 +0000,cbc,Frostbite and fear: Inside a journey into Canada with human smugglers,https://www.cbc.ca/news/canada/refugee-canada-border-1.7583121?cmp=rss
9,2025-07-14-18-02-24 +0000,nypost,‘Bernie Madoff of cows’ orchestrated $100M ‘ghost cattle’ Ponzi scheme: lawsuit,https://nypost.com/2025/07/14/business/bernie-madoff-of-cows-orchestrated-100m-ghost-cattle-ponzi-scheme/
9,2025-07-14-16-48-00 +0000,nyt,"Maya Ruler’s Tomb Is Unearthed in Belize, With Clues to His Ancient World",https://www.nytimes.com/2025/07/10/world/americas/maya-tomb-caracol-belize.html
8,2025-07-14-16-48-59 +0000,cbc,Bail date set for 3 Quebec men accused of facilitating a terrorist activity,https://www.cbc.ca/news/canada/montreal/bail-date-extremism-quebec-city-1.7584452?cmp=rss
8,2025-07-14-18-50-51 +0000,cbc,Advocates denounce plan to cut federal Indigenous services budget,https://www.cbc.ca/news/indigenous/indigenous-services-carney-budget-cuts-1.7584563?cmp=rss
8,2025-07-13-22-36-19 +0000,nyt,Monday Briefing: America’s Brain Drain and the World,https://www.nytimes.com/2025/07/13/briefing/harvard-science-brain-drain-us-rare-earths-eu-trade.html
8,2025-07-13-23-04-09 +0000,bbc,The deepening water shortage row between the US and Mexico,https://www.bbc.com/news/articles/c0epzp21z47o
8,2025-07-14-15-48-19 +0000,nyt,"Muhammadu Buhari, Strongman President of Nigeria, Dies at 82",https://www.nytimes.com/2025/07/13/obituaries/muhammadu-buhari-nigeria-obituary.html
8,2025-07-14-16-14-26 +0000,bbc,First Harry Potter image released as production begins,https://www.bbc.com/news/articles/cx2013yv182o
8,2025-07-14-15-25-04 +0000,bbc,India orders airlines to check fuel switches on Boeing jets,https://www.bbc.com/news/articles/c70xvx7zv2zo
8,2025-07-13-23-54-26 +0000,bbc,"Europe's freedom faces greatest threat since WW2, Macron says",https://www.bbc.com/news/articles/cdez5e212dzo
8,2025-07-14-14-14-37 +0000,nypost,Bitcoin surges to record high above $123K ahead of ‘Crypto Week’,https://nypost.com/2025/07/14/business/bitcoin-surges-to-record-high-above-120k-ahead-of-crypto-week/
8,2025-07-14-12-40-30 +0000,bbc,Argentina's Milei told to 'grow up' by VP in spat over pensions,https://www.bbc.com/news/articles/cjrlp75p8x2o
7,2025-07-14-08-29-10 +0000,bbc,German backpacker lost in outback 'beyond grateful' to be found,https://www.bbc.com/news/articles/cvg8zpej236o
7,2025-07-14-20-31-06 +0000,nyt,"Fauja Singh, Master Runner at an Advanced Age, Is Dead",https://www.nytimes.com/2025/07/14/sports/fauja-singh-dead.html
7,2025-07-14-09-55-55 +0000,bbc,Love Island USA crowns series seven winners,https://www.bbc.com/news/articles/c1e02npxyzpo
7,2025-07-14-09-56-58 +0000,nyt,Chinese University Expels Woman for ‘Improper Contact’ With a Foreigner,https://www.nytimes.com/2025/07/14/world/asia/chinese-student-expelled-privacy.html
7,2025-07-13-22-58-17 +0000,bbc,Disappointment as Drake's final Wireless show ends after 40 minutes,https://www.bbc.com/news/articles/c14e54ggyl1o
6,2025-07-14-20-15-00 +0000,nypost,Get in early: How to find the best crypto presales now,https://nypost.com/business/how-to-find-the-best-crypto-presales/
6,2025-07-14-12-12-57 +0000,bbc,Hackers blamed for antisemitic posts on Elmo's X account,https://www.bbc.com/news/articles/c04d25g9v6zo
5,2025-07-14-14-26-08 +0000,nyt,"When It’s This Hot, ‘We Are Enduring, Not Living’",https://www.nytimes.com/2025/07/12/world/asia/pakistan-heat.html
