score,pubdate,source,title,link
29,2025-07-14-02-00-00 +0000,wsj,Chinese manufacturers looking to dodge steep U.S. tariffs are pushing across the border to make their goods in Vietnam. This wasn't exactly the desired outcome of Trump's trade war.,https://www.wsj.com/economy/trade/vietnam-china-manufacturing-trump-tariffs-58767ba2
22,2025-07-13-22-43-30 +0000,nypost,Ex-AOC top aide urges Mamdani to run primaries against Dems resisting his socialist agenda: ‘Politics runs on fear’,https://nypost.com/2025/07/13/us-news/ex-aoc-aide-mamdani-must-run-primaries-against-dems-resisting-agenda/
17,2025-07-13-23-10-41 +0000,nypost,"Devoted dad gunned down en route to pick up daughter, 9, at NYC beauty parlor: ‘Life is going to be different forever’",https://nypost.com/2025/07/13/us-news/nyc-dad-gunned-down-while-on-his-way-to-pick-up-9-year-old-daughter-at-brooklyn-beauty-parlor/
17,2025-07-14-01-05-35 +0000,nypost,"Trump announces US will send Patriot missiles to Ukraine, says Putin ‘talks nice but then he bombs everybody in the evening’",https://nypost.com/2025/07/13/world-news/trump-says-us-will-send-missiles-to-ukraine/
17,2025-07-13-19-11-43 +0000,nypost,President Trump and first lady Melania arrive at MetLife Stadium to huge applause for FIFA Club World Cup final,https://nypost.com/2025/07/13/us-news/president-trump-melania-arrive-at-fifa-club-world-cup-final-at-metlife-stadium/
15,2025-07-14-02-00-16 +0000,nypost,West Virginia couple pulled over after cops spot them having sex while drunk driving stolen RV,https://nypost.com/2025/07/13/us-news/west-virginia-couple-pulled-over-ater-cops-spot-them-having-sex-while-drunk-driving-stolen-rv/
15,2025-07-13-21-33-00 +0000,nypost,Eric Adams rips Andrew Cuomo’s planned bid to re-enter mayoral race: ‘Are your kidding me?’,https://nypost.com/2025/07/13/us-news/adams-chimes-in-on-cuomos-planned-bid-to-re-enter-mayoral-race-are-your-kidding-me/
14,2025-07-13-22-44-12 +0000,nypost,Ex-Secret Service director fires back at Rand Paul’s accusations she lied about lack of resources given to Trump’s Butler rally,https://nypost.com/2025/07/13/us-news/ex-secret-service-director-kimberly-cheatle-fires-back-at-rand-pauls-accusations-she-lied-about-lack-of-resources-give-to-trumps-butler-rally/
14,2025-07-13-22-42-34 +0000,nypost,"‘Chic’ California enclave sends homeless packing with free bus, plane tickets: ‘Don’t actually want to be here’",https://nypost.com/2025/07/13/us-news/chic-calif-enclave-sends-homeless-packing-with-free-bus-plane-tickets-many-dont-actually-want-to-be-here/
13,2025-07-14-02-35-50 +0000,nypost,Arizona police officers deliver pizza to shocked customer after arresting Grubhub driver: ‘Should still be warm’,https://nypost.com/2025/07/13/us-news/arizona-police-officers-deliver-pizza-to-shocked-customer-after-arresting-grubhub-driver/
