score,pubdate,source,title,link
29,2025-07-13-00-39-10 +0000,nypost,It’s no surprise the Trump DOJ confirmed Jeffrey Epstein killed himself — the twisted financier had lost everything,https://nypost.com/2025/07/12/business/its-no-surprise-the-trump-doj-confirmed-jeffrey-epstein-killed-himself-the-twisted-financier-had-lost-everything/
23,2025-07-13-01-00-00 +0000,wsj,"Economists expect stronger growth and job creation, lower risk of recession and cooler inflation than they did three months ago, according to a Wall Street Journal survey",https://www.wsj.com/economy/economists-see-lower-recession-risk-and-stronger-job-growth-wsj-survey-10d6e476
19,2025-07-12-21-11-05 +0000,bbc,The mushroom killer was obsessed with true crime. Now true crime fans are obsessed with her,https://www.bbc.com/news/articles/c0m8glx2zleo
17,2025-07-13-07-53-21 +0000,nypost,"New Jersey tops nation’s highest property tax list at $9,413 while southern states offer relief",https://nypost.com/2025/07/13/real-estate/new-jersey-has-highest-property-taxes-in-us/
14,2025-07-13-16-29-05 +0000,bbc,Gaza officials say children killed in strike as Israeli military admits 'error',https://www.bbc.com/news/articles/c0rvxjnvv71o
14,2025-07-13-15-20-08 +0000,bbc,"Texas camp buildings were removed from map showing flood risks, US media reports",https://www.bbc.com/news/articles/ce8zjk5yx8wo
14,2025-07-12-23-45-33 +0000,nyt,Air India Plane Crash Report Says Fuel to Engines Was Cut Off,https://www.nytimes.com/2025/07/11/world/asia/air-india-crash-report.html
12,2025-07-12-23-40-23 +0000,bbc,"Inside the Congolese mine vital to mobile phones, as rebels give BBC rare access",https://www.bbc.com/news/articles/cyvj986l615o
12,2025-07-13-16-38-09 +0000,bbc,EU delays retaliatory trade tariffs against US,https://www.bbc.com/news/articles/cdez5w61g5lo
11,2025-07-13-01-04-00 +0000,wsj,Answers to frequently asked questions about The Wall Street Journal's Economic Forecasting survey plus links to stories and archival data.,https://www.wsj.com/economy/economic-forecasting-survey-archive-11617814998
