score,pubdate,source,title,link
45,2025-07-14-21-34-30 +0000,bbc,Trump threatens Russia with tariffs while unveiling Ukraine weapons plan,https://www.bbc.com/news/articles/czdv20v9lp1o
24,2025-07-14-05-26-09 +0000,nypost,"Biden admits he didn’t approve each individual pardon, chief of staff Zients signed off on last-day clemencies",https://nypost.com/2025/07/14/us-news/biden-defends-controversial-autopen-use-for-mass-clemency-decisions-in-nyt-interview/
23,2025-07-14-21-43-35 +0000,nypost,Texas flood volunteers ordered to evacuate as heavy rainfall expected to strike devastated region: ‘Move to higher ground’,https://nypost.com/2025/07/14/us-news/texas-flood-volunteers-ordered-to-evacuate-as-heavy-rainfall-expected-to-strike-devastated-region/
22,2025-07-14-22-29-19 +0000,nypost,"Founder of Cali pot farm where ICE rescued dozens of kids and busted 300+ migrants donated to Gavin Newsom, other Dems",https://nypost.com/2025/07/14/us-news/founder-of-cali-pot-farm-busted-by-ice-donated-to-gavin-newsom-other-dems/
18,2025-07-15-01-02-35 +0000,nypost,Jasmine Crockett claims GOP would rather ‘bury their constituents’ than fight climate change,https://nypost.com/2025/07/14/us-news/jasmine-crockett-gop-would-rather-bury-their-constituents-than-fight-climate-change/
18,2025-07-14-21-27-46 +0000,nypost,DOJ defends bringing case against Ghislaine Maxwell — as AG Pam Bondi faces MAGA firestorm over Epstein files,https://nypost.com/2025/07/14/us-news/doj-defends-bringing-case-against-ghislaine-maxwell-as-ag-pam-bondi-faces-maga-firestorm-over-epstein-files/
18,2025-07-14-21-22-29 +0000,nypost,New gov’t student-loan restrictions explained: Everything you need to know about the changes,https://nypost.com/2025/07/14/us-news/new-student-loan-restrictions-explained-everything-you-need-to-know-about-the-changes/
17,2025-07-14-19-28-42 +0000,nypost,Andrew Cuomo confirms independent run for NYC mayor – despite calls to bow out after Dem primary loss: ‘In it to win it’,https://nypost.com/2025/07/14/us-news/andrew-cuomo-confirms-independent-run-for-nyc-mayor/
17,2025-07-14-22-22-23 +0000,nypost,"Blakeman renews ex-Rep. Peter King’s $8K a month, no-bid counterterrorism contract without legislative approval",https://nypost.com/2025/07/14/us-news/blakeman-renews-ex-rep-peter-kings-8k-a-month-no-bid-counterterrorism-contract-without-legislative-approval/
15,2025-07-15-00-53-28 +0000,nypost,NATO chief warns Russia’s trading partners after Trump’s 100% tariff threat: ‘You might want to call Vladimir’,https://nypost.com/2025/07/14/us-news/nato-chief-warns-russias-trading-partners-after-trumps-100-tariff-threat/
