score,pubdate,source,title,link
16,2025-07-13-15-18-43 +0000,nyt,"To Sidestep Trump Tariffs, Asian Nations Seek New Trade Partners",https://www.nytimes.com/2025/07/13/business/economy/trump-tariffs-trade-deals.html
14,2025-07-13-22-59-10 +0000,bbc,"Trump, Coldplay and red carpets - was this Super Bowl or soccer?",https://www.bbc.com/sport/football/articles/c39z39lr009o
13,2025-07-14-01-15-53 +0000,bbc,How Trump public broadcasting cuts could hit rural America,https://www.bbc.com/news/articles/c20w51rkw4no
13,2025-07-13-22-20-06 +0000,bbc,Two women killed at Kentucky church as gunman opens fire after shooting officer,https://www.bbc.com/news/articles/cm2l5jn6254o
13,2025-07-13-20-15-07 +0000,nyt,South African President Opens Corruption Inquiry of Police Leader,https://www.nytimes.com/2025/07/13/world/africa/south-africa-police-corruption-ramaphosa.html
12,2025-07-14-12-07-37 +0000,bbc,Trump will be hosted by King at Windsor during second state visit,https://www.bbc.com/news/articles/c4g25ne7gw6o
12,2025-07-13-17-20-02 +0000,bbc,Iran president was reportedly injured in Israeli strikes,https://www.bbc.com/news/articles/cn0z8n037p6o
12,2025-07-14-09-00-20 +0000,nyt,South African AIDS Activist Pushes for H.I.V. Treatment Access After U.S.-Aid Cuts,https://www.nytimes.com/2025/07/14/health/south-africa-aids-hiv-trump-funding-cuts.html
11,2025-07-13-16-13-14 +0000,nyt,"In Canada’s Northern Outposts, Rusting Relics Once Guarded Against Nuclear War",https://www.nytimes.com/2025/07/13/world/americas/canada-cold-war-golden-dome.html
11,2025-07-13-15-20-08 +0000,bbc,"Texas camp buildings were removed from map showing flood risks, US media reports",https://www.bbc.com/news/articles/ce8zjk5yx8wo
11,2025-07-14-12-37-47 +0000,nyt,It’s No Bluff: The Tariff Rate Is Soaring Under Trump,https://www.nytimes.com/2025/07/14/us/politics/trump-tariffs.html
10,2025-07-13-17-08-48 +0000,bbc,Watch: Was Lady Gaga's Rio concert really attended by 2.1m people?,https://www.bbc.com/news/articles/cm20rg0vvp9o
10,2025-07-13-16-29-05 +0000,bbc,Gaza officials say children killed in strike as Israeli military admits 'error',https://www.bbc.com/news/articles/c0rvxjnvv71o
9,2025-07-14-09-52-36 +0000,bbc,Clashes between Druze and Bedouin in southern Syria kill at least 30,https://www.bbc.com/news/articles/cgmwp70pwmyo
9,2025-07-13-14-20-15 +0000,bbc,"Electric cars will be cheaper to buy, pledges minister",https://www.bbc.com/news/articles/cg5z4nlned0o
9,2025-07-14-05-00-08 +0000,bbc,Dubious sales tactics at two leading estate agencies uncovered,https://www.bbc.com/news/articles/cvg81l57x53o
9,2025-07-13-16-38-09 +0000,bbc,EU delays retaliatory trade tariffs against US,https://www.bbc.com/news/articles/cdez5w61g5lo
8,2025-07-14-11-51-13 +0000,bbc,MP facing sex assault charges given trial date,https://www.bbc.com/news/articles/c75r9wzq0l1o
8,2025-07-14-12-40-30 +0000,bbc,Argentina's Milei told to 'grow up' by VP in spat over pensions,https://www.bbc.com/news/articles/cjrlp75p8x2o
8,2025-07-13-22-33-25 +0000,nyt,"Muhammadu Buhari, Nigeria’s Former President, Dies at 82",https://www.nytimes.com/2025/07/13/obituaries/muhammadu-buhari-nigeria-obituary.html
8,2025-07-14-07-23-01 +0000,bbc,Bank boss ready to cut rates if job market slows,https://www.bbc.com/news/articles/cqx2pj42395o
8,2025-07-14-10-05-54 +0000,bbc,"Boeing fuel switches safe, regulator says after Air India crash",https://www.bbc.com/news/articles/ce9xpgnx3vdo
7,2025-07-14-12-45-02 +0000,bbc,Work to begin on Tata's new electric furnace,https://www.bbc.com/news/articles/crl0176kz6po
7,2025-07-14-09-55-55 +0000,bbc,Love Island USA crowns series seven winners,https://www.bbc.com/news/articles/c1e02npxyzpo
7,2025-07-13-22-58-17 +0000,bbc,Disappointment as Drake's final Wireless show ends after 40 minutes,https://www.bbc.com/news/articles/c14e54ggyl1o
7,2025-07-13-23-04-09 +0000,bbc,The deepening water shortage row between the US and Mexico,https://www.bbc.com/news/articles/c0epzp21z47o
6,2025-07-14-09-56-14 +0000,bbc,Historic lodge destroyed in Grand Canyon blaze,https://www.bbc.com/news/articles/c33527p2nzeo
6,2025-07-14-05-14-12 +0000,bbc,Public transport 'too costly' for young people,https://www.bbc.com/news/articles/cyvj5jj9v16o
6,2025-07-14-12-12-57 +0000,bbc,Hackers blamed for antisemitic posts on Elmo's X account,https://www.bbc.com/news/articles/c04d25g9v6zo
5,2025-07-14-11-37-31 +0000,bbc,"Post Office could be owned by its workers, government says",https://www.bbc.com/news/articles/czjk2eynz1lo
