pubdate,source,title,link
2025-07-16-19-47-15 +0000,nyt,"Israel Strikes Syria’s Capital, Sending Warning to Government",https://www.nytimes.com/2025/07/16/world/middleeast/israel-syria-damascus-strikes.html
2025-07-16-19-43-08 +0000,nyt,Carney Moves to Reduce Canada’s Chinese Steel Imports in Response to Trump’s Tariffs,https://www.nytimes.com/2025/07/16/world/canada/carney-trump-us-canada-steel-tariffs.html
2025-07-16-19-34-10 +0000,startribune,Investigators search Housing Stabilization Services providers in probe of ‘massive’ fraud scheme,https://www.startribune.com/housing-stabilization-services-fraud-investigation/601370168
2025-07-16-19-32-54 +0000,nyt,At Least 20 Killed in Stampede Outside a Gaza Aid Site,https://www.nytimes.com/2025/07/16/world/middleeast/gaza-aid-site-stampede-ghf.html
2025-07-16-19-22-03 +0000,nyt,"As Iran Deports a Million Afghans, ‘Where Do We Even Go?’",https://www.nytimes.com/2025/07/16/world/middleeast/iran-deportations-afghanistan.html
2025-07-16-19-20-33 +0000,nyt,Looking for a Summer Ski Fix? Head to South America.,https://www.nytimes.com/2025/07/16/travel/argentina-chile-summer-skiing.html
2025-07-16-19-15-59 +0000,bbc,Canada curbs steel imports to shield domestic industry from Trump tariffs,https://www.bbc.com/news/articles/cy5wv7rzvk0o
2025-07-16-19-15-41 +0000,startribune,Lynx enter All-Star break with WNBA’s best record after cruising past Mercury 79-66,https://www.startribune.com/minnesota-lynx-beat-phoenix-mercury-wnba-allstar-break/601336917
2025-07-16-19-13-46 +0000,bbc,What we know so far about Afghan data breach,https://www.bbc.com/news/articles/c79qyl907lxo
2025-07-16-19-09-57 +0000,nyt,What to Know About Israel’s Strikes in Syria,https://www.nytimes.com/2025/07/15/world/middleeast/druse-syria-bedouin-israel-fighting.html
2025-07-16-19-09-28 +0000,startribune,Morris: A national bigot lobs a spitwad at the Minneapolis mayoral race,https://www.startribune.com/charlie-kirk-maga-slams-muslim-mayor-candidate/601430592
2025-07-16-19-08-13 +0000,bbc,Labour suspends four MPs after welfare cuts rebellion,https://www.bbc.com/news/articles/c5y7zqdwzqyo
2025-07-16-18-53-47 +0000,nyt,"Henry Raymont, First to Report Bay of Pigs Invasion, Dies at 98",https://www.nytimes.com/2025/07/16/business/media/henry-raymont-dead.html
2025-07-16-18-37-14 +0000,bbc,US ambassador calls on Israel to 'aggressively investigate' West Bank killing,https://www.bbc.com/news/articles/c75ry4k3nrzo
2025-07-16-18-29-50 +0000,nyt,Trump Announces ‘Great Deal’ on Trade With Indonesia,https://www.nytimes.com/2025/07/16/business/economy/indonesia-trump-tariff-trade-agreement.html
2025-07-16-18-29-03 +0000,startribune,Minneapolis-based Jamf Holding Co. to lay off 166 employees,https://www.startribune.com/minneapolis-based-jamf-holding-co-to-lay-off-166-employees/601430496
2025-07-16-18-28-47 +0000,bbc,Trump discussed firing Fed boss but 'highly unlikely' he will,https://www.bbc.com/news/articles/c4geyrdprwjo
2025-07-16-18-23-44 +0000,startribune,Vance Boelter plans to plead not guilty in shootings of Minnesota lawmakers,https://www.startribune.com/vance-boelter-plans-to-plead-not-guilty-to-charges-in-shootings-of-minnesota-lawmakers/601428737
2025-07-16-18-06-25 +0000,startribune,Is the 2025 Minnesota State Fair grandstand concert lineup subpar?,https://www.startribune.com/is-the-2025-minnesota-state-fair-grandstand-concert-lineup-subpar/601428112
2025-07-16-18-03-07 +0000,bbc,Lib Dems back 'pot zero' plan to cut energy bills,https://www.bbc.com/news/articles/cj4eg12wje5o
2025-07-16-17-22-24 +0000,bbc,Serious questions for Tories over Afghan data breach - PM,https://www.bbc.com/news/articles/c98w2e9leywo
2025-07-16-17-15-00 +0000,startribune,Taking your dog to dinner? These Twin Cities restaurants offer special menus.,https://www.startribune.com/dog-menu-restaurants-patio-pawtio-twin-cities-restaurants-craft-and-crew/601427120
2025-07-16-17-12-33 +0000,startribune,A $70 kosher pastrami sandwich? That’s what one will cost you at the Minneapolis DFL convention.,https://www.startribune.com/minneapolis-dfl-convention-expensive-sandwiches/601427578
2025-07-16-17-02-25 +0000,startribune,Man fatally shot in downtown Minneapolis after argument is identified,https://www.startribune.com/police-argument-turns-violent-one-shot-and-killed-in-downtown-minneapolis/601428175
2025-07-16-17-00-06 +0000,startribune,Trump slams his own supporters as 'weaklings' for falling for what he now calls the Epstein 'hoax',https://www.startribune.com/trump-slams-his-own-supporters-who-are-angered-over-how-his-team-has-handled-the-epstein-case/601429311
2025-07-16-16-25-15 +0000,nyt,Mike Huckabee Visits Netanyahu’s Trial in Israel,https://www.nytimes.com/2025/07/16/world/middleeast/mike-huckabee-ambassador-netanyahu-trial-israel.html
2025-07-16-16-12-12 +0000,bbc,Badenoch and PM spar over 'modest income' tax pledge,https://www.bbc.com/news/articles/cdx574e5yzlo
2025-07-16-15-59-48 +0000,bbc,Cuban minister resigns after saying country has no beggars,https://www.bbc.com/news/articles/cy4nel5vg9xo
2025-07-16-15-47-00 +0000,world,Opinion | Staying the Course Means a War With China,https://www.wsj.com/opinion/staying-the-course-means-a-war-with-china-de88cf85
2025-07-16-15-26-45 +0000,bbc,US senators exempt HIV/Aids funding from planned spending cuts,https://www.bbc.com/news/articles/c0q8ypew5l0o
2025-07-16-15-18-21 +0000,bbc,US deports five 'barbaric' migrants to Eswatini,https://www.bbc.com/news/articles/clyze8mvzdgo
2025-07-16-14-31-00 +0000,world,Israel Strikes Damascus as Sectarian Violence in Syria Escalates,https://www.wsj.com/world/middle-east/israel-strikes-syria-damascus-9d3cd029
2025-07-16-14-28-04 +0000,bbc,Canada's PM wants to fast-track 'nation building' - but can he?,https://www.bbc.com/news/articles/cew0kw29lvro
2025-07-16-13-27-55 +0000,nyt,Afghan Women and Girls Deported From Iran Fear Returning to Afghanistan,https://www.nytimes.com/2025/07/16/world/asia/afghanistan-women-refugees.html
2025-07-16-12-26-26 +0000,bbc,Minnesota man accused of shooting lawmakers to face federal charges,https://www.bbc.com/news/articles/cx2ljnyn451o
2025-07-16-12-20-00 +0000,world,"Nvidia CEO Lavishes Praise on China in Beijing, Drawing Rock-Star Reception",https://www.wsj.com/world/asia/nvidia-ceo-lavishes-praise-on-china-in-beijing-drawing-rock-star-reception-3587377f
2025-07-16-12-01-46 +0000,nyt,"U.K., France and Germany Threaten to Reimpose Tough U.N. Nuclear Sanctions on Iran",https://www.nytimes.com/2025/07/16/world/middleeast/iran-nuclear-program-sanctions.html
2025-07-16-10-36-46 +0000,bbc,US and Indonesia reach tariff deal,https://www.bbc.com/news/articles/cwyq0ln6z6lo
2025-07-16-10-35-23 +0000,nyt,South African AIDS Activist Pushes for H.I.V. Treatment Access After U.S.-Aid Cuts,https://www.nytimes.com/2025/07/14/health/south-africa-aids-hiv-trump-funding-cuts.html
2025-07-16-09-56-38 +0000,bbc,Trump says US attorney general should release any 'credible' information on Epstein,https://www.bbc.com/news/articles/ckgl4dl334go
2025-07-16-09-54-31 +0000,bbc,UK inflation at highest for almost a year and a half,https://www.bbc.com/news/articles/c3en2enpy7po
2025-07-16-09-16-38 +0000,bbc,"Stop being negative about savers buying shares, Reeves says",https://www.bbc.com/news/articles/cn4ld9v73dzo
2025-07-16-07-39-00 +0000,world,China Convicts Employee of Japanese Drugmaker of Spying,https://www.wsj.com/world/asia/china-convicts-employee-of-japanese-drugmaker-of-spying-ef332d63
2025-07-16-05-37-18 +0000,bbc,"Ex-PM 'extremely cavalier' in Brexit handling, says Tory MP",https://www.bbc.com/news/articles/c3vd2wg61dko
2025-07-16-03-00-00 +0000,world,"Through Trial and Error, Iran Found Gaps in Israel’s Storied Air Defenses",https://www.wsj.com/world/middle-east/iran-israel-air-defense-362826e3
