pubdate,source,title,link
2025-07-15-05-30-11 +0000,bbc,"Ethiopian troops 'executed' aid workers in Tigray war, charity says",https://www.bbc.com/news/articles/c8j1ve1w878o
2025-07-15-05-10-23 +0000,nypost,GOP congressman facing eviction blames broken payment links for $85K in unpaid rent,https://nypost.com/2025/07/15/us-news/gop-congressman-facing-eviction-blames-broken-payment-links-for-85k-in-unpaid-rent/
2025-07-15-05-07-31 +0000,bbc,Faroes-style tunnels could 'transform' fortunes for Shetland isles,https://www.bbc.com/news/articles/cvg7jw27w1do
2025-07-15-05-07-07 +0000,bbc,"I'm 'disappointed but not done' with Putin, Trump tells BBC",https://www.bbc.com/news/articles/c1e02q12z32o
2025-07-15-04-30-50 +0000,bbc,China growth beats expectations as Trump tariffs loom,https://www.bbc.com/news/articles/c20r461g61xo
2025-07-15-03-59-02 +0000,bbc,Meta to spend hundreds of billions to build AI data centres,https://www.bbc.com/news/articles/c1e02vx55wpo
2025-07-15-03-45-00 +0000,wsj,"China’s economy showed resilience in a turbulent first half of the year, remaining on track to hit its official growth target for the year despite President Trump’s tariff assault",https://www.wsj.com/world/china/chinas-economy-slows-in-line-with-expectations-1c34e51f
2025-07-15-03-42-00 +0000,wsj,Calls for Greater RBA Board Transparency Set to Grow,https://www.wsj.com/articles/calls-for-greater-rba-board-transparency-set-to-grow-7a5cc2d4
2025-07-15-03-02-01 +0000,bbc,"Animals react to secret sounds from plants, say scientists",https://www.bbc.com/news/articles/c8e4860n9rpo
2025-07-15-02-15-17 +0000,nypost,Three Democrats win double-digit support in early 2028 presidential primary poll — with one clear frontrunner,https://nypost.com/2025/07/14/us-news/three-democrats-win-double-digit-support-in-early-2028-presidential-primary-poll/
2025-07-15-02-08-51 +0000,bbc,Freeholders begin High Court challenge over reforms,https://www.bbc.com/news/articles/c3vd23g29deo
