pubdate,source,title,link
2025-07-16-13-04-54 +0000,bbc,Serious questions for Tories over Afghan data breach - PM,https://www.bbc.com/news/articles/c98w2e9leywo
2025-07-16-12-54-27 +0000,bbc,Barclays fined millions over financial crime risk lapses,https://www.bbc.com/news/articles/cpwqeyj1d15o
2025-07-16-12-51-17 +0000,nyt,"As Iran Deports a Million Afghans, ‘Where Do We Even Go?’",https://www.nytimes.com/2025/07/16/world/middleeast/iran-deportations-afghanistan.html
2025-07-16-12-48-12 +0000,nyt,State Dept. Layoffs Hit Russia and Ukraine Analysts,https://www.nytimes.com/2025/07/15/us/politics/state-department-layoffs-russia-ukraine.html
2025-07-16-12-39-53 +0000,nyt,Iceland Volcano Erupts Again but Doesn’t Threaten Towns,https://www.nytimes.com/2025/07/16/world/europe/iceland-volcano-eruption.html
2025-07-16-12-26-26 +0000,bbc,Minnesota man accused of shooting lawmakers to face federal charges,https://www.bbc.com/news/articles/cx2ljnyn451o
2025-07-16-12-07-07 +0000,bbc,US ambassador calls on Israel to 'aggressively investigate' West Bank killing,https://www.bbc.com/news/articles/c75ry4k3nrzo
2025-07-16-12-01-46 +0000,nyt,Europeans Threaten to Reimpose Tough U.N. Nuclear Sanctions on Iran,https://www.nytimes.com/2025/07/16/world/middleeast/iran-nuclear-program-sanctions.html
2025-07-16-11-56-45 +0000,nyt,Trump Announces ‘Great Deal’ on Trade With Indonesia,https://www.nytimes.com/2025/07/16/business/economy/indonesia-trump-tariff-trade-agreement.html
2025-07-16-11-05-40 +0000,bbc,US says it has deported five 'barbaric' migrants to Eswatini,https://www.bbc.com/news/articles/clyze8mvzdgo
2025-07-16-10-36-46 +0000,bbc,US and Indonesia reach tariff deal,https://www.bbc.com/news/articles/cwyq0ln6z6lo
2025-07-16-10-35-23 +0000,nyt,South African AIDS Activist Pushes for H.I.V. Treatment Access After U.S.-Aid Cuts,https://www.nytimes.com/2025/07/14/health/south-africa-aids-hiv-trump-funding-cuts.html
