pubdate,source,title,link
2025-07-13-21-51-10 +0000,bbc,Two women shot dead at Kentucky church,https://www.bbc.com/news/articles/cm2l5jn6254o
2025-07-13-21-40-33 +0000,startribune,Three Twin Cities suburbs under boil water advisory,https://www.startribune.com/boil-water-advisory-new-hope-crystal-golden-valley/601420931
2025-07-13-21-39-17 +0000,startribune,Twins head into All-Star break under .500 with 2-1 loss to Pirates,https://www.startribune.com/minnesota-twins-head-into-all-star-break-under-500-with-2-1-loss-to-pirates/601421003
2025-07-13-21-37-33 +0000,bbc,Nigeria and Algeria progress at Wafcon after draw,https://www.bbc.com/sport/football/articles/cly8x7knydwo
2025-07-13-21-21-06 +0000,bbc,Everything you need to know about Wafcon 2024 finals,https://www.bbc.com/sport/football/articles/cqj7k2pwx4no
2025-07-13-21-16-10 +0000,bbc,SA police minister suspended over organised crime allegations,https://www.bbc.com/news/articles/c8d6lzn733jo
2025-07-13-21-00-00 +0000,startribune,Sturdevant: How should the Minnesota Legislature respond to the June shootings?,https://www.startribune.com/state-government-response-mn-lawmaker-shootings/601415338
2025-07-13-20-45-42 +0000,bbc,Trump defends US Attorney General Pam Bondi over Epstein files,https://www.bbc.com/news/articles/c9qxd2exqgno
2025-07-13-20-32-40 +0000,nyt,"Macron Increases Military Spending, Saying Freedom Is Threatened",https://www.nytimes.com/2025/07/13/world/europe/macron-france-military-spending.html
2025-07-13-20-28-06 +0000,nyt,"Children Among at Least 10 Killed in Israeli Strike in Central Gaza, Officials Say",https://www.nytimes.com/2025/07/13/world/middleeast/gaza-israel-market.html
2025-07-13-20-04-26 +0000,bbc,RSF storms cattle market and prison in 'death trap' Sudanese city,https://www.bbc.com/news/articles/cn7d84k3r43o
2025-07-13-20-02-10 +0000,nyt,"Amid Tariff Chaos, U.S. Allies Try to Redraw the Trade Map",https://www.nytimes.com/2025/07/13/world/europe/trump-tariffs-trade-europe-us.html
2025-07-13-20-00-00 +0000,startribune,Road construction fatigue continues as MnDOT begins another new highway project,https://www.startribune.com/road-construction-fatigue-continues-as-mndot-begins-another-new-highway-project/601415348
2025-07-13-18-34-22 +0000,startribune,Hummingbird moths are now humming around Minnesota’s blooming flowers,https://www.startribune.com/hummingbird-moths-are-now-humming-around-minnesotas-blooming-flowers/601414575
2025-07-13-17-20-02 +0000,bbc,Iran president was reportedly injured in Israeli strikes,https://www.bbc.com/news/articles/cn0z8n037p6o
2025-07-13-16-57-56 +0000,nyt,How Trump’s Latest Tariff Threat Risks Deeper Damage to Europe’s Economy,https://www.nytimes.com/2025/07/13/business/trump-tariffs-europe-economy.html
2025-07-13-16-53-08 +0000,cbc,Anand says Indo-Pacific strategy will have economic focus but maintain values,https://www.cbc.ca/news/politics/indo-pacific-strategy-anand-1.7583996?cmp=rss
2025-07-13-16-51-25 +0000,bbc,Former Nigerian leader Muhammadu Buhari dies aged 82,https://www.bbc.com/news/articles/c89781qxnzdo
2025-07-13-16-38-09 +0000,bbc,EU delays retaliatory trade tariffs against US,https://www.bbc.com/news/articles/cdez5w61g5lo
2025-07-13-16-29-05 +0000,bbc,Gaza officials say children killed in strike as Israeli military admits 'error',https://www.bbc.com/news/articles/c0rvxjnvv71o
2025-07-13-16-26-22 +0000,nyt,France Announces Agreement to Give New Caledonia More Autonomy,https://www.nytimes.com/2025/07/13/world/asia/france-new-caledonia-agreement.html
2025-07-13-16-13-14 +0000,nyt,"In Canada’s Northern Outposts, Rusting Relics Once Guarded Against Nuclear War",https://www.nytimes.com/2025/07/13/world/americas/canada-cold-war-golden-dome.html
2025-07-13-15-20-08 +0000,bbc,"Texas camp buildings were removed from map showing flood risks, US media reports",https://www.bbc.com/news/articles/ce8zjk5yx8wo
2025-07-13-13-40-45 +0000,bbc,Gisèle Pelicot given France's highest award,https://www.bbc.com/news/articles/cr5v1p4zel8o
2025-07-13-13-31-11 +0000,bbc,"Russia's agents killed after intelligence officer shot dead, says Ukraine",https://www.bbc.com/news/articles/cj3r7p117l0o
2025-07-13-13-00-00 +0000,startribune,"Brown: At 5,000 feet, the legacy of Iron Range mining in Minnesota is clear, but its future is hazy",https://www.startribune.com/iron-range-mining-impact-economy-environment/601410895
2025-07-13-13-00-00 +0000,startribune,Tonka Bay begins moving mounds of accidentally unearthed sacred soil piled near City Hall,https://www.startribune.com/tonka-bay-sacred-soil-mounds/601406848
2025-07-13-12-24-57 +0000,bbc,South Korea medical students end 17-month boycott of classes,https://www.bbc.com/news/articles/c3enxwvex4no
2025-07-13-11-00-00 +0000,startribune,A wrongful-death ruling at an assisted-living facility was overturned in a rare successful appeal,https://www.startribune.com/a-wrongful-death-ruling-at-an-assisted-living-facility-was-overturned-in-a-rare-successful-appeal/601384865
2025-07-13-10-53-29 +0000,bbc,"French prisoner escapes in fellow inmate's bag, officials say",https://www.bbc.com/news/articles/cn81974j29po
2025-07-13-08-00-00 +0000,cbc,Half of requests for complex dental work are being rejected under national insurance plan,https://www.cbc.ca/news/politics/dental-care-expansion-growing-pains-1.7583230?cmp=rss
2025-07-13-08-00-00 +0000,cbc,Toronto risks losing $30M in federal funding after vote against sixplexes citywide,https://www.cbc.ca/news/canada/toronto/toronto-sixplexes-federal-funding-1.7581867?cmp=rss
2025-07-13-07-17-55 +0000,bbc,US drops charges against doctor accused of destroying Covid vaccines,https://www.bbc.com/news/articles/cy0w1p0wq87o
2025-07-13-03-34-49 +0000,bbc,EU and Mexico criticise Trump's proposed 30% tariff,https://www.bbc.com/news/articles/cyvj13d9ylpo
2025-07-13-01-04-00 +0000,wsj,Answers to frequently asked questions about The Wall Street Journal's Economic Forecasting survey plus links to stories and archival data.,https://www.wsj.com/economy/economic-forecasting-survey-archive-11617814998
2025-07-13-01-00-00 +0000,wsj,"Economists expect stronger growth and job creation, lower risk of recession and cooler inflation than they did three months ago, according to a Wall Street Journal survey",https://www.wsj.com/economy/economists-see-lower-recession-risk-and-stronger-job-growth-wsj-survey-10d6e476
2025-07-13-00-00-42 +0000,bbc,Putin's friend Gergiev set for concert as Italy breaks ban on pro-Kremlin artists,https://www.bbc.com/news/articles/czxw4n7vy70o
2025-07-12-23-56-15 +0000,bbc,When an unsung Indian helped Austrian Jews escape the Nazis,https://www.bbc.com/news/articles/crl0r5wrkexo
2025-07-12-23-40-23 +0000,bbc,"Inside the Congolese mine vital to mobile phones, as rebels give BBC rare access",https://www.bbc.com/news/articles/cyvj986l615o
2025-07-12-23-05-15 +0000,bbc,Judge bars Trump administration from 'indiscriminately' detaining immigrants,https://www.bbc.com/news/articles/c4ge469g7p5o
2025-07-12-21-52-59 +0000,bbc,Morocco and Zambia win to reach Wafcon quarter-finals,https://www.bbc.com/sport/football/articles/cly1914y133o
