pubdate,source,title,link
2025-07-13-11-26-02 +0000,bbc,South Korea medical students end 17-month boycott of classes,https://www.bbc.com/news/articles/c3enxwvex4no
2025-07-13-11-18-54 +0000,wapo,"Secret Service failed to stop Trump assassination attempt, Senate report says",https://www.washingtonpost.com/politics/2025/07/13/trump-assassination-attempt-senate-investigation/
2025-07-13-10-53-55 +0000,bbc,UK pledges to make electric cars cheaper to buy,https://www.bbc.com/news/articles/cg5z4nlned0o
2025-07-13-10-53-29 +0000,bbc,"French prisoner escapes in fellow inmate's bag, officials say",https://www.bbc.com/news/articles/cn81974j29po
2025-07-13-10-23-11 +0000,bbc,More rules being considered to keep children safe online,https://www.bbc.com/news/articles/cp82447l84ko
2025-07-13-10-21-32 +0000,bbc,How we saved hundreds on our summer holiday,https://www.bbc.com/news/articles/c4g84nrlvv7o
2025-07-13-10-12-56 +0000,bbc,"Children fetching water killed in Israeli strike in Gaza, emergency officials say",https://www.bbc.com/news/articles/c0rvxjnvv71o
2025-07-13-09-24-38 +0000,bbc,Health secretary and BMA to meet in bid to avoid strikes,https://www.bbc.com/news/articles/c4g8xq0e928o
2025-07-13-09-00-31 +0000,nyt,"In Canada’s Northern Outposts, Rusting Relics Once Guarded Against Nuclear War",https://www.nytimes.com/2025/07/13/world/americas/canada-cold-war-golden-dome.html
2025-07-13-07-57-04 +0000,wapo,Wildfires that forced Grand Canyon evacuations spread unabated,https://www.washingtonpost.com/weather/2025/07/13/white-sage-wildfire-arizona-dragon-bravo/
2025-07-13-07-17-55 +0000,bbc,US drops charges against doctor accused of destroying Covid vaccines,https://www.bbc.com/news/articles/cy0w1p0wq87o
2025-07-13-06-14-06 +0000,bbc,Families invited to enjoy annual Children's Day,https://www.bbc.com/news/articles/cj9v8417mmeo
2025-07-13-03-34-49 +0000,bbc,EU and Mexico criticise Trump's proposed 30% tariff,https://www.bbc.com/news/articles/cyvj13d9ylpo
2025-07-13-01-26-02 +0000,wapo,Lawmakers tour Florida’s new detention center in the Everglades,https://www.washingtonpost.com/nation/2025/07/12/alligator-alcatraz-everglades-detention-center-democrats-tour/
2025-07-13-01-04-00 +0000,wsj,Answers to frequently asked questions about The Wall Street Journal's Economic Forecasting survey plus links to stories and archival data.,https://www.wsj.com/economy/economic-forecasting-survey-archive-11617814998
2025-07-13-01-00-00 +0000,wsj,"Economists expect stronger growth and job creation, lower risk of recession and cooler inflation than they did three months ago, according to a Wall Street Journal survey",https://www.wsj.com/economy/economists-see-lower-recession-risk-and-stronger-job-growth-wsj-survey-10d6e476
2025-07-13-00-00-42 +0000,bbc,Putin's friend Gergiev set to conduct as Italy breaks ban on pro-Kremlin artists,https://www.bbc.com/news/articles/czxw4n7vy70o
2025-07-12-23-56-15 +0000,bbc,When an unsung Indian helped Austrian Jews escape the Nazis,https://www.bbc.com/news/articles/crl0r5wrkexo
2025-07-12-23-48-24 +0000,bbc,Trump's tariffs are looming large over the UK’s last surviving steel towns,https://www.bbc.com/news/articles/c5yp5qzeer6o
2025-07-12-23-40-23 +0000,bbc,"Inside the Congolese mine vital to mobile phones, as rebels give BBC rare access",https://www.bbc.com/news/articles/cyvj986l615o
2025-07-12-23-13-58 +0000,bbc,North Korea reaffirms support for Russia's war in Ukraine,https://www.bbc.com/news/articles/czeyxrng6gro
2025-07-12-23-05-15 +0000,bbc,Judge bars Trump administration from 'indiscriminately' detaining immigrants,https://www.bbc.com/news/articles/c4ge469g7p5o
2025-07-12-21-49-47 +0000,bbc,Gaza hospital says 24 people killed near aid site as witnesses blame IDF,https://www.bbc.com/news/articles/cp90v2ng70yo
2025-07-12-21-11-05 +0000,bbc,The mushroom killer was obsessed with true crime. Now true crime fans are obsessed with her,https://www.bbc.com/news/articles/c0m8glx2zleo
2025-07-12-19-43-22 +0000,wapo,"Palestinian American from Florida killed in the West Bank, family says",https://www.washingtonpost.com/nation/2025/07/11/palestinian-american-west-bank-death-tampa/
2025-07-12-19-38-25 +0000,bbc,"Arizona resident dies from plague, health officials say",https://www.bbc.com/news/articles/cz7l8w8881qo
2025-07-12-17-01-00 +0000,wsj,"The U.S. will charge a 30% tariff on the European Union and Mexico effective Aug. 1, President Trump said in letters to the leaders of each trading partner, posted on Truth Social",https://www.wsj.com/economy/trade/trump-threatens-30-tariffs-on-eu-mexico-c48ce36f
2025-07-12-16-50-32 +0000,bbc,Mystery of Air India crash deepens as report reveals cockpit audio,https://www.bbc.com/news/articles/cx2gy78gpnqo
2025-07-12-14-48-39 +0000,wapo,El Chapo’s son Ovidio Guzmán López pleads guilty to U.S. drug charges,https://www.washingtonpost.com/nation/2025/07/12/ovidio-guzmn-lpez-el-chapo-son-plea-deal/
2025-07-12-14-34-23 +0000,bbc,"Israeli settlers kill Palestinians in West Bank attack, health ministry says",https://www.bbc.com/news/articles/cm2mknzn99eo
2025-07-12-14-00-00 +0000,wsj,The White House has an explanation for the nearly $2 trillion of manufacturing-related projects announced since the start of the year. It’s the Trump Effect.,https://www.wsj.com/politics/policy/trump-new-us-factories-d2981280
2025-07-12-13-21-08 +0000,wapo,"Man dies after flash fire in hyperbaric chamber in Arizona, authorities say",https://www.washingtonpost.com/nation/2025/07/12/walter-foxcroft-hyperbaric-chamber-fire-arizona/
2025-07-12-12-28-12 +0000,wapo,Man who beheaded father and displayed head on YouTube sentenced to life,https://www.washingtonpost.com/nation/2025/07/12/justin-mohn-pennsylvania-life-sentence/
