pubdate,source,title,link
2026-02-06-11-04-34 +0000,bbc,FBI fugitive found hiding in Wales can be extradited to USA,https://www.bbc.com/news/articles/cn404z8g31mo?at_medium=RSS&at_campaign=rss
2026-02-06-11-01-48 +0000,bbc,Head of firm founded by Mandelson to quit after Epstein releases,https://www.bbc.com/news/articles/cje1e3n8jgvo?at_medium=RSS&at_campaign=rss
2026-02-06-11-00-21 +0000,nyt,TikTok’s ‘Addictive Design’ Found to Be Illegal in Europe,https://www.nytimes.com/2026/02/06/business/tiktok-addictive-design-europe.html
2026-02-06-11-00-19 +0000,wapo,NYC’s small landlords say they won’t survive Mamdani plan to freeze rent,https://www.washingtonpost.com/nation/2026/02/03/landlords-affordable-housing-new-york/
2026-02-06-11-00-06 +0000,bbc,Three African country agrees to UK migrant returns after visa penalty threat,https://www.bbc.com/news/articles/cp8204g8lejo?at_medium=RSS&at_campaign=rss
2026-02-06-11-00-00 +0000,nypost,"Dad claims 16-year-old daughter took her own life after meeting a predator on Roblox, slams game platform beloved by kids",https://nypost.com/2026/02/06/us-news/dad-claims-daughter-16-took-life-after-meeting-a-predator-on-roblox/
2026-02-06-11-00-00 +0000,nypost,LI’s culinary community is rallying for slain Nassau cop — as beloved married mom is laid to rest,https://nypost.com/2026/02/06/us-news/lis-culinary-community-is-rallying-for-slain-nassau-cop-as-beloved-married-mom-is-laid-to-rest/
2026-02-06-11-00-00 +0000,nypost,AI Agents are now hiring humans,https://nypost.com/2026/02/06/business/ai-agents-are-now-hiring-humans/
2026-02-06-11-00-00 +0000,wsj,Blood Tests and Better-for-You Soda: Super Bowl Ads May Be Healthiest Yet,https://www.wsj.com/articles/blood-tests-and-better-for-you-soda-super-bowl-ads-may-be-healthiest-yet-9e0398db?mod=pls_whats_news_us_business_f
2026-02-06-10-57-40 +0000,nyt,U.S. and Iran Set for Talks in Oman,https://www.nytimes.com/2026/02/06/world/europe/us-iran-talks-oman.html
2026-02-06-10-55-00 +0000,wsj,"World Food Prices Fall for Fifth Straight Month, U.N. FAO Says",https://www.wsj.com/finance/commodities-futures/world-food-prices-fall-for-fifth-straight-month-u-n-fao-says-e7c98e19?mod=rss_markets_main
2026-02-06-10-53-37 +0000,bbc,Russian general shot several times in Moscow,https://www.bbc.com/news/articles/c3686nzexp3o?at_medium=RSS&at_campaign=rss
2026-02-06-10-47-00 +0000,wsj,Higher U.S. Treasury Yields Considered Necessary to Attract Buyers,https://www.wsj.com/finance/investing/jgbs-rise-tracking-gains-in-u-s-treasurys-3a9384f4?mod=rss_markets_main
2026-02-06-10-43-49 +0000,bbc,Pandora to switch from silver to platinum over price surge,https://www.bbc.com/news/articles/cly3ygj7189o?at_medium=RSS&at_campaign=rss
2026-02-06-10-40-29 +0000,nyt,"Iran Is at Work on Missile and Nuclear Sites, Satellite Images Show",https://www.nytimes.com/2026/02/06/world/middleeast/iran-missile-nuclear-repairs.html
2026-02-06-10-32-00 +0000,wsj,Russian General With Key Intelligence Role Is Shot in Moscow,https://www.wsj.com/world/russia/russian-general-with-key-intelligence-role-is-shot-in-moscow-574c8a14
