pubdate,source,title,link
2026-06-07-17-16-15 +0000,nypost,Two more California races called — and Republicans are on the ballot,https://nypost.com/2026/06/07/us-news/two-more-california-races-called-and-republicans-are-on-the-ballot/
2026-06-07-17-13-02 +0000,wapo,"With Leo and Bad Bunny touring Madrid, the bigger star might be the pope",https://www.washingtonpost.com/world/2026/06/07/with-pope-leo-bad-bunny-touring-madrid-bigger-star-might-be-pontiff/
2026-06-07-17-11-54 +0000,bbc,Armenia votes as Russia piles pressure on pro-West government,https://www.bbc.com/news/articles/c3626n1epd5o?at_medium=RSS&at_campaign=rss
2026-06-07-17-10-33 +0000,nyt,Lawsuit Aims to Stop U.F.C. Fights at White House on Trump’s Birthday,https://www.nytimes.com/2026/06/07/us/politics/lawsuit-ufc-fight-white-house.html
2026-06-07-17-09-20 +0000,nypost,"New Espaillat ad attacks Mamdani-backed foe for tweets — including one ripping black, Arab men for ‘fetishizing ugly colonizer women’",https://nypost.com/2026/06/07/us-news/new-espaillat-ad-attacks-mamdani-backed-rival-chevalier/
2026-06-07-17-04-38 +0000,nyt,5 Takeaways From Scott Pelley’s Times Magazine Interview,https://www.nytimes.com/2026/06/07/arts/television/scott-pelley-60-minutes-interview-takeaways.html
2026-06-07-17-03-13 +0000,nyt,Arab Gunman Kills One in Attack on Central Israel,https://www.nytimes.com/2026/06/07/world/middleeast/israel-west-bank-shooting.html
2026-06-07-16-51-00 +0000,wsj,Opinion | Even Californians Are Saying No to New Taxes,https://www.wsj.com/opinion/even-californians-are-saying-no-to-new-taxes-ab899561
2026-06-07-16-50-00 +0000,wsj,Opinion | A Bad Iran Deal Could Spark a Nuclear Arms Race,https://www.wsj.com/opinion/a-bad-iran-deal-could-spark-a-nuclear-arms-race-b6df3eaf
2026-06-07-16-49-56 +0000,nypost,1 million people flood Madrid streets to see the pope’s flower-carpeted procession,https://nypost.com/2026/06/07/world-news/1-million-people-flood-madrid-streets-to-see-the-popes-flower-carpeted-procession/
2026-06-07-16-42-18 +0000,bbc,Israel strikes Beirut suburb days after US-brokered truce,https://www.bbc.com/news/articles/c0qyevk8139o?at_medium=RSS&at_campaign=rss
2026-06-07-16-40-16 +0000,nypost,85-year-old man killed by falling tree in freak accident at NYC park: cops,https://nypost.com/2026/06/07/us-news/85-year-old-man-killed-by-falling-tree-in-freak-accident-at-nyc-park-cops/
2026-06-07-16-28-59 +0000,nyt,Can These ChatGPT Ads Make You Love A.I.?,https://www.nytimes.com/2026/06/04/style/chatgpt-advertising-campaign-artificial-intelligence.html
2026-06-07-16-27-34 +0000,nyt,Search Continues for Gunmen Who Opened Fire at Ohio Festival,https://www.nytimes.com/2026/06/07/us/ohio-festival-shooting-gunmen-search.html
