pubdate,source,title,link
2026-01-22-09-02-47 +0000,nyt,Trump’s Rift With Europe Is Clear. Europe Must Decide What to Do About It.,https://www.nytimes.com/2026/01/21/world/europe/trump-rift-europe.html
2026-01-22-09-01-09 +0000,nypost,3 killed in Australia shooting on National Day of Mourning for victims of Hanukkah terror attack,https://nypost.com/2026/01/22/world-news/australia-shooting-kills-three-in-lake-cargelligo-on-national-day-of-mourning-for-bondi-beach-terror-attack/
2026-01-22-09-00-00 +0000,cbc,Carney meets with cabinet fresh after forceful speech aimed at Trump administration,https://www.cbc.ca/news/politics/carney-cabinet-retreat-9.7055258?cmp=rss
2026-01-22-08-59-00 +0000,wsj,Several People Missing After Landslide Buries Campground in New Zealand,https://www.wsj.com/world/oceania/several-people-missing-after-landslide-buries-campground-in-new-zealand-43c937df
2026-01-22-08-57-00 +0000,wsj,Zurich Insurance’s $10.3 Billion Beazley Offer Rejected,https://www.wsj.com/business/retail/zurich-insurances-10-3-billion-beazley-offer-rejected-1da5ead3?mod=pls_whats_news_us_business_f
2026-01-22-08-56-54 +0000,nyt,Malfunction Forces Japan to Take Restarted Nuclear Plant Offline,https://www.nytimes.com/2026/01/22/business/japan-nuclear-offline.html
2026-01-22-08-51-49 +0000,bbc,UK holds off joining Trump's peace board over Putin concerns,https://www.bbc.com/news/articles/cp9jj1j74ggo?at_medium=RSS&at_campaign=rss
2026-01-22-08-51-46 +0000,bbc,"Significant fall in government borrowing in December, figures show",https://www.bbc.com/news/articles/clymd1pj887o?at_medium=RSS&at_campaign=rss
2026-01-22-08-49-24 +0000,nypost,Financial advisor Todd Burkhalter admits to running $380M Ponzi scheme — largest in Georgia history — to fund lavish lifestyle,https://nypost.com/2026/01/22/us-news/florida-financial-advisor-todd-burkhalter-pleads-guilty-to-380m-ponzi-scheme-in-georgia-largest-scheme/
2026-01-22-08-43-21 +0000,wsj,Stock Market Today: Dow Futures Inch Higher; Global Stocks Rally,https://www.wsj.com/livecoverage/stock-market-today-dow-sp-500-nasdaq-01-22-2026?mod=rss_markets_main
2026-01-22-08-39-00 +0000,wsj,Gold Slips After Trump Drops Tariff Threat Over Greenland,https://www.wsj.com/finance/commodities-futures/gold-falls-amid-easing-u-s-europe-tensions-over-greenland-e0cf678f?mod=rss_markets_main
2026-01-22-08-38-00 +0000,wsj,Dollar Stabilizes as Trump Announces Framework For Future Deal on Greenland,https://www.wsj.com/finance/currencies/asian-currencies-consolidate-may-strengthen-amid-risk-on-sentiment-3f38bd2d?mod=rss_markets_main
2026-01-22-08-37-00 +0000,wsj,Eurozone Bond Yields Are Little Changed As Market Calms,https://www.wsj.com/finance/jgbs-steady-amid-cautious-mood-as-bojs-two-day-meeting-kicks-off-efd6858a?mod=rss_markets_main
2026-01-22-08-29-05 +0000,nyt,Trump Drops Tariff Threats Over Greenland After Meeting With NATO Chief,https://www.nytimes.com/2026/01/21/us/politics/trump-greenland-threats-diplomacy-force.html
2026-01-22-08-26-14 +0000,nyt,Three Dead After Shooting in Rural Australian Town,https://www.nytimes.com/2026/01/22/world/australia/australia-lake-cargelligo-shooting.html
2026-01-22-08-23-36 +0000,bbc,"South African police not yet able to defeat gangs, minister says",https://www.bbc.com/news/articles/cx2ll9wr562o?at_medium=RSS&at_campaign=rss
2026-01-22-08-21-00 +0000,wsj,"Asian Stocks, Bonds Recover as Fears About U.S. Tariffs on Europe Ease",https://www.wsj.com/finance/stocks/asian-stocks-mostly-rise-as-fears-about-u-s-tariffs-on-europe-ease-30437bfb
2026-01-22-08-17-31 +0000,nyt,Filipino Journalist Gets Prison in Case Seen as Attack on Free Press,https://www.nytimes.com/2026/01/22/world/asia/philippines-cumpio-journalist-prison.html
2026-01-22-08-17-00 +0000,wsj,"Bouygues, Orange, Free-iliad In Talks With Altice for French Telecoms Business",https://www.wsj.com/business/telecom/bouygues-orange-free-iliad-in-talks-with-altice-for-french-telecoms-business-e0c07e6d?mod=pls_whats_news_us_business_f
2026-01-22-08-00-05 +0000,nyt,He Wants New Yorkers to Have a Stake in the Knicks and the Rangers,https://www.nytimes.com/2026/01/22/nyregion/msg-pension-ownership-bunkeddeko.html
2026-01-22-07-57-22 +0000,bbc,Three dead in shooting in Australia's New South Wales,https://www.bbc.com/news/articles/c4g00mv29j5o?at_medium=RSS&at_campaign=rss
2026-01-22-07-56-25 +0000,wapo,FCC targets talk shows by revisiting ‘equal time’ rule for political candidates,https://www.washingtonpost.com/business/2026/01/22/late-night-equal-time-fcc/
2026-01-22-07-54-00 +0000,wsj,Societe Generale to Trim French Workforce,https://www.wsj.com/finance/banking/societe-generale-to-trim-french-workforce-c33cef09?mod=rss_markets_main
2026-01-22-07-50-00 +0000,wsj,AB Foods’ Revenue Slips on Weak Primark Sales in Europe,https://www.wsj.com/business/retail/ab-foods-revenue-slips-on-weak-primark-sales-in-europe-5d587aaa?mod=pls_whats_news_us_business_f
2026-01-22-07-39-58 +0000,bbc,Trump says 'framework of a future deal' discussed on Greenland as he backs off tariffs threat,https://www.bbc.com/news/articles/cgezx40r7d7o?at_medium=RSS&at_campaign=rss
