pubdate,source,title,link
2026-05-25-15-44-47 +0000,nyt,"Toshifumi Suzuki, Who Made 7-Eleven a Giant in Japan, Dies at 93",https://www.nytimes.com/2026/05/25/business/toshifumi-suzuki-dead.html
2026-05-25-15-44-00 +0000,wsj,Iran Talks Bog Down Over Nuclear Program and Sanctions Relief,https://www.wsj.com/world/middle-east/iran-talks-bog-down-over-nuclear-program-sanctions-relief-31702b6f
2026-05-25-15-43-10 +0000,nypost,8 dead in missile and drone attacks on Russian and Ukrainian territory,https://nypost.com/2026/05/25/world-news/missile-and-drone-strikes-kill-eight-in-russia-and-ukraine/
2026-05-25-15-32-58 +0000,cbc,Feds lease 10 new firefighting aircraft as wildfire season gets underway,https://www.cbc.ca/news/politics/feds-lease-new-firefighting-aircraft-9.7211065?cmp=rss
2026-05-25-15-32-54 +0000,cbc,Carney calls Smith's Alberta referendum question a 'dangerous bluff',https://www.cbc.ca/news/politics/alberta-referendum-carney-9.7211128?cmp=rss
2026-05-25-15-31-17 +0000,nypost,GOP Sen. Tillis flames Hegseth: Makes ‘Kristi Noem look like a five-star recruit’,https://nypost.com/2026/05/25/us-news/gop-sen-tillis-flames-hegseth-makes-kristi-noem-look-like-a-five-star-recruit/
2026-05-25-15-29-42 +0000,cbc,Ex-Scottish leader's former husband admits embezzling party funds for lavish lifestyle,https://www.cbc.ca/news/world/nicola-sturgeon-husband-9.7210989?cmp=rss
2026-05-25-15-17-05 +0000,nypost,Married tourists found stabbed to death in crocodile-infested river,https://nypost.com/2026/05/25/world-news/married-tourists-found-stabbed-to-death-in-crocodile-infested-river/
2026-05-25-15-16-18 +0000,nyt,Iran War Live Updates: Top Iranian Negotiators Arrive in Qatar for Talks on Peace Deal,https://www.nytimes.com/live/2026/05/25/world/iran-war-trump
2026-05-25-15-14-03 +0000,nyt,"Pope Leo Warns of Risks From A.I. in 42,300-Word Encyclical",https://www.nytimes.com/2026/05/25/world/europe/pope-leo-encyclical.html
2026-05-25-15-09-59 +0000,nypost,Stormy weather pours down on the East Coast this Memorial Day,https://nypost.com/2026/05/25/us-news/stormy-weather-continues-to-downpour-on-the-east-coast-this-memorial-day/
2026-05-25-15-05-11 +0000,nyt,Trump’s Pressure Had Little Effect on Iran’s Terms for a Peace Deal,https://www.nytimes.com/2026/05/25/world/middleeast/iran-deal-trump-pressure.html
2026-05-25-14-55-51 +0000,nyt,"Even After a Strait of Hormuz Deal, Moving 1,500 Ships Won’t Be Easy",https://www.nytimes.com/2026/05/25/business/iran-strait-hormuz-shipping-traffic.html
2026-05-25-14-51-28 +0000,bbc,Three arrested over burglaries against high-profile athletes,https://www.bbc.com/news/articles/c0m22vdwrr9o?at_medium=RSS&at_campaign=rss
2026-05-25-14-47-05 +0000,nyt,UK Heat Wave Could Break May Temperature Record,https://www.nytimes.com/2026/05/25/weather/uk-heat-wave-may-weather-record.html
2026-05-25-14-36-18 +0000,bbc,Education secretary to ask competition watchdog to review hidden childcare costs,https://www.bbc.com/news/articles/c4g7d6ngjldo?at_medium=RSS&at_campaign=rss
2026-05-25-14-27-21 +0000,nyt,Were the Constitution’s Authors a Little Too Optimistic?,https://www.nytimes.com/2026/05/25/us/constitution-framers-president-executive-monarch.html
2026-05-25-14-23-00 +0000,wsj,Pope Leo Compares AI Threat to Biblical ‘Tower of Babel’,https://www.wsj.com/world/pope-leo-ai-encyclical-c5e1af6c
2026-05-25-14-20-10 +0000,nypost,Oil prices drop 5% after Trump says Iran talks are moving ahead — but Hormuz still a wildcard,https://nypost.com/2026/05/25/business/oil-prices-drop-5-after-trump-says-iran-talks-are-moving-in-constructive-direction/
2026-05-25-14-12-57 +0000,nyt,Will Maureen Galindo’s ‘Zionists’ Comments Matter in Texas House Runoff Election?,https://www.nytimes.com/2026/05/25/us/maureen-galindo-texas-runoff-antisemitism.html
2026-05-25-14-12-15 +0000,cbc,"Alberta separation referendum, pipeline tensions loom over western premiers' meeting",https://www.cbc.ca/news/canada/edmonton/western-premiers-meeting-alberta-bc-pipeline-separation-9.7210962?cmp=rss
2026-05-25-14-11-56 +0000,nyt,What to Know About the Potential U.S.-Iran Peace Deal,https://www.nytimes.com/2026/05/24/world/middleeast/us-iran-peace-deal-proposal.html
2026-05-25-14-10-43 +0000,nypost,"Bodybuilding influencer, 22, found collapsed in his kitchen as police probe ‘suspicious death’",https://nypost.com/2026/05/25/world-news/bodybuilding-influencer-found-dead-at-22/
2026-05-25-14-02-01 +0000,nyt,"Amid Iran War, Remembering the Losses From Another Middle East Conflict",https://www.nytimes.com/2026/05/25/us/memorial-day-arlington-national-cemetery.html
2026-05-25-13-58-26 +0000,nyt,"Crack Forms in Garden Grove Chemical Tank, a Positive Sign for Firefighters",https://www.nytimes.com/2026/05/24/us/chemical-tank-garden-grove-southern-california.html
2026-05-25-13-51-50 +0000,nypost,Trump demands six Muslim countries join Abraham Accords if they want to be part of Iran deal that ‘is proceeding nicely’,https://nypost.com/2026/05/25/us-news/president-trump-demands-arab-countries-join-abraham-accords-if-they-want-to-be-part-of-iran-deal-that-is-proceeding-nicely/
2026-05-25-13-49-56 +0000,nyt,Here’s the latest.,https://www.nytimes.com/live/2026/05/25/world/iran-war-trump/heres-the-latest
2026-05-25-13-42-00 +0000,wsj,"Oil Prices Drop on Prospect of Iran Deal, but Investors Aren’t Celebrating Yet",https://www.wsj.com/finance/oil-prices-drop-on-prospect-of-iran-deal-but-investors-arent-celebrating-yet-6d5a483a?mod=rss_markets_main
2026-05-25-13-40-28 +0000,bbc,Suspect killed after opening fire on Secret Service near White House,https://www.bbc.com/news/articles/cjwp82ye4y3o?at_medium=RSS&at_campaign=rss
