pubdate,source,title,link
2025-10-20-02-10-55 +0000,nyt,Can a University From Tennessee Help Accelerate Growth in West Palm Beach?,https://www.nytimes.com/2025/10/19/business/vanderbilt-university-expansion.html
2025-10-20-02-00-00 +0000,wsj,"Not long ago San Francisco was gripped by shattered storefronts, smashed car windows and tent encampments. Now it’s rebounding, in no small part thanks to the AI boom.",https://www.wsj.com/economy/san-francisco-is-back-cb4a58b1
2025-10-20-01-56-19 +0000,nyt,"Colombia’s Leader Accuses U.S. of Murder, Prompting Trump to Halt Aid",https://www.nytimes.com/2025/10/19/world/americas/trump-colombia-petro-aid.html
2025-10-20-01-52-48 +0000,bbc,Artillery shrapnel hits vehicles on California highway during Marines celebration,https://www.bbc.com/news/articles/c051p3981m4o?at_medium=RSS&at_campaign=rss
2025-10-20-01-45-20 +0000,48hills,A ‘Tempest’ toss’d at Point Montara in sandy Shakespeare show,https://48hills.org/2025/10/the-tempest-tossd-at-point-montara-in-sandy-shakespeare-show/
2025-10-20-01-45-06 +0000,nypost,RFK Jr. and wife Cheryl Hines applauded online after being spotted in economy class on commercial flight,https://nypost.com/2025/10/19/us-news/rfk-jr-and-wife-cheryl-hines-applauded-online-after-being-spotted-in-economy-class-on-commercial-flight/
2025-10-20-01-37-00 +0000,wsj,Bolivia Elects Pro-Market President After Two Decades of Socialist Rule,https://www.wsj.com/world/americas/bolivia-elects-pro-market-president-after-two-decades-of-socialist-rule-9ee36e35
2025-10-20-01-35-41 +0000,nyt,"Emirates Cargo Plane Slides Off Hong Kong Runway, Killing 2 Ground Crew",https://www.nytimes.com/2025/10/19/world/asia/emirates-hong-kong-cargo-plane.html
2025-10-20-01-30-47 +0000,48hills,Root Division digs up deep community connections in massive annual auction,https://48hills.org/2025/10/root-divisions-deep-local-arts-connections-on-display-at-massive-annual-auction/
2025-10-20-01-30-14 +0000,nyt,Rodrigo Paz Wins Bolivia’s Presidential Election,https://www.nytimes.com/2025/10/19/world/americas/bolivia-presidential-runoff-election.html
2025-10-20-01-25-02 +0000,nyt,"For Alaskan Evacuees, Home Is Gone, With No Return in Sight",https://www.nytimes.com/2025/10/19/us/alaska-storm-flooding-evacuations.html
2025-10-20-01-00-00 +0000,wsj,The Fraudster Behind Steve Ballmer’s NBA Nightmare,https://www.wsj.com/business/ballmer-clippers-leonard-sanberg-aspiration-49924b19?mod=rss_markets_main
2025-10-20-01-00-00 +0000,wsj,The Warning Signs Lurking Below the Surface of a Record Market,https://www.wsj.com/finance/stocks/the-warning-signs-lurking-below-the-surface-of-a-record-market-a1db25d4?mod=rss_markets_main
2025-10-20-00-41-51 +0000,nypost,Michigan woman wins $100K Powerball pot using ChatGPT-generated numbers,https://nypost.com/2025/10/19/us-news/michigan-woman-wins-100k-powerball-pot-using-chatgpt-generated-numbers/
2025-10-20-00-40-33 +0000,bbc,Two dead after cargo plane skids off Hong Kong runway into sea,https://www.bbc.com/news/articles/c5y0eeqz732o?at_medium=RSS&at_campaign=rss
2025-10-20-00-39-00 +0000,startribune,"Takeaways: Jalen Hurts’ big plays, Carson Wentz’s mistakes sink Vikings in 28-22 loss",https://www.startribune.com/minnesota-vikings-philadelphia-eagles-28-22-nfl-week-7-jalen-hurts-carson-wentz/601489058
