pubdate,source,title,link
2025-09-14-08-10-26 +0000,nyt,Romania Reports Russian Drone in Its Airspace,https://www.nytimes.com/2025/09/14/world/europe/romania-drone-russia-ukraine.html
2025-09-14-08-00-26 +0000,cbc,"Art supplies, beachside walks and a town hall: Inside the bruised NDP's attempts to rebuild",https://www.cbc.ca/news/politics/ndp-caucus-retreat-rebuild-party-1.7632870?cmp=rss
2025-09-14-08-00-00 +0000,cbc,Poilievre to address caucus on Sunday as Conservatives gear up to return to Parliament,https://www.cbc.ca/news/politics/poilievre-conservatives-caucus-parliament-1.7633357?cmp=rss
2025-09-14-08-00-00 +0000,cbc,"The Arctic is heating up quickly, but scientists say polar geoengineering is 'unrealistic' and 'dangerous'",https://www.cbc.ca/news/science/the-arctic-is-heating-up-quickly-but-scientists-say-polar-geoengineering-is-unrealistic-and-dangerous-1.7632993?cmp=rss
2025-09-14-07-09-53 +0000,nypost,"Kim Jong Un’s sister warns against US, South Korea and Japan joint drills",https://nypost.com/2025/09/14/world-news/north-korean-leaders-sister-warns-against-us-joint-drills/
2025-09-14-07-04-07 +0000,nypost,"Sotomayor admits conservative Supreme Court colleagues frustrate her, tries to look for ‘good’ in them",https://nypost.com/2025/09/14/us-news/supreme-court-justice-sonia-sotomayor-admits-conservative-justices-frustrate-her/
2025-09-14-07-00-19 +0000,nyt,"After Bolsonaro’s Conviction, Brazil Already Considers His Amnesty",https://www.nytimes.com/2025/09/14/world/americas/bolsonaro-convicted-coup-amnesty.html
2025-09-14-07-00-00 +0000,wapo,"Boosted by summits in Alaska and China, Putin moves against Europe, Ukraine",https://www.washingtonpost.com/world/2025/09/14/putin-trump-summits-alaska-china-ukraine/
2025-09-14-06-57-09 +0000,nypost,Washington felon caught impersonating police officer at crime scene: ‘He’s got a firefighter helmet too’,https://nypost.com/2025/09/14/us-news/washington-felon-michael-scaletta-teates-caught-impersonating-cops-after-arriving-to-crime-scene-police/
2025-09-14-06-28-56 +0000,nypost,Charlie Kirk’s alleged assassin Tyler Robinson under ‘special watch’ in Utah jail: report,https://nypost.com/2025/09/14/us-news/charlie-kirks-alleged-assassin-tyler-robinson-under-special-watch-in-utah-jail-report/
2025-09-14-05-55-03 +0000,bbc,History-maker Crawford stuns Canelo in Vegas,https://www.bbc.com/sport/boxing/articles/c62nz9w1kl0o?at_medium=RSS&at_campaign=rss
2025-09-14-05-31-16 +0000,startribune,"Lynx begin WNBA playoffs as dominant league champions, but window could be closing",https://www.startribune.com/minnesota-lynx-wnba-playoffs-golden-state-valkyries/601467981
2025-09-14-05-22-13 +0000,nyt,"Hermeto Pascoal, Prolific Brazilian Composer, Dies at 89",https://www.nytimes.com/2025/09/14/arts/music/hermeto-pascoal-dead.html
2025-09-14-05-00-11 +0000,bbc,Trump loves all things royal. Will that be King's ace card on UK state visit?,https://www.bbc.com/news/articles/cq5jgdvnll4o?at_medium=RSS&at_campaign=rss
2025-09-14-04-39-10 +0000,bbc,Huge fire rips through residential homes in Manila,https://www.bbc.com/news/videos/cp8wjj6zgrzo?at_medium=RSS&at_campaign=rss
2025-09-14-04-32-12 +0000,nypost,Charlotte train attack video reignites fury over withheld footage of Austin Metcalf killing,https://nypost.com/2025/09/14/us-news/charlotte-iryna-zarutska-train-stabbing-video-reignites-calls-for-austin-metcalf-murder-footage-in-texas/
2025-09-14-04-20-55 +0000,nypost,Oxford Union president-elect will be disciplined for mocking Charlie Kirk’s death — just months after they debated face-to-face,https://nypost.com/2025/09/14/world-news/oxford-union-president-elect-george-abaraonye-disciplined-for-mocking-charlie-kirks-death/
2025-09-14-04-01-21 +0000,nyt,The German Elections That Are Set to Test the Attraction of the Far Right,https://www.nytimes.com/2025/09/14/world/europe/the-german-state-elections.html
2025-09-14-04-01-18 +0000,nyt,Funicular Crash Has Jarred Lisbon’s Sense of Itself,https://www.nytimes.com/2025/09/14/world/europe/lisbon-funicular-crash.html
2025-09-14-04-01-14 +0000,nyt,The Capital of Electric Cars Is Turning to Electric Planes,https://www.nytimes.com/2025/09/14/business/energy-environment/norway-electric-plane-green-energy.html
2025-09-14-03-57-05 +0000,latimes,California conservatives mourn Charlie Kirk,https://www.latimes.com/california/story/2025-09-13/california-conservatives-mourn-kirk
2025-09-14-03-44-53 +0000,nypost,Charlie Kirk’s alleged assassin Tyler Robinson joked with pals on Discord about how his image in FBI photo was his ‘doppelganger’,https://nypost.com/2025/09/13/us-news/charlie-kirk-alleged-shooter-tyler-robinson-blamed-doppleganger-for-assassination-in-discord-chat/
2025-09-14-03-35-27 +0000,bbc,Charlie Kirk memorial service set to take place in Arizona stadium,https://www.bbc.com/news/articles/ce86gmnx034o?at_medium=RSS&at_campaign=rss
2025-09-14-03-00-00 +0000,wsj,"Israeli Prime Minister Benjamin Netanyahu and Russian President Vladimir Putin both have consistently disregarded President Trump’s wishes, often without major consequences",https://www.wsj.com/politics/national-security/trump-reluctant-to-pressure-putin-and-netanyahu-risks-sidelining-himself-ffded6e7
2025-09-14-03-00-00 +0000,wsj,The Market’s Riskier Than It Used to Be—and Investors Love It,https://www.wsj.com/finance/stocks/the-markets-riskier-than-it-used-to-beand-investors-love-it-8eecddc2?mod=rss_markets_main
2025-09-14-03-00-00 +0000,wsj,Charlie Kirk’s Death Unites a Global Right That Sees Its Movement Under Siege,https://www.wsj.com/world/charlie-kirk-world-influence-747e18f8
2025-09-14-02-56-48 +0000,nypost,Warner Bros. Discovery shares spike as CEO David Zaslav shops media group around — setting up bidding war for Paramount Skydance,https://nypost.com/2025/09/13/business/warner-bros-discovery-shares-spike-as-ceo-shops-media-group-around-setting-up-bidding-war/
2025-09-14-02-33-59 +0000,nypost,Swiss banking giant UBS eyes move to the US to avoid pesky new regulations,https://nypost.com/2025/09/13/business/swiss-bank-ubs-eyes-move-to-the-us-to-avoid-pesky-new-regulations/
2025-09-14-02-23-48 +0000,nypost,"Morgan Wallen shares emotional tribute to Charlie Kirk’s grieving widow, Erika, during tour stop in Canada",https://nypost.com/2025/09/13/us-news/morgan-wallen-shares-emotional-tribute-to-charlie-kirks-grieving-widow-erika-during-tour-stop-in-canada/
2025-09-14-02-17-28 +0000,nyt,"In Some Records, Fed Governor Lisa Cook Listed Atlanta Home as Secondary",https://www.nytimes.com/2025/09/13/business/lisa-cook-mortgage-fed-trump.html
2025-09-14-02-13-17 +0000,nyt,Van Hollen Criticizes Democratic Leaders for Delay in Endorsing Mamdani,https://www.nytimes.com/2025/09/13/us/politics/van-hollen-zohran-mamdani.html
2025-09-14-02-12-29 +0000,bbc,"Netanyahu is only obstacle to bringing hostages home, families say",https://www.bbc.com/news/articles/c1dqrg32zd9o?at_medium=RSS&at_campaign=rss
2025-09-14-01-52-04 +0000,nyt,Federal Judge Questions Deportations to Ghana,https://www.nytimes.com/2025/09/13/us/politics/federal-judge-migrants-ghana.html
