score,pubdate,source,title,link
119,2025-10-14-14-24-22 +0000,nypost,"Kamala Harris refuses to name Trump as she lauds ‘the president’ for Israeli hostage release, Gaza deal",https://nypost.com/2025/10/14/us-news/kamala-harris-lauds-the-president-for-release-of-israeli-hostages-gaza-deal-without-naming-trump/
118,2025-10-13-20-45-44 +0000,nypost,"Dems largely quiet about Trump’s role in historic Gaza deal, release of Israeli hostages",https://nypost.com/2025/10/13/us-news/top-dems-largely-quiet-as-trump-headlines-historic-peace-summit-in-egypt-israeli-hostages-set-free/
116,2025-10-13-20-53-37 +0000,wapo,Trump and world leaders meet in Egypt on future of Gaza as Israel celebrates return of hostages,https://www.washingtonpost.com/world/2025/10/13/trump-israel-gaza-hostage-release-news/
114,2025-10-14-15-25-15 +0000,nypost,"Hamas won’t give up arms or Gaza control — despite agreeing to Trump deal, spokesman says",https://nypost.com/2025/10/14/world-news/hamas-wont-give-up-arms-gaza-control-despite-agreeing-to-trump-deal-spokesman-says/
114,2025-10-14-14-33-51 +0000,nyt,How Trump’s Gaza Peace Plan Presents Hurdles for Israel and Hamas,https://www.nytimes.com/2025/10/14/world/middleeast/gaza-talks-phase-two.html
114,2025-10-14-17-30-22 +0000,nypost,"Gaza peace process ‘IS NOT DONE,’ Trump warns as Hamas still hasn’t returned hostage bodies",https://nypost.com/2025/10/14/us-news/gaza-peace-process-is-not-done-trump-declares-as-hamas-still-hasnt-returned-hostage-bodies/
108,2025-10-13-21-59-00 +0000,wsj,What has Trump done as president so far? The Wall Street Journal is tracking his biggest moves to reshape the federal government. See the full list.,https://www.wsj.com/politics/policy/donald-trump-tracker-executive-orders-tariffs-list-a30c92e2
104,2025-10-13-21-27-23 +0000,bbc,"'Now the rebuilding begins,' says Trump  as he signs Gaza peace plan",https://www.bbc.com/news/articles/c709jxxrrvlo?at_medium=RSS&at_campaign=rss
99,2025-10-13-19-54-27 +0000,bbc,'Peace in the Middle East': Trump signs ceasefire deal in Egypt,https://www.bbc.com/news/videos/c8r0xm84e4go?at_medium=RSS&at_campaign=rss
98,2025-10-14-17-31-59 +0000,bbc,"Bowen: Trump's role in Gaza ceasefire was decisive, but not a roadmap to peace",https://www.bbc.com/news/articles/ce86118q6ego?at_medium=RSS&at_campaign=rss
97,2025-10-13-20-57-45 +0000,bbc,Israeli hostages and Palestinian detainees freed as Trump hails 'historic dawn' in Middle East,https://www.bbc.com/news/articles/c740jx07vz0o?at_medium=RSS&at_campaign=rss
94,2025-10-14-04-45-15 +0000,nypost,Trump says ‘we’ll have to see’ on one-state or two-state solution for Gaza: ‘At some point I’ll decide’,https://nypost.com/2025/10/14/us-news/trump-says-well-have-to-see-on-one-state-or-two-state-solution-for-gaza-at-some-point-ill-decide/
94,2025-10-14-18-52-56 +0000,nypost,"Hamas will disarm or ‘we will disarm them,’ Trump snaps after terrorists vow they won’t",https://nypost.com/2025/10/14/us-news/hamas-will-disarm-or-we-will-disarm-them-trump/
94,2025-10-13-20-24-37 +0000,nyt,Asia Markets Fall After Trump Threatens New Tariffs on China,https://www.nytimes.com/2025/10/12/business/trump-china-tariffs-global-markets.html
93,2025-10-13-22-36-59 +0000,nypost,Trump said he would be ‘proud’ to visit Gaza — as enclave faces $50B reconstruction,https://nypost.com/2025/10/13/world-news/trump-said-he-would-be-proud-to-visit-gaza-as-enclave-faces-50b-reconstruction/
88,2025-10-14-09-32-15 +0000,wapo,China’s rare-earths power move jolted Trump but was years in the making,https://www.washingtonpost.com/world/2025/10/14/us-china-rare-earths-economic-coercion/
88,2025-10-14-09-00-00 +0000,wapo,"Trump, hailing a ‘new Middle East,’ avoids many of the hard questions ahead",https://www.washingtonpost.com/national-security/2025/10/14/trump-gaza-middle-east-peace/
86,2025-10-14-15-07-55 +0000,nyt,Trump’s Trade War With China Catches the World in Its Crossfire,https://www.nytimes.com/2025/10/14/business/economy/us-china-trade-tariffs-global-economy.html
85,2025-10-13-21-32-01 +0000,nyt,"As Hostages and Prisoners Return Home, Trump Declares ‘New Dawn’ in Mideast",https://www.nytimes.com/2025/10/13/world/middleeast/israel-gaza-hostages-prisoners-freed.html
84,2025-10-13-20-33-00 +0000,wsj,"Fresh From Middle East Victory, Trump Sets His Sights on Peace in Ukraine",https://www.wsj.com/world/trump-ukraine-russia-israel-hamas-peace-deal-19456632
81,2025-10-14-07-16-22 +0000,nyt,Trump and Egypt’s President Set to Host Sharm el-Sheikh ‘Peace Summit’,https://www.nytimes.com/2025/10/13/world/middleeast/netanyahu-peace-summit-egypt-sharm-el-sheikh.html
79,2025-10-14-03-00-00 +0000,nyt,Trump’s Two Minds on China Sow a Chaotic Few Days,https://www.nytimes.com/2025/10/13/us/politics/trump-china-tariffs.html
78,2025-10-13-20-29-31 +0000,latimes,"News Analysis: For Trump, celebration and a victory lap in the Middle East",https://www.latimes.com/politics/story/2025-10-13/trump-celebration-victory-lap-in-the-middle-east-gaza-israel
76,2025-10-14-13-00-00 +0000,wapo,"Global economy shrugs off Trump’s tariffs, at least for now, IMF says",https://www.washingtonpost.com/business/2025/10/14/global-growth-trump-tariffs/
75,2025-10-13-22-11-40 +0000,nyt,Trump Calls for Israel’s President to Pardon Netanyahu. Could it Happen?,https://www.nytimes.com/2025/10/13/world/middleeast/trump-israel-president-pardon-netanyahu.html
