score,word
53,trump
32,kirk
21,new
21,charlie
21,gaza
18,city
15,israel
12,house
11,former
10,he
9,visit
9,first
9,against
9,governor
9,ground
9,up
9,deal
9,court
9,drug
9,election
8,bid
8,world
8,government
8,york
8,china
8,suspect
8,out
8,she
8,shooting
8,war
8,bill
8,killing
7,uk
7,here
7,fed
7,democrats
7,will
7,robert
7,charges
7,her
7,arrested
7,california
7,ai
6,congress
6,wins
6,under
6,tiktok
6,was
6,fire
6,patel
6,offensive
6,judge
6,murder
6,georgia
5,would
5,rate
5,ahead
5,high
5,cuts
5,king
5,children
5,political
5,redford
5,reserve
5,third
5,prison
5,launches
5,term
5,free
5,speech
5,tesla
5,nyc
5,one
5,ex
5,fight
5,death
5,senate
5,face
5,israeli
4,funding
4,charged
4,oppose
4,mangione
4,luigi
4,next
4,engardio
4,hours
4,november
4,human
4,watch
4,like
4,two
4,walz
4,minnesota
4,republicans
4,president
4,leaders
4,interest
4,cut
4,democrat
4,young
4,mamdani
4,venezuela
4,south
4,bring
4,mp
4,right
4,rise
4,rights
4,boat
4,shows
4,ukraine
4,were
4,canada
4,mother
4,cook
4,lisa
4,meeting
4,august
4,inflation
4,times
4,food
4,russia
4,accused
4,dead
4,video
4,running
4,claims
4,tariffs
4,fired
4,netanyahu
4,plan
4,end
4,plans
4,alleged
4,time
3,off
3,see
3,bn
3,british
3,money
3,community
3,russian
3,white
3,presidential
3,price
3,britain
3,cabinet
3,freeland
3,re
3,thousands
3,decision
3,bondi
3,trial
3,kash
3,madeleine
3,no
3,bank
3,you
3,must
3,genocide
3,strikes
3,reveals
3,fuel
3,trade
3,cars
3,leads
3,protests
3,mccann
3,flee
3,suspected
3,military
3,faces
3,investigation
3,raid
3,hollywood
3,weather
3,dies
3,director
3,sue
3,study
3,economy
3,rose
3,loss
3,days
3,finds
3,commission
3,claim
3,report
3,fbi
3,probe
3,jerry
3,race
3,before
3,evidence
3,between
3,americans
3,confessed
3,key
3,mexico
3,force
3,left
3,chinese
3,most
3,caught
3,long
3,demand
