score,pubdate,source,title,link
238,2026-01-13-02-08-00 +0000,wsj,Some Trump allies and officials worry that the Justice Department’s criminal investigation into Fed Chair Jerome Powell could imperil Trump’s nominees in the Senate and unnerve financial markets,https://www.wsj.com/politics/policy/trump-allies-and-officials-fear-blowback-from-powell-probe-ad5fe594
82,2026-01-12-23-21-39 +0000,nypost,"Iran to hang 26-year-old in alleged first execution over protests, human rights groups warn",https://nypost.com/2026/01/12/world-news/iran-to-hang-26-year-old-in-alleged-first-execution-over-protests-human-rights-groups-warn/
58,2026-01-12-17-59-00 +0000,wsj,Mary Peltola will challenge GOP incumbent Sen. Dan Sullivan in Alaska. She served as the first woman to represent Alaska in the House and the first Alaska Native in Congress,https://www.wsj.com/politics/elections/mary-peltolas-alaska-bid-lifts-democrats-long-shot-senate-chances-33103908
57,2026-01-12-13-24-31 +0000,cbc,Swiss court keeps bar owner in custody after deadly New Year's fire that killed 40,https://www.cbc.ca/news/world/swiss-court-bar-ski-fire-new-years-9.7041855?cmp=rss
56,2026-01-12-20-01-04 +0000,nypost,"Mark Kelly sues Pete Hegseth to stop ‘unconstitutional’ pay cut, censure after he released video about ‘illegal orders’",https://nypost.com/2026/01/12/us-news/mark-kelly-sues-pete-hegseth-to-stop-unconstitutional-pay-cut-censure/
47,2026-01-12-14-33-37 +0000,cbc,"Malaysia, Indonesia become 1st countries to block Musk's Grok over sexualized AI images",https://www.cbc.ca/news/business/malaysia-indonesia-grok-block-elon-musk-9.7041914?cmp=rss
44,2026-01-12-11-50-09 +0000,nypost,Gut-wrenching footage shows grieving Iranian families search through rows of bodies after massacre of anti-regime protesters,https://nypost.com/2026/01/12/world-news/footage-shows-grieving-families-in-iran-wailing-and-desperately-searching-through-rows-of-dead-of-bodies-for-loved-ones/
42,2026-01-12-18-55-41 +0000,nypost,Biden admin likely paid out $84.6M in error for Minnesota housing assistance — including to hundreds who were already dead,https://nypost.com/2026/01/12/us-news/biden-admin-likely-paid-out-84-6m-in-error-for-minnesota-housing-assistance-including-to-hundreds-who-were-already-dead/
40,2026-01-12-22-50-22 +0000,nypost,Teen charged in fatal NYC stabbing of 17-year-old boy had just been cut loose without bail in gang assault case: DA,https://nypost.com/2026/01/12/us-news/teen-charged-in-fatal-nyc-stabbing-had-just-been-cut-loose-without-bail-da/
38,2026-01-12-23-31-24 +0000,nypost,"Hegseth tells defense contractors to ‘step up,’ warns Trump’s $1.5 trillion war budget is ‘a message to the world’",https://nypost.com/2026/01/12/us-news/hegseth-tells-defense-contractors-to-step-up-in-arsenal-of-freedom-speech/
