score,pubdate,source,title,link
173,2025-12-15-17-48-41 +0000,nypost,Bondi Beach father-son terror suspects traveled to Third World ISIS hotspot before Hanukkah terror attack: report,https://nypost.com/2025/12/15/world-news/bondi-beach-father-son-terror-suspects-traveled-to-third-world-isis-hotspot-before-hanukkah-terror-attack-report/
143,2025-12-15-18-19-00 +0000,wsj,"Democrats and some Republicans say President Trump has gone too far in a social-media post about Rob Reiner, who was found dead alongside his wife on Sunday",https://www.wsj.com/politics/policy/trump-rob-reiner-death-comments-4ab536d1
98,2025-12-15-06-25-46 +0000,wapo,Live updates: Authorities release person of interest in Brown University shooting,https://www.washingtonpost.com/nation/2025/12/14/brown-university-shooting-suspect/
66,2025-12-15-12-02-50 +0000,bbc,Pro-democracy Hong Kong tycoon Jimmy Lai convicted in high-profile national security trial,https://www.bbc.com/news/articles/cp844kjj37vo?at_medium=RSS&at_campaign=rss
51,2025-12-15-15-27-09 +0000,nypost,"FBI stops planned New Year’s Eve Los Angeles bombing by ‘anti-capitalist,’ anti-ICE terror cell",https://nypost.com/2025/12/15/us-news/fbi-stops-planned-new-years-eve-los-angeles-terror-attack-by-pro-palestinian-cell/
44,2025-12-15-10-30-00 +0000,wsj,"For months, a crucial question has been hanging over the economy: What is really going on in the labor market? On Tuesday, the country will finally start to get some answers.",https://www.wsj.com/economy/jobs/jobs-report-october-november-2025-unemployment-economy-1d631026
40,2025-12-14-23-43-16 +0000,nypost,Holocaust survivors and children among the 15 killed after crazed gunmen fire on Sydney Hanukkah celebration,https://nypost.com/2025/12/14/world-news/holocaust-survivors-and-children-among-the-15-victims-of-australia-mass-shooting/
36,2025-12-15-17-28-07 +0000,nypost,"Nick Reiner had reputation for violence, had ‘always been troubled’ before he allegedly slaughtered dad Rob and mom Michele: pals",https://nypost.com/2025/12/15/us-news/nick-reiner-had-had-reputation-for-violence-before-allegedly-killing-dad-rob-and-mom-michele-pals/
35,2025-12-15-17-00-00 +0000,wsj,Chile’s New Right-Wing Leader Rode the Antimigrant Wave Sweeping Latin America,https://www.wsj.com/world/americas/chiles-new-right-wing-leader-rode-the-anti-migrant-wave-sweeping-latin-america-8a5ac653
33,2025-12-14-22-16-27 +0000,nypost,Australia’s PM blamed for failing to stand up to antisemitism before Bondi Beach terror: ‘You let the disease spread’,https://nypost.com/2025/12/14/world-news/australians-pm-blamed-for-failing-to-stand-up-to-antisemitism-before-bondi-beach-terror/
