score,pubdate,source,title,link
125,2026-02-03-14-44-00 +0000,wsj,"Bill and Hillary Clinton made a new offer to give depositions for a House committee’s investigation of Epstein, days ahead of an expected vote on contempt of Congress for the Democratic power couple",https://www.wsj.com/politics/policy/bill-hillary-clinton-epstein-house-testimony-d30f0df2
96,2026-02-04-00-00-00 +0000,wsj,"Stephen Miller called Alex Pretti a “domestic terrorist” after the VA nurse was killed by federal agents, a rare misstep for Miller, the White House aide stoking Trump’s boundary-pushing impulses.",https://www.wsj.com/politics/policy/ice-stephen-miller-pretti-trump-2448e779
62,2026-02-04-01-07-00 +0000,wsj,"Fed governor Stephen Miran said he resigned from his job as a top White House economic adviser, ending an unusual dual role he had held since he joined the central bank in September",https://www.wsj.com/economy/central-banking/stephen-miran-temporary-fed-governor-resigns-from-white-house-role-57a08f8e
61,2026-02-03-16-19-18 +0000,bbc,Son of Norway's crown princess hears details of rape charges in tense trial for royal family,https://www.bbc.com/news/articles/ckgn8dnxjgwo?at_medium=RSS&at_campaign=rss
61,2026-02-03-20-03-43 +0000,cbc,Disney parks chief Josh D'Amaro replaces Bob Iger as CEO,https://www.cbc.ca/news/entertainment/disney-ceo-josh-damaro-9.7072551?cmp=rss
54,2026-02-04-00-54-23 +0000,cbc,French police raid X offices as they investigate Elon Musk's social media platform and AI chatbot Grok,https://www.cbc.ca/news/world/french-police-raid-x-grok-elon-musk-9.7072861?cmp=rss
51,2026-02-04-03-27-48 +0000,cbc,"Brothers of Renee Good, woman fatally shot by ICE, tell public forum 'what a beautiful American we have lost'",https://www.cbc.ca/news/world/renee-good-brothers-speak-ice-minneapolis-9.7073253?cmp=rss
44,2026-02-03-20-11-18 +0000,nypost,Ukrainian husband weeps beside childhood sweetheart’s dead body — before Russia takes him out too,https://nypost.com/2026/02/03/world-news/ukrainian-husband-weeps-beside-childhood-sweethearts-dead-body-before-russia-takes-him-out-too/
43,2026-02-04-04-09-40 +0000,nypost,Doberman pinscher named Penny wins best in show at 150th annual Westminster Kennel Club Dog Show,https://nypost.com/2026/02/03/us-news/doberman-pinscher-named-penny-wins-best-in-show-at-150th-annual-westminster-kennel-club-dog-show/
43,2026-02-03-19-53-14 +0000,startribune,"Tim Pawlenty: The crisis will subside in Minnesota, but trust will need to be rebuilt",https://www.startribune.com/former-mn-gov-ice-crisis-immigration-enforcement/601575933
