score,word
40,trump
31,iran
26,new
20,war
19,world
18,ai
17,cup
15,tech
14,will
12,no
10,case
10,out
10,up
10,against
10,fire
10,market
10,court
9,stocks
9,primary
9,heat
9,europe
9,housing
9,oil
8,city
8,york
8,amid
8,prison
8,president
8,power
8,wins
8,deal
7,south
7,supreme
7,first
7,congress
7,france
7,mamdani
7,texas
7,ice
7,house
7,billion
7,talks
7,sentenced
6,health
6,was
6,china
6,fans
6,he
6,ukraine
6,record
6,guthrie
6,israel
6,report
6,democratic
6,talk
6,burnham
6,year
6,america
6,hormuz
6,senate
6,spending
6,help
6,woman
5,primaries
5,july
5,should
5,pm
5,prices
5,mayor
5,carolina
5,claims
5,ahead
5,team
5,next
5,may
5,school
5,roundup
5,nuclear
5,before
5,key
5,nyc
5,passes
5,alleged
5,through
5,center
5,brexit
5,strait
5,here
5,nancy
4,ebola
4,leaving
4,soccer
4,win
4,beach
4,price
4,during
4,allies
4,since
4,major
4,probe
4,republican
4,anti
4,long
4,democrats
4,two
4,hit
4,gulf
4,persian
4,seeks
4,women
4,starmer
4,pulls
4,public
4,candidates
4,dollar
4,rare
4,bank
4,races
4,one
4,maryland
4,left
4,crimea
4,immigration
4,rubio
4,making
4,st
4,stock
4,powers
4,their
4,makes
4,top
4,inside
4,attack
4,life
4,businesses
4,family
4,cash
4,lebanon
4,pool
4,bill
4,reflecting
4,california
4,taylor
4,chief
4,news
4,votes
4,meta
4,israeli
4,calls
4,note
4,firm
4,un
4,deadly
4,used
4,economy
4,economic
4,fuel
3,open
3,google
3,times
3,boom
3,race
3,package
3,held
3,myanmar
3,wave
3,expected
3,business
3,battle
3,sue
3,voters
3,bans
3,covid
3,zohran
3,travel
3,nearly
3,country
3,risks
3,stays
3,car
3,changes
3,your
3,shows
3,gaza
3,uk
3,fall
3,charge
3,white
3,concerns
3,rate
3,legacy
3,boss
3,island
3,temperatures
3,where
3,rules
3,warns
3,sweep
3,florida
3,five
3,company
3,media
3,fears
3,look
3,council
3,russia
3,stranded
3,around
3,men
3,former
3,protest
3,shooting
3,high
3,justice
3,chinese
3,congressional
3,him
3,bid
3,political
3,rises
3,teen
3,district
3,killed
3,decades
3,behind
3,today
3,getting
3,train
3,drug
3,reveals
3,military
3,sues
3,being
3,pleads
3,shooter
3,push
3,socialists
3,fired
3,save
3,markets
3,minister
3,tolls
3,windows
3,truck
3,brings
3,reports
3,passed
3,show
3,cut
3,rally
3,chip
3,peak
3,sanctions
3,job
3,global
3,ties
3,threat
3,backed
3,companies
3,revenue
3,latest
3,financial
3,ransom
3,peace
3,iranian
3,sources
3,ex
3,government
3,claim
3,th
3,under
3,palestinian
3,guards
3,rastafarian
3,control
3,system
3,canada
3,without
3,cities
3,there
3,when
2,palisades
2,solve
2,appeal
2,front
2,powerful
2,records
2,tensions
2,persists
2,investigated
2,tesla
2,then
2,head
2,room
