score,pubdate,source,title,link
51,2025-11-16-20-26-00 +0000,wsj,President Trump is making a last-ditch push to dissuade House Republicans from supporting a measure this week to release files related to sex offender Jeffrey Epstein,https://www.wsj.com/politics/policy/trump-plays-hardball-with-gop-lawmakers-as-epstein-vote-approaches-4700b01b
38,2025-11-16-20-23-31 +0000,nypost,Jets cornerback Kris Boyd’s pal gives update on his condition after NFLer was critically wounded in NYC shooting,https://nypost.com/2025/11/16/sports/jets-cornerback-kris-boyds-pal-gives-update-on-his-condition-after-nyc-shooting/
32,2025-11-16-01-42-19 +0000,cbc,Anti-government protesters clash with riot police in Mexico City during Gen Z-led rally,https://www.cbc.ca/news/world/gen-z-protest-mexico-9.6980605?cmp=rss
29,2025-11-15-23-12-47 +0000,latimes,"5-year-old girl missing, father dead after large wave sweeps them into ocean near Big Sur",https://www.latimes.com/california/story/2025-11-15/five-year-old-missing-father-dead-big-sur-garrapata-beach-wave
24,2025-11-16-14-50-10 +0000,nypost,Marjorie Taylor Greene insists she still supports Trump — while repeatedly slamming him in bonkers interview after Epstein fight,https://nypost.com/2025/11/16/us-news/marjorie-taylor-greene-insists-she-still-supports-trump-while-repeatedly-slamming-him-after-epstein-fight/
22,2025-11-16-18-03-28 +0000,nypost,Schoolgirl murdered in her own bed by intruder who also tried to kill her mom: cops,https://nypost.com/2025/11/16/world-news/schoolgirl-murdered-in-her-own-bed-by-intruder-who-also-tried-to-kill-her-mom-cops/
22,2025-11-16-13-28-00 +0000,wsj,New Rare-Earths Plant in Europe Shows How Tough Breaking China’s Grip Will Be,https://www.wsj.com/world/europe/a-new-rare-earths-plant-in-europe-shows-how-tough-breaking-chinas-grip-will-be-1c19f747
21,2025-11-16-03-51-02 +0000,missionlocal,‘Mole to Die For’: Mission District chefs cook up their best for annual contest,https://missionlocal.org/2025/11/mole-to-die-for-mission-district-chefs-cook-up-their-best-mole-for-the-annual-competition/
21,2025-11-16-19-48-41 +0000,nypost,India arrests Kashmir resident over Delhi car blast that killed 8,https://nypost.com/2025/11/16/world-news/india-arrests-kashmir-resident-over-fatal-delhi-car-blast/
17,2025-11-16-20-07-45 +0000,nypost,Treasury Secretary Scott Bessent warns of ‘perfect storm’ behind ground beef possibly soaring to $10 a pound,https://nypost.com/2025/11/16/us-news/trump-official-addresses-report-that-ground-beef-is-headed-to-10-per-pound/
