score,pubdate,source,title,link
118,2026-05-21-21-34-00 +0000,wsj,"Trump and the GOP fight over his $1.8 billion fund, and “The Sound of Music” helps U.S.-China diplomacy. Read more in today’s What’s News newsletter:",https://www.wsj.com/politics/policy/trump-and-gop-senators-clash-over-1-8-billion-fund-0b37eaee
93,2026-05-21-11-01-27 +0000,nypost,"Queen Elizabeth was eager for Andrew to become trade envoy — no formal vetting was done before he took role, bombshell docs show",https://nypost.com/2026/05/21/world-news/documents-show-queen-elizabeth-was-eager-for-ex-prince-andrew-to-become-trade-envoy/
61,2026-05-21-11-06-00 +0000,wsj,"Jeff Bezos wades into politics, and New York City Mayor Zohran Mamdani was waiting for him. Read more in today’s WSJ Politics newsletter:",https://www.wsj.com/politics/policy/bezos-wades-into-politics-and-mamdani-was-waiting-for-him-d65a15ba
58,2026-05-21-00-05-00 +0000,nyt,Justice Dept. Charges Raúl Castro as Trump Escalates Pressure Campaign Against Cuba,https://www.nytimes.com/2026/05/20/us/raul-castro-cuba-doj-indictment.html
50,2026-05-21-21-40-00 +0000,wsj,"Mortgage rates this week rose to the highest level since August, more bad news for home shoppers during what is usually the busiest time of the year for home sales",https://www.wsj.com/economy/housing/mortgage-rates-hit-a-nine-month-high-in-blow-to-prime-buying-season-5a0d7cd0
44,2026-05-21-22-16-23 +0000,nypost,"San Diego mosque shooter Caleb Vazquez walked out of mental health facility day before massacre, cops had prior warnings: sources",https://nypost.com/2026/05/21/us-news/san-diego-mosque-shooter-walked-out-of-mental-health-treatment-center-the-day-before-massacre-police-had-prior-warnings-sources/
43,2026-05-21-17-54-40 +0000,bbc,DR Congo cancels World Cup training camp over Ebola outbreak,https://www.bbc.com/news/articles/c8d80856q2go?at_medium=RSS&at_campaign=rss
41,2026-05-21-06-00-32 +0000,bbc,SpaceX files for stock market debut that could make Elon Musk a trillionaire,https://www.bbc.com/news/articles/cg4pe2953q1o?at_medium=RSS&at_campaign=rss
41,2026-05-21-21-01-00 +0000,wsj,The DNC’s long awaited release of an autopsy report of the 2024 election was met with heavy sighs and deepening frustration across the party,https://www.wsj.com/politics/elections/dnc-2024-election-autopsy-kamala-harris-b3138cb9
40,2026-05-21-16-51-12 +0000,nyt,French Court Says Air France and Airbus Are Guilty in 2009 Crash Case,https://www.nytimes.com/2026/05/21/business/air-france-airbus-af447-guilty-verdict.html
