score,word
36,trump
22,iran
15,up
15,new
13,china
12,he
12,market
11,platner
10,ice
9,will
9,california
9,was
9,first
9,fire
9,police
8,war
8,him
8,graham
7,leader
7,out
7,one
7,latest
7,murder
6,ann
6,watch
6,ex
6,video
6,talk
6,senate
6,trading
6,mom
6,off
6,democrats
6,least
6,suspect
6,widdecombe
6,election
6,under
6,cup
6,roundup
6,world
5,killed
5,gaza
5,wall
5,their
5,maine
5,investors
5,should
5,window
5,supreme
5,beach
5,don
5,against
5,hynix
5,oil
5,killing
5,sk
5,street
5,ny
5,spain
5,time
5,sales
5,american
5,other
5,year
5,accused
5,biggest
5,israel
5,volkswagen
4,ryanair
4,worker
4,steps
4,passenger
4,reports
4,warns
4,planned
4,sucked
4,burnham
4,russian
4,rocket
4,getting
4,costs
4,before
4,launches
4,city
4,israeli
4,replace
4,them
4,air
4,forces
4,top
4,no
4,attacks
4,major
4,ukraine
4,kill
4,plot
4,death
4,case
4,party
4,carney
4,southern
4,do
4,best
4,companies
4,minnesota
4,democratic
4,strait
4,members
4,shooting
4,all
4,factory
4,hormuz
4,shows
4,surge
4,stock
4,day
3,fighting
3,since
3,town
3,cuts
3,son
3,americans
3,today
3,read
3,you
3,conservative
3,role
3,six
3,court
3,commission
3,public
3,charlie
3,boost
3,takeover
3,targeting
3,racist
3,life
3,minister
3,labour
3,family
3,county
3,foreign
3,sets
3,bid
3,school
3,bill
3,been
3,housing
3,nyc
3,easyjet
3,apollo
3,way
3,trip
3,july
3,final
3,force
3,jet
3,names
3,faces
3,san
3,pardoned
3,deports
3,fires
3,administration
3,across
3,next
3,strikes
3,deal
3,here
3,re
3,funeral
3,europe
3,known
3,money
3,close
3,wildfires
3,fed
3,facebook
3,instagram
3,wildfire
3,debut
3,fuel
3,cops
3,rival
3,south
3,west
3,sexual
3,never
3,arrested
3,hall
3,reusable
3,guard
3,late
3,report
3,starting
3,dead
3,race
3,exit
3,prices
3,fake
3,ceo
3,delta
3,broken
3,airport
3,bomb
3,tapestry
3,bayeux
3,cut
3,th
3,model
3,influencer
3,addictive
3,meta
3,show
3,canada
3,national
3,face
3,missing
3,her
3,even
3,ever
3,investigating
3,bank
3,charged
3,fear
3,capital
3,kirk
3,chaotic
3,media
3,tech
3,president
3,task
3,billion
3,company
2,cease
2,nominee
2,scramble
2,dozen
2,advisers
2,fight
2,shares
2,chip
2,near
2,due
2,openai
2,right
2,energy
2,heights
2,boyle
2,massive
2,were
2,concerns
2,wsj
2,there
2,yes
2,being
2,abuse
2,fellow
2,spreads
2,division
2,project
2,sweeping
2,business
2,buy
2,red
2,key
2,arrives
2,filings
2,fans
2,families
2,florida
2,accounts
2,japan
2,shipping
2,experts
2,links
2,power
2,profit
2,migrant
2,typhoon
2,floor
2,ordered
2,lose
2,socialists
2,cuba
2,might
2,control
2,deepening
2,high
2,congress
2,murdered
2,lausd
2,candidates
2,amid
2,australia
2,largest
2,brush
2,battle
2,edge
2,using
2,leaving
2,health
2,wouldn
2,news
2,ireland
2,private
2,monaco
2,jobs
2,politics
2,crypto
2,just
2,well
2,line
2,growth
2,decline
2,remaining
2,chamber
2,boeing
2,payments
2,review
2,trigger
2,gold
2,head
2,bans
2,seen
2,protest
2,assault
2,may
2,assistance
2,coast
2,suspicion
2,houston
2,somali
2,reform
2,donations
2,lebanon
2,yet
2,win
2,guide
2,cases
2,prosecutor
2,service
2,chinese
2,slowdown
2,see
2,met
2,elections
2,francisco
2,didn
2,rallies
2,stocks
2,freedom
2,landing
2,scene
2,firm
2,iranian
2,warned
2,struggling
2,step
2,drones
2,england
2,gave
2,norway
2,landmark
2,pressure
2,patriot
2,your
2,target
2,intended
2,shot
2,outbreak
2,got
2,executive
2,older
2,fly
2,led
2,aboard
2,campaign
2,airlines
2,vapes
2,sex
2,immigrant
2,food
2,recent
2,group
2,record
2,defensive
2,june
2,headache
2,rate
2,unemployment
2,potential
2,budget
2,offer
2,giant
2,legal
2,post
2,dhs
2,strike
2,indian
2,heartbroken
2,fatally
2,mexican
2,clacton
2,newsletter
2,fury
2,falls
2,st
2,buried
2,come
2,dream
2,wells
2,nolan
2,sign
2,prime
2,path
2,andy
2,summer
2,signs
2,successfully
2,nato
2,ufo
2,teen
2,traffic
2,grant
2,live
2,dollar
2,farm
2,prediction
2,through
2,own
2,reveals
2,jitters
2,immigrants
2,date
2,kills
2,shake
2,flight
2,remains
2,scam
2,extradited
2,ghanaian
2,attack
2,ufc
2,house
2,white
2,indicted
2,helping
2,murdering
2,stage
2,lands
2,services
2,financial
2,voting
2,push
2,so
2,winner
2,fines
2,judge
2,holocaust
2,excelsior
2,buzz
2,mission
2,sullivan
2,plan
2,had
2,shoe
2,chaos
2,newport
2,woman
2,months
2,artist
2,butter
2,peanut
2,pounds
2,pilots
2,apache
2,trying
2,defends
2,prosecutors
2,firms
2,figures
2,minimum
2,done
2,almost
2,claims
2,admitted
2,owner
2,ended
2,rises
2,east
2,attempt
2,saved
2,iconic
2,plane
2,nearly
2,half
2,starmer
2,ahead
2,irish
2,jamey
2,billionaire
2,critics
2,end
2,would
2,center
2,hadn
2,roommate
2,told
2,museum
2,season
2,when
2,america
2,lead
2,warsh
1,syrup
1,muslim
1,favorable
1,view
1,hamas
1,survey
1,posts
1,weekly
1,gains
1,renewed
1,waymo
1,chicago
1,scolds
1,violation
1,clear
1,worked
1,hope
1,bonus
1,term
1,short
