score,pubdate,source,title,link
112,2026-07-11-17-58-00 +0000,wsj,The Trump administration subpoenaed four New York Times reporters who worked on stories about security concerns with a Qatari-gifted jet used as Air Force One,https://www.wsj.com/politics/policy/trump-administration-subpoenas-new-york-times-reporters-after-air-force-one-reporting-b7f1b368
51,2026-07-11-15-37-30 +0000,nypost,Fan collects beer from all 48 countries in World Cup — and cracks one open each time they lose,https://nypost.com/2026/07/11/sports/fan-collected-beer-from-the-48-countries-competing-in-world-cup/
44,2026-07-11-09-30-00 +0000,wsj,"Around 40% of voters in the 2024 election said the economy was their top issue, far outstripping any other. The Wall Street Journal talked to Trump voters about his performance on the economy.",https://www.wsj.com/economy/trump-voters-economy-2026-6c76d508
36,2026-07-11-21-23-38 +0000,nypost,"Ro Khanna blew off offer to meet former Israeli hostages, Oct. 7 survivors on ‘campaign trip’: source",https://nypost.com/2026/07/11/world-news/ro-khanna-blew-off-offer-to-meet-former-israeli-hostages-oct-7-survivors-on-campaign-trip-source/
35,2026-07-11-10-56-43 +0000,nypost,Iran’s Supreme Leader Mojtaba Khamenei vows revenge for killing of father,https://nypost.com/2026/07/11/world-news/irans-supreme-leader-mojtaba-khamenei-vows-revenge-for-killing-of-father/
33,2026-07-10-22-52-00 +0000,wsj,"Investigators found evidence that Corey Lewandowski may have been involved in improperly awarding government contracts during his time as a senior DHS, say people familiar with the matter",https://www.wsj.com/politics/policy/dhs-corey-lewandowski-illegal-contracts-dfced19b
32,2026-07-11-16-50-06 +0000,nypost,Maine event: Dems descend into chaos over Platner exit — claiming fate of entire party is at stake,https://nypost.com/2026/07/11/us-news/maine-democrats-descend-into-chaos-over-graham-platner-exit/
32,2026-07-11-04-37-00 +0000,wsj,A landmark housing bill designed to address voters’ affordability worries became law Saturday despite President Trump’s refusal to sign it,https://www.wsj.com/politics/policy/trump-says-he-wont-sign-landmark-housing-bill-5b27976c
28,2026-07-11-20-22-06 +0000,nypost,Family National Tennis Center creator claims USTA is pushing them out — and squeezing them for nearly $500K,https://nypost.com/2026/07/11/us-news/family-of-man-who-created-national-tennis-center-claims-usta-is-pushing-them-out/
28,2026-07-11-00-23-01 +0000,nypost,10 killed in Bahamas plane crash as frightening video shows strewn wreckage,https://nypost.com/2026/07/10/world-news/10-killed-in-bahamas-plane-crash-as-frightening-video-shows-strewn-wreckage/
