score,pubdate,source,title,link
130,2025-12-15-21-15-00 +0000,wsj,"Democrats and some Republicans say President Trump has gone too far in a social-media post about Rob Reiner, who was found dead alongside his wife on Sunday",https://www.wsj.com/politics/policy/trump-rob-reiner-death-comments-4ab536d1
126,2025-12-16-19-36-00 +0000,nyt,"Susie Wiles, Trump’s Chief of Staff, Criticizes Bondi and Vance in Candid Interviews",https://www.nytimes.com/2025/12/16/us/politics/trump-susie-wiles.html
112,2025-12-16-13-33-47 +0000,nypost,"White House chief of staff Susie Wiles: AG Pam Bondi ‘completely whiffed’ on Epstein files, JD Vance has been ‘conspiracy theorist for a decade’",https://nypost.com/2025/12/16/us-news/ag-pam-bondi-completely-whiffed-handling-of-epstein-files-susie-wiles/
112,2025-12-16-19-05-48 +0000,nypost,Trump stands by chief of staff Susie Wiles after bombshell Vanity Fair interviews — admits he has ‘alcoholic’s personality’,https://nypost.com/2025/12/16/us-news/trump-stands-by-chief-of-staff-susie-wiles-after-bombshell-vanity-fair-interviews-admits-he-has-alcoholics-personality/
110,2025-12-15-20-58-52 +0000,latimes,Chabria: Trump's callous political attack on Rob Reiner shows a shameful moral failure,https://www.latimes.com/california/story/2025-12-15/trumps-callous-political-attack-on-rob-reiner-shows-shameful-moral-failure
104,2025-12-16-19-17-01 +0000,nypost,Trump thinks Russia’s Putin wants all of Ukraine: WH staff chief Susie Wiles,https://nypost.com/2025/12/16/world-news/trump-thinks-russias-putin-wants-all-of-ukraine-wh-chief-susie-wiles/
102,2025-12-16-17-51-52 +0000,cbc,"Susie Wiles, Trump's chief of staff, critical of several White House officials in interviews",https://www.cbc.ca/news/world/white-house-wiles-interview-criticism-9.7017845?cmp=rss
101,2025-12-16-12-21-54 +0000,nypost,"Heroic couple died in each other’s arms after trying to disarm Bondi Beach terrorists, devastating video shows",https://nypost.com/2025/12/16/world-news/heroic-couple-died-in-each-others-arms-after-trying-to-disarm-bondi-beach-terrorists-devastating-video-shows/
98,2025-12-16-09-49-57 +0000,bbc,Trump repeats criticism of killed Hollywood director Rob Reiner,https://www.bbc.com/news/articles/c7413d9xvkeo?at_medium=RSS&at_campaign=rss
97,2025-12-15-23-00-41 +0000,nypost,Bondi Beach hero helped disarm terrorist before police mistakenly shot him: report,https://nypost.com/2025/12/15/world-news/second-bondi-beach-hero-helped-disarm-shooters-before-police-mistakenly-shot-him-report/
93,2025-12-16-00-27-57 +0000,latimes,"Lopez: From Rob Reiner, a life of political activism driven by compassion. From Trump, a grave dance",https://www.latimes.com/california/story/2025-12-15/from-across-table-or-across-aisle-rob-reiner-was-passionate-about-his-pet-causes
93,2025-12-16-15-02-07 +0000,nypost,"Bondi Beach terrorists had homemade bombs and ISIS flags in their car, police reveal",https://nypost.com/2025/12/16/world-news/bondi-beach-terrorists-had-homemade-bombs-and-isis-flags-in-car-cops/
93,2025-12-16-11-07-53 +0000,bbc,Dashcam video shows couple trying to stop gunman before being killed in Bondi attack,https://www.bbc.com/news/articles/cx2341yx719o?at_medium=RSS&at_campaign=rss
91,2025-12-16-16-37-47 +0000,bbc,New footage reveals how people tried to stop Bondi Beach shooting,https://www.bbc.com/news/videos/c3e0wnv5zx2o?at_medium=RSS&at_campaign=rss
90,2025-12-16-00-43-57 +0000,nypost,Angry Aussie who stomped on Bondi Beach gunman’s head says he did something ‘every Australian wanted to do’,https://nypost.com/2025/12/15/world-news/angry-aussie-who-stomped-on-bondi-beach-gunmans-head-says-he-did-something-every-australian-wanted-to-do/
89,2025-12-16-14-41-26 +0000,nypost,Why WH chief of staff Susie Wiles says teetotaling Trump has ‘an alcoholic’s personality’,https://nypost.com/2025/12/16/us-news/why-chief-of-staff-susie-wiles-says-teetotaling-trump-has-alcoholics-personality/
89,2025-12-16-19-28-46 +0000,bbc,"What we know about Nick Reiner, son arrested in death of director Rob Reiner",https://www.bbc.com/news/articles/cvgj14l3v8vo?at_medium=RSS&at_campaign=rss
