score,pubdate,source,title,link
158,2025-11-18-22-58-00 +0000,wsj,Congress’s approval of legislation to force a public release of federal records tied to the late sex offender Jeffrey Epstein has put new pressure on the DOJ and President Trump,https://www.wsj.com/politics/policy/epstein-files-house-what-next-explained-ba62c3e4
144,2025-11-18-13-24-46 +0000,cbc,"Saudi crown prince MBS unaware of Khashoggi killing, Trump says in White House visit",https://www.cbc.ca/news/world/washington-saudi-prince-mbs-salman-trump-white-house-9.6982672?cmp=rss
139,2025-11-18-22-15-00 +0000,wsj,"Once one of Trump’s most strident MAGA allies, Marjorie Taylor Greene now argues he’s out of touch with his base on the economy, foreign policy and the Epstein case",https://www.wsj.com/politics/policy/how-marjorie-taylor-greene-alienated-trump-8ed1e920
138,2025-11-19-05-46-46 +0000,bbc,Congress approves bill to release Epstein files that will head to Trump's desk,https://www.bbc.com/news/articles/cdxr1r34ev9o?at_medium=RSS&at_campaign=rss
132,2025-11-19-01-33-54 +0000,nypost,Trump announces Saudi Arabia will be designated a ‘major non-NATO ally’ as prez honors Crown Prince MBS at WH,https://nypost.com/2025/11/18/us-news/trump-announces-saudi-arabia-will-be-designated-a-major-non-nato-ally/
131,2025-11-18-19-44-18 +0000,nypost,Congress votes to send Epstein files release bill to Trump’s desk with virtually no opposition,https://nypost.com/2025/11/18/us-news/house-votes-to-release-epstein-files-but-speaker-johnson-urges-senate-to-correct-issues-in-discharge-petition/
126,2025-11-19-00-58-13 +0000,cbc,"Once shunned,  Saudi crown prince is Trump’s guest of honour. Canada is warming up, too",https://www.cbc.ca/news/world/saudi-arabia-crown-prince-canada-9.6983422?cmp=rss
120,2025-11-18-22-36-00 +0000,wsj,A federal court has blocked the use of a new Texas congressional map that was designed at the request of President Trump,https://www.wsj.com/politics/policy/texas-new-congressional-map-blocked-by-court-02bac844
120,2025-11-18-17-14-42 +0000,latimes,Congress votes to release Epstein files after Trump reverses course,https://www.latimes.com/politics/story/2025-11-18/house-set-to-vote-to-release-epstein-files-following-months-of-pressure
120,2025-11-19-05-59-06 +0000,nyt,"Here’s Who’s Attending Trump’s Dinner for the Saudi Crown Prince: Elon Musk, Cristiano Ronaldo and more.",https://www.nytimes.com/2025/11/18/us/politics/trump-saudi-dinner-guests.html
119,2025-11-19-04-55-27 +0000,bbc,'Things happen' - Trump defends Saudi crown prince over Khashoggi killing,https://www.bbc.com/news/articles/cn0gdkwp2p9o?at_medium=RSS&at_campaign=rss
117,2025-11-19-02-43-37 +0000,wapo,Trump defends Saudi crown prince over Khashoggi killing,https://www.washingtonpost.com/world/2025/11/18/saudi-prince-trump-visit-white-house/
109,2025-11-19-05-59-08 +0000,nyt,Trump Dismisses Journalist’s Murder While Praising Saudi Crown Prince,https://www.nytimes.com/live/2025/11/18/world/trump-saudi-crown-prince-visit
107,2025-11-19-01-29-35 +0000,nyt,Trump Lauds M.B.S. During White House Visit and Dismisses Khashoggi’s Killing,https://www.nytimes.com/2025/11/18/us/politics/trump-saudi-crown-prince-visit.html
105,2025-11-18-22-40-46 +0000,nyt,Judge Dismisses Trump’s Challenge of New York Law Barring Court Arrests,https://www.nytimes.com/2025/11/18/nyregion/immigration-court-arrests.html
103,2025-11-19-00-02-00 +0000,wsj,"Calley Means, a confidant to Health Secretary Robert F. Kennedy Jr., will take on a role as a bridge between the Make America Healthy Again movement and President Trump’s broader MAGA coalition",https://www.wsj.com/politics/policy/top-kennedy-adviser-calley-means-to-join-trump-administration-665ac04a
102,2025-11-18-11-00-00 +0000,latimes,Could Trump destroy the Epstein files?,https://www.latimes.com/politics/story/2025-11-18/could-trump-destroy-epstein-files
101,2025-11-18-17-18-09 +0000,nypost,NY Gov. Kathy Hochul enlists Wall Street execs to talk Trump out of sending National Guard to NYC: report,https://nypost.com/2025/11/18/business/ny-gov-kathy-hochul-enlists-wall-street-execs-to-talk-trump-out-of-sending-national-guard-to-nyc/
97,2025-11-19-03-54-16 +0000,nyt,Trump Family’s Business Ties to Saudi Arabia Raise Ethics Worries,https://www.nytimes.com/2025/11/18/world/middleeast/trump-family-business-saudi-arabia.html
97,2025-11-19-01-01-36 +0000,bbc,Epstein saga reveals Republican rifts - and the power of Trump's base,https://www.bbc.com/news/articles/cz7p4gez742o?at_medium=RSS&at_campaign=rss
95,2025-11-19-06-20-56 +0000,nypost,"Veterans exposed to toxic chemicals at Camp Lejeune urge Trump to deliver ‘long overdue justice,’ as Melania and Usha visit military base",https://nypost.com/2025/11/19/us-news/veterans-exposed-to-toxic-chemicals-at-camp-lejeune-urge-trump-to-deliver-long-overdue-justice-as-melania-and-usha-visit-military-base/
94,2025-11-18-20-13-57 +0000,wapo,Trump HIV prevention plan shuts out South Africa — the nation most affected,https://www.washingtonpost.com/national-security/2025/11/18/trump-hiv-drug-south-africa/
93,2025-11-19-04-28-52 +0000,nypost,Trump praises Cristiano Ronaldo at White House dinner in rare US appearance for soccer great,https://nypost.com/2025/11/18/sports/trump-praises-cristiano-ronaldo-at-white-house-dinner-for-saudi-crown-prince/
93,2025-11-18-19-17-16 +0000,bbc,"'Quiet, piggy': Trump responds to reporter after Epstein question",https://www.bbc.com/news/videos/c70j210g4e7o?at_medium=RSS&at_campaign=rss
91,2025-11-19-02-07-04 +0000,nyt,"For Trump, Epstein Is the Story That Won’t Go Away",https://www.nytimes.com/2025/11/18/us/politics/trump-epstein-files.html
88,2025-11-19-02-36-00 +0000,wsj,"Trump Says Saudi Leader Knew Nothing of Journalist Murder, Rejecting CIA Assessment",https://www.wsj.com/politics/national-security/trump-and-saudi-crown-prince-begin-visit-packed-with-deals-cc8266cf
88,2025-11-19-01-53-06 +0000,nypost,New Jersey man pardoned by Trump imprisoned for third fraud conviction,https://nypost.com/2025/11/18/us-news/new-jersey-con-artist-pardoned-by-trump-in-2021-imprisoned-for-third-fraud-conviction/
87,2025-11-19-00-23-15 +0000,nypost,Bill Ackman calls Trump’s plan for Fannie-Freddie IPO not ‘feasible nor desirable’ — here’s his solution,https://nypost.com/2025/11/18/business/bill-ackman-calls-trumps-plan-for-fannie-freddie-ipo-not-feasible-nor-desirable-heres-his-solution/
87,2025-11-18-12-39-21 +0000,nypost,House Democrat pushing for release of full Epstein files predicts contents will ‘shock the conscience of this country’,https://nypost.com/2025/11/18/us-news/rep-ro-khanna-pushing-for-release-of-full-epstein-files-predicts-contents-will-shock-the-conscience-of-this-country/
86,2025-11-18-11-00-00 +0000,latimes,Hiltzik: The Trump administration's math on economic policy doesn't add up,https://www.latimes.com/business/story/2025-11-18/hiltzik-trump-manipulates-math-inflation-healthcare-mortgages
86,2025-11-18-09-38-00 +0000,wsj,A New Trump Resort in the Maldives Courts Crypto Investors,https://www.wsj.com/business/a-new-trump-resort-in-the-maldives-courts-crypto-investors-48142b72
85,2025-11-18-09-18-41 +0000,wapo,U.N. Security Council approves Trump’s 20-point peace plan for Gaza,https://www.washingtonpost.com/national-security/2025/11/17/un-vote-gaza-trump-plan/
85,2025-11-18-18-51-00 +0000,nyt,"Trump wants a Saudi-Israel deal, but that’s not likely soon.",https://www.nytimes.com/live/2025/11/18/world/trump-saudi-crown-prince-visit/trump-saudi-arabia-israel-deal
83,2025-11-18-17-06-35 +0000,nyt,"UN Support Propels Trump Gaza Plan, but Road Ahead Is Still Rough",https://www.nytimes.com/2025/11/18/world/middleeast/un-trump-gaza-plan.html
83,2025-11-18-14-08-37 +0000,nyt,Trump Administration Releases Thousands of Amelia Earhart Files,https://www.nytimes.com/2025/11/17/us/politics/trump-amelia-earhart-flight-records.html
82,2025-11-19-02-52-08 +0000,nyt,Trump Berates Mary Bruce of ABC News After Question About Jamal Khashoggi,https://www.nytimes.com/2025/11/18/business/media/trump-reporter-khashoggi-saudis.html
82,2025-11-18-12-50-26 +0000,nyt,U.N. Security Council Adopts Trump’s Peace Plan for Gaza,https://www.nytimes.com/2025/11/17/world/middleeast/un-security-council-gaza-peace-plan.html
81,2025-11-18-18-17-39 +0000,latimes,Trump administration accelerates its plan to shut down the Education Department,https://www.latimes.com/california/story/2025-11-18/trump-administration-accelerates-its-plan-to-shut-down-education-department
81,2025-11-18-15-05-26 +0000,nyt,Election Officials Press Trump Administration Over Voter Data,https://www.nytimes.com/2025/11/18/us/politics/election-officials-trump-voter-data.html
81,2025-11-19-01-18-04 +0000,nyt,Trump Ramps Up Redistricting Pressure on Indiana Republicans,https://www.nytimes.com/2025/11/18/us/indiana-redistricting-trump-republicans.html
81,2025-11-18-16-21-51 +0000,bbc,Zelensky to meet Trump envoy in Turkey in bid to 'intensify' peace talks,https://www.bbc.com/news/articles/c620p6jnynko?at_medium=RSS&at_campaign=rss
