score,pubdate,source,title,link
153,2025-11-18-21-57-00 +0000,wsj,"The House voted to force a public release of federal records tied to Jeffrey Epstein, putting new pressure on the Justice Department and President Trump",https://www.wsj.com/politics/policy/epstein-files-house-what-next-explained-ba62c3e4
55,2025-11-18-19-20-12 +0000,nyt,"For the Saudi crown prince, international criticism over the killing of Jamal Khashoggi has faded.",https://www.nytimes.com/live/2025/11/18/world/trump-saudi-crown-prince-visit/saudi-arabia-crown-prince-khashoggi-assassination
48,2025-11-18-22-15-00 +0000,wsj,"Once one of Trump’s most strident MAGA allies, Marjorie Taylor Greene now argues he’s out of touch with his base on the economy, foreign policy and the Epstein case",https://www.wsj.com/politics/policy/how-marjorie-taylor-greene-alienated-trump-8ed1e920
41,2025-11-18-02-00-00 +0000,wsj,"President Trump’s grip on the GOP is showing signs of slipping, with Republican support for releasing the Epstein files the latest pushback from his own party",https://www.wsj.com/politics/policy/trumps-grip-on-republicans-shows-first-signs-of-slipping-794e3c51
39,2025-11-18-18-04-02 +0000,nyt,Zelensky Will Try to Revive Peace Talks With Russia During Turkey Visit,https://www.nytimes.com/2025/11/18/world/europe/zelensky-russia-ukraine-talks-turkey.html
37,2025-11-18-18-52-13 +0000,nypost,Google’s Sundar Pichai warns of AI spending ‘irrationality’ — saying ‘no company’ is safe if bubble bursts,https://nypost.com/2025/11/18/business/google-ceo-sundar-pichai-warns-of-ai-spending-irrationality/
36,2025-11-18-22-48-39 +0000,nypost,D4vd being eyed as suspect in death of teen whose body was found in rapper’s Tesla trunk: report,https://nypost.com/2025/11/18/us-news/d4vd-being-eyed-as-suspect-in-death-of-teen-whose-body-was-found-in-rappers-tesla-trunk/
36,2025-11-18-21-46-47 +0000,latimes,"'Played with fire, got burned': GOP control of House at risk after court blocks Texas map",https://www.latimes.com/politics/story/2025-11-18/played-with-fire-got-burned-gop-control-of-house-at-risk-after-court-blocks-texas-map
33,2025-11-18-11-37-32 +0000,nypost,James Comey trial judge stays order for feds to give ex-FBI chief’s team grand jury material,https://nypost.com/2025/11/18/us-news/james-comey-trial-judge-stays-order-for-feds-to-give-ex-fbis-team-grand-jury-material/
33,2025-11-18-20-14-16 +0000,nypost,House votes to denounce Rep. Chuy Garcia for ‘election subversion’ after Dem civil war,https://nypost.com/2025/11/18/us-news/house-votes-to-denounce-rep-chuy-garcia-for-election-subversion-after-dem-civil-war/
