score,pubdate,source,title,link
70,2026-01-10-20-08-29 +0000,nyt,"Trump Addresses Venezuela, Greenland and Presidential Power in New York Times Interview",https://www.nytimes.com/2026/01/08/us/politics/trump-interview-power-morality.html
69,2026-01-10-17-56-09 +0000,nypost,Trump reposts Lindsey Graham’s tweet warning Iran: ‘Brutality’ against own people ‘will not go unchallenged’,https://nypost.com/2026/01/10/world-news/trump-reposts-lindsey-grahams-tweet-warning-iran/
67,2026-01-11-03-57-21 +0000,nyt,Trump Is Briefed on Options for Striking Iran as Protests Continue,https://www.nytimes.com/2026/01/10/us/politics/trump-iran-strikes.html
67,2026-01-10-19-06-36 +0000,nypost,Trump admin weighing preliminary attack plans on Iran — as officials consider what sites to target: report,https://nypost.com/2026/01/10/world-news/trump-admin-to-carry-out-preliminary-attack-plans-on-iran-considering-what-sites-to-target/
67,2026-01-10-21-44-31 +0000,nypost,"New Jersey’s Petty’s Island, now owned by Venezuela, could soon belong to Trump donor: report",https://nypost.com/2026/01/10/us-news/new-jerseys-pettys-island-now-owned-by-venezuela-could-soon-belong-to-trump-donor-report/
66,2026-01-10-22-03-34 +0000,nypost,Renee Nicole Good seen ‘dancing’ as she blocks ICE agents for several minutes before fatal Minneapolis shooting,https://nypost.com/2026/01/10/us-news/renee-nicole-good-seen-blocking-ice-agents-just-before-fatal-minneapolis-shooting/
65,2026-01-11-14-24-00 +0000,wsj,Iran Threatens to Hit U.S. Bases if Trump Strikes First,https://www.wsj.com/world/middle-east/iran-warns-it-could-hit-u-s-bases-as-trump-weighs-military-options-7fd57ba1
65,2026-01-11-07-27-11 +0000,nypost,Iran warns US troops and Israel will be targets if America strikes over protests as death toll rises to 116,https://nypost.com/2026/01/11/world-news/iran-warns-us-troops-and-israel-will-be-targets-if-america-strikes-over-protests-as-death-toll-rises/
65,2026-01-10-16-52-27 +0000,nypost,Keane warns Iranian regime to take Trump’s threats ‘dead serious’ amid ongoing protests,https://nypost.com/2026/01/10/us-news/keane-warns-iranian-regime-to-take-trumps-threats-dead-serious-amid-ongoing-protests/
65,2026-01-10-15-19-51 +0000,nyt,Trump’s $100 Billion Venezuela Oil Plan Gets a Cool Reception,https://www.nytimes.com/2026/01/09/business/energy-environment/trump-venezuela-oil-executives.html
64,2026-01-10-20-28-22 +0000,bbc,"Trump seeks $100bn for Venezuela oil, but Exxon boss says country 'uninvestable'",https://www.bbc.com/news/articles/c205dx61x76o?at_medium=RSS&at_campaign=rss
63,2026-01-10-16-37-34 +0000,nyt,"How Delcy Rodríguez, Venezuela’s Leader, Became Vital to Trump’s Plans for the Country",https://www.nytimes.com/2026/01/10/world/americas/delcy-rodriguez-venezuela-economy-trump.html
63,2026-01-11-05-02-55 +0000,wapo,Trump officials consider military options as Iranian protests spread,https://www.washingtonpost.com/world/2026/01/10/iran-protests-khamenei-tehran-mashhad/
60,2026-01-11-04-16-31 +0000,nyt,Anti-ICE Protests Spread Nationwide After Minneapolis Shooting,https://www.nytimes.com/2026/01/10/us/ice-shooting-protests-minnesota.html
59,2026-01-11-10-00-00 +0000,wsj,President Trump’s proposals for the housing market aim to give buyers more purchasing power but don’t address the shortage at the root of the affordability crisis,https://www.wsj.com/economy/housing/trumps-new-housing-strategy-is-all-about-boosting-buyers-now-f6a3f6a6
59,2026-01-10-23-02-34 +0000,nypost,Jasmine Crockett’s ‘crying’ over death of anti-ICE activist Renee Nicole Good — critics slam ‘crocodile tears’,https://nypost.com/2026/01/10/us-news/jasmine-crocketts-crying-over-death-of-anti-ice-activist-renee-nicole-good-was-crocodile-tears-critics/
59,2026-01-10-20-15-48 +0000,nypost,"Israel, Hamas ready to resume war in Gaza as Trump’s peace deal stalls: report",https://nypost.com/2026/01/10/world-news/israel-and-hamas-getting-ready-to-restart-war-in-gaza-report/
59,2026-01-11-10-01-58 +0000,nyt,Trump Threats and Venezuela Strike Leave Mexico Agonizing Over How to Respond,https://www.nytimes.com/2026/01/11/world/americas/mexico-trump-cartels.html
58,2026-01-10-18-52-27 +0000,nypost,"Ilhan Omar squares off against feds, joins Minneapolis protesters after being kicked out of ICE facility",https://nypost.com/2026/01/10/us-news/ilhan-omar-joins-minneapolis-protesters-after-being-kicked-out-ice-facility/
58,2026-01-10-19-30-22 +0000,nyt,Trump Urges Oil Companies to Speed Work in Venezuela,https://www.nytimes.com/2026/01/09/world/americas/trump-oil-venezuela.html
54,2026-01-11-07-58-10 +0000,nypost,Nobel Institute shuts down talk of Venezuelan opposition leader sharing Peace Prize with Trump,https://nypost.com/2026/01/11/world-news/nobel-institute-shuts-down-talk-of-venezuelas-maria-corina-machado-giving-nobel-peace-prize-to-trump/
53,2026-01-11-11-00-00 +0000,latimes,"Deadly ICE shooting in Minnesota, affordability stir up California gubernatorial forums",https://www.latimes.com/california/story/2026-01-11/gubernatorial-candidates-address-immigration-affordability-homelessness
53,2026-01-11-11-00-00 +0000,latimes,Why California is keeping this unusual solar plant running when both Trump and Biden wanted it closed,https://www.latimes.com/environment/story/2026-01-11/trump-biden-both-want-this-california-solar-facility-to-close-state-has-other-plans
53,2026-01-11-07-52-16 +0000,bbc,Thousands march and dozens arrested in Minneapolis protests against ICE,https://www.bbc.com/news/articles/cvgpnwnqygro?at_medium=RSS&at_campaign=rss
52,2026-01-11-11-00-00 +0000,latimes,"Trump's first-year actions sparked a fiery legal war, and stunning rebukes from judges",https://www.latimes.com/politics/story/2026-01-11/trumps-first-year-actions-sparked-fiery-legal-war-stunning-rebukes-from-judges
51,2026-01-11-11-00-00 +0000,latimes,Arellano: Citizens are finally getting it: No one's safe from Trump's deportation ambitions,https://www.latimes.com/california/story/2026-01-11/citizens-arent-safe-from-ice-border-patrol
50,2026-01-11-00-44-16 +0000,nyt,"Who Was Renee Good, the Woman Killed by an ICE Agent in Minneapolis?",https://www.nytimes.com/2026/01/10/us/rennee-good-ice-shooting-minnesota.html
50,2026-01-10-20-11-00 +0000,nyt,Trump Says U.S. Oversight of Venezuela Could Last for Years,https://www.nytimes.com/2026/01/08/us/politics/trump-interview-venezuela.html
50,2026-01-10-22-10-13 +0000,nypost,Thousands pack lefty activist group Monarca’s anti-ICE training — where they’re urged to annoy agents ‘like a mosquito’,https://nypost.com/2026/01/10/us-news/minnesota-activist-group-monarca-training-civilians-to-follow-ice-agents-and-is-ramping-up-activities-showing-in-force/
49,2026-01-11-03-08-12 +0000,nypost,Border czar Tom Homan ‘begging’ liberals to ‘tone down’ ICE rhetoric after Renee Nicole Good shooting,https://nypost.com/2026/01/10/us-news/trumps-border-czar-tom-homan-begging-liberals-to-tone-down-hateful-ice-rhetoric-after-renee-nicole-goods-fatal-shooting/
48,2026-01-10-22-40-11 +0000,nyt,FBI’s Inquiry Into Minneapolis ICE Shooting Faces Doubts After White House’s Remarks,https://www.nytimes.com/2026/01/10/us/politics/trump-ice-shooting-response-minneapolis.html
47,2026-01-10-19-14-16 +0000,wapo,How Renée Good ended up in a fatal encounter with ICE in Minneapolis,https://www.washingtonpost.com/nation/2026/01/09/ice-shooting-victim-minneapolis/
