score,pubdate,source,title,link
97,2025-12-01-21-10-44 +0000,nypost,White House doesn’t rule out boots on the ground in Venezuela as Trump convenes top security team,https://nypost.com/2025/12/01/us-news/trump-doesnt-rule-out-sending-troops-to-venezuela-as-white-house-convenes-security-meeting/
95,2025-12-01-14-38-59 +0000,nypost,Trump backs Hegseth after report claims war secretary ordered no survivors in drug boat strike: ‘I believe him’,https://nypost.com/2025/12/01/us-news/trump-backs-hegseth-after-report-claims-war-secretary-ordered-no-survivors-in-drug-boat-strike/
94,2025-12-01-20-17-00 +0000,wsj,"The White House said Trump underwent advanced imaging in October to assess his “cardiovascular and abdominal health,” amid increasing pressure to explain why it was necessary",https://www.wsj.com/politics/white-house-says-trumps-mri-was-to-screen-cardiovascular-health-658c647b
86,2025-12-01-14-42-17 +0000,nypost,Appeals court disqualifies former Trump lawyer Alina Habba from serving as interim US attorney for New Jersey,https://nypost.com/2025/12/01/us-news/appeals-court-disqualifies-alina-habba-from-serving-as-interim-us-attorney-for-new-jersey/
86,2025-12-01-14-46-30 +0000,nypost,What a difference an admin makes as first lady Melania Trump unveils White House Christmas decorations,https://nypost.com/2025/12/01/us-news/first-lady-unveils-wh-christmas-decorations/
86,2025-12-01-19-15-59 +0000,bbc,Appeals court disqualifies ex-Trump lawyer Alina Habba as New Jersey prosecutor,https://www.bbc.com/news/articles/cewjg272dq9o?at_medium=RSS&at_campaign=rss
85,2025-12-01-17-58-00 +0000,wsj,Trump pushed voters to cast a ballot for the Republican House candidate in a Nashville-area special election that has become uncomfortably tight for the GOP in recent weeks,https://www.wsj.com/politics/elections/tennessee-special-election-trump-aftyn-behn-matt-van-epps-545abe52
85,2025-12-01-16-20-00 +0000,wsj,Court Upholds Disqualification of Trump’s Top New Jersey Prosecutor Alina Habba,https://www.wsj.com/us-news/law/court-upholds-disqualification-of-trumps-top-new-jersey-prosecutor-alina-habba-47f54471
85,2025-12-01-19-30-56 +0000,nypost,White House doctor releases results of Trump’s ‘preventative’ MRI after weeks of speculation,https://nypost.com/2025/12/01/us-news/white-house-doctor-releases-results-of-trumps-preventative-mri-after-weeks-of-speculation/
85,2025-12-01-19-00-50 +0000,nypost,Trump rails against ‘AOC of Tennessee’ in election eve call to boost Van Epps amid fears for House GOP majority,https://nypost.com/2025/12/01/us-news/president-trump-rails-against-aoc-of-tennessee-in-call-to-boost-matt-van-epps-on-election-eve/
