score,word
19,israel
19,iran
17,trump
16,new
11,world
9,california
9,dead
8,oil
8,race
8,strikes
8,cup
7,interview
7,first
7,off
7,election
6,spencer
6,ukraine
6,war
6,pratt
6,pope
6,near
6,street
6,tech
6,companies
5,philippines
5,fire
5,dies
5,out
5,up
5,one
5,festival
5,attack
5,year
5,la
4,east
4,middle
4,deal
4,continues
4,least
4,billion
4,mayor
4,nbc
4,him
4,raman
4,amid
4,meet
4,kills
4,white
4,five
4,most
4,house
4,he
4,fight
4,south
4,attacks
4,north
4,korea
4,president
4,past
4,platner
4,high
4,earthquake
4,nithya
4,nuclear
3,denmark
3,long
3,day
3,west
3,press
3,here
3,launches
3,party
3,soccer
3,park
3,fraud
3,even
3,migration
3,record
3,all
3,place
3,spacex
3,hamas
3,national
3,two
3,city
3,top
3,york
3,court
3,best
3,their
3,demand
3,won
3,rate
3,beirut
3,madrid
3,ex
3,close
3,mexico
3,ceo
3,them
3,democratic
3,mass
3,fears
3,former
3,ai
3,expected
3,political
3,graham
3,video
3,april
3,fires
3,senate
3,candidate
3,missiles
3,peace
3,hit
3,future
3,wsj
3,ranking
3,runoff
3,manhattan
3,no
3,birthday
3,million
3,southern
3,major
3,hike
3,allegations
3,became
3,air
3,office
3,flower
3,armenia
3,ohio
3,europe
3,where
3,her
3,prices
2,kristen
2,welker
2,road
2,performance
2,watch
2,psychiatrist
2,public
2,winning
2,policy
2,voters
2,nypd
2,storms
2,town
2,queens
2,slam
2,rips
2,knicks
2,pulitzer
2,coles
2,robert
2,during
2,chase
2,th
2,appears
2,visa
2,younger
2,con
2,fans
2,opec
2,remains
2,data
2,abuse
2,search
2,spain
2,crypto
2,drive
2,see
2,isn
2,game
2,russian
2,wave
2,tsunami
2,barrage
2,scott
2,pelley
2,david
2,bias
2,sets
2,powerful
2,facility
2,storage
2,fuel
2,ends
2,bad
2,possible
2,murder
2,space
2,popular
2,central
2,when
2,governor
2,nyc
2,missile
2,restaurant
2,terrorist
2,final
2,car
2,invasion
2,health
2,hegseth
2,challenged
2,hiker
2,democrats
2,concerns
2,report
2,changes
2,my
2,beach
2,pride
2,our
2,flips
2,speech
2,strong
2,falls
2,elections
2,primary
2,gold
2,claim
2,wall
2,escalation
2,ads
2,rises
2,love
2,key
2,korean
2,conflict
2,takes
2,features
2,shot
2,asset
2,unveil
2,allies
2,merger
2,plan
2,time
2,german
2,exchange
2,european
2,response
2,box
2,supreme
2,fields
2,re
2,against
2,movie
2,israeli
2,scary
2,elon
2,red
2,america
2,sea
2,procession
2,between
2,very
2,carpeted
2,streets
2,escalate
2,was
2,made
2,rape
2,pair
2,tribeca
2,hostilities
2,xi
2,jinping
2,surges
2,paying
2,station
2,ceasefire
2,penn
2,since
2,luxury
2,drone
2,venezuela
2,nvidia
