score,pubdate,source,title,link
179,2025-08-09-01-00-00 +0000,wsj,"President Trump is considering reclassifying marijuana as a less dangerous drug, after pot companies have poured millions of dollars into Trump’s political groups",https://www.wsj.com/politics/policy/trump-marijuana-federal-drug-classification-01a73b8c
170,2025-08-08-16-13-00 +0000,wsj,"President Trump has directed the Pentagon to begin preparing options to use military force against Latin American drug cartels, the latest step in the administration’s campaign against the cartels",https://www.wsj.com/politics/national-security/trump-orders-pentagon-to-prepare-to-target-drug-cartels-in-latin-america-d47150c2
133,2025-08-09-07-51-56 +0000,bbc,Mexico rules out Trump's reported military plan against drug cartels,https://www.bbc.com/news/articles/c07pdel9vyjo?at_medium=RSS&at_campaign=rss
133,2025-08-09-12-09-19 +0000,cbc,Zelenskyy says any peace deal without Ukraine at the table 'will never work' as Trump and Putin set to meet,https://www.cbc.ca/news/world/zelenskyy-dismisses-trump-putin-summit-1.7605175?cmp=rss
130,2025-08-09-09-48-43 +0000,nypost,Zelensky vows Russia will not get any Ukrainian land seized during war as Trump prepares for meeting with Putin,https://nypost.com/2025/08/09/us-news/zelensky-vows-russia-will-not-get-ukranian-land-ahead-of-trump-meeting-with-putin-in-alaska/
127,2025-08-08-19-22-00 +0000,wsj,"President Trump’s team is reviewing new contenders to be the next chairman of the Federal Reserve, with a longtime economic consultant and a past Fed president added to the list",https://www.wsj.com/economy/central-banking/trump-fed-reserve-chair-search-expansion-3fe4ceaa
127,2025-08-08-23-04-25 +0000,cbc,Trump says he'll meet Putin in Alaska next Friday for first U.S.-Russia summit since 2021,https://www.cbc.ca/news/world/trump-putin-meeting-1.7604979?cmp=rss
125,2025-08-08-16-06-14 +0000,nypost,Trump secretly authorized military  force against Latin American drug cartels classified as foreign terrorist organizations,https://nypost.com/2025/08/08/us-news/trump-secretly-authorized-military-force-against-latin-american-drug-cartels-classified-as-foreign-terrorist-organizations/
121,2025-08-08-23-56-11 +0000,bbc,Azerbaijan and Armenia sign peace deal at White House summit with Trump,https://www.bbc.com/news/articles/c39dzl1lzrgo?at_medium=RSS&at_campaign=rss
120,2025-08-08-20-49-46 +0000,nypost,Trump sets Aug. 15 Alaska meeting with Putin in latest bid to end Ukraine war,https://nypost.com/2025/08/08/us-news/trump-confirms-were-going-to-have-a-meeting-with-russia-in-latest-bid-to-end-ukraine-war/
115,2025-08-09-12-17-48 +0000,bbc,"Ukraine must be part of peace solution, Zelensky says ahead of Trump-Putin meeting",https://www.bbc.com/news/articles/c3dp119lk5xo?at_medium=RSS&at_campaign=rss
115,2025-08-08-23-49-00 +0000,wsj,President Trump removed former congressman Billy Long as the commissioner of the Internal Revenue Service after less than two months in the job,https://www.wsj.com/politics/policy/billy-long-irs-chief-fired-63204426
115,2025-08-09-06-47-22 +0000,bbc,Trump and Putin to meet in Alaska for Ukraine talks next week,https://www.bbc.com/news/articles/c1dxed639n7o?at_medium=RSS&at_campaign=rss
114,2025-08-09-03-08-04 +0000,wapo,Trump administration weighs military actions against drug cartels,https://www.washingtonpost.com/national-security/2025/08/08/trump-mexico-pentagon-drug-cartels/
114,2025-08-08-21-32-18 +0000,nypost,Embattled Intel CEO calls out ‘misinformation’ after Trump demands he step down over alleged ties to Chinese military,https://nypost.com/2025/08/08/business/intel-ceo-lip-bu-tan-calls-out-misinformation-after-trump-demands-he-step-down-on-reported-ties-to-chinese-military/
113,2025-08-08-21-29-49 +0000,nypost,Trump admin considering two new candidates to be next Fed chair: report,https://nypost.com/2025/08/08/business/trump-admin-considering-two-more-candidates-to-be-next-fed-chair-report/
113,2025-08-09-00-44-45 +0000,nyt,Trump Says He Will Meet With Putin in Alaska Next Week,https://www.nytimes.com/2025/08/08/us/politics/trump-russia-ukraine-deal.html
110,2025-08-08-15-42-00 +0000,wsj,Trump’s Fed nominee would add a voice inside the central bank that is explicitly critical of the conventional wisdom around how tariffs might affect inflation and economic growth,https://www.wsj.com/economy/central-banking/stephen-miran-federal-reserve-board-e7855877
108,2025-08-08-23-16-23 +0000,nypost,How Trump’s Armenia-Azerbaijan deal gives US key ‘leverage’ over Russia,https://nypost.com/2025/08/08/world-news/how-trumps-armenia-azerbaijan-deal-gives-us-key-leverage-over-russia/
106,2025-08-08-17-54-04 +0000,latimes,"Trump seeks $1-billion fine against UCLA. Newsom says 'we'll sue,' calling it extortion",https://www.latimes.com/california/story/2025-08-08/trump-seeking-1-billion-fine-from-ucla-over-antisemitism-allegations
106,2025-08-09-01-36-47 +0000,nyt,"Trump Officials Press Case Against Harvard, and Add New Investigation",https://www.nytimes.com/2025/08/08/us/trump-harvard-patent-investigation-international-students.html
106,2025-08-09-09-30-00 +0000,wsj,"Donald Trump’s advisers used tough tactics to bring desired trade deals to the president, but key details in many remain unfinished",https://www.wsj.com/economy/trade/trump-tariffs-liberation-day-delay-7d56b17e
105,2025-08-08-15-39-00 +0000,wsj,FBI Director Kash Patel is stepping up his campaign to take on some of President Trump’s top partisan priorities,https://www.wsj.com/politics/policy/fbi-director-kash-patel-trump-priorities-05742be3
104,2025-08-08-20-36-15 +0000,nyt,Trump Directs Military to Target Foreign Drug Cartels,https://www.nytimes.com/2025/08/08/us/trump-military-drug-cartels.html
102,2025-08-08-20-54-08 +0000,wapo,"Trump presides over Armenia-Azerbaijan peace framework, upstaging Russia",https://www.washingtonpost.com/politics/2025/08/08/azerbaijan-armenia-nagorno-karabakh-trump/
101,2025-08-09-11-14-40 +0000,wapo,"Trump, Putin meeting set for next week in Alaska",https://www.washingtonpost.com/politics/2025/08/08/trump-putin-ukraine-meeting/
100,2025-08-08-15-07-06 +0000,nypost,NY AG Letitia James subpoenaed by Justice Department over $454M civil fraud case against Trump,https://nypost.com/2025/08/08/us-news/ny-ag-letitia-james-subpoenaed-by-justice-department-over-454m-civil-fraud-case-against-trump/
99,2025-08-09-13-27-05 +0000,wapo,Zelensky rejects Trump’s suggestion that Ukraine cede territory to Russia,https://www.washingtonpost.com/world/2025/08/09/ukraine-zelensky-trump-russia-meeting/
99,2025-08-09-00-44-30 +0000,latimes,Newsom welcomes Texas Democrats who fled to foil Trump's redistricting plan,https://www.latimes.com/california/story/2025-08-08/newsom-update-on-redistricting-and-texas
99,2025-08-08-16-43-34 +0000,nypost,"Trump aiming for IPOs of Fannie Mae, Freddie Mac this year — valuing firms at $500B combined: report",https://nypost.com/2025/08/08/business/trump-aiming-for-ipos-of-fannie-mae-freddie-mac-this-year-report/
98,2025-08-09-14-03-39 +0000,nyt,Europe Seeks Details as Trump and Putin Prepare to Meet,https://www.nytimes.com/2025/08/09/world/europe/europe-ukraine-russia-us.html
98,2025-08-08-20-13-09 +0000,nypost,Trump administration seeks $1 billion settlement from UCLA after suspending millions in school’s federal grants,https://nypost.com/2025/08/08/us-news/trump-administration-seeks-1-billion-settlement-from-ucla-after-suspending-584-million-in-schools-federal-grants/
98,2025-08-08-20-21-13 +0000,nyt,Trump to Host Leaders of Armenia and Azerbaijan for ‘Peace Signing’,https://www.nytimes.com/2025/08/08/world/europe/trump-armenia-azerbaijan-peace-signing.html
97,2025-08-08-19-46-11 +0000,nypost,Trump ousts Billy Long as IRS commissioner 2 months after his confirmation: report,https://nypost.com/2025/08/08/us-news/donald-trump-ousts-billy-long-as-irs-commissioner-2-months-after-his-confirmation/
97,2025-08-09-03-00-00 +0000,wsj,How Much Damage Can Trump’s Campaign Against Russian Oil Inflict on Moscow?,https://www.wsj.com/world/russia/trump-russia-oil-market-impact-7e1e9402
97,2025-08-09-00-27-22 +0000,nyt,Trump Is Removing Billy Long as the I.R.S. Head 2 Months After He Was Confirmed,https://www.nytimes.com/2025/08/08/us/politics/trump-billy-long-irs-commissioner.html
96,2025-08-08-22-05-00 +0000,wsj,Trump Preparing IPO for Fannie Mae and Freddie Mac Later This Year,https://www.wsj.com/finance/regulation/trump-aiming-to-ipo-fannie-mae-and-freddie-mac-later-this-year-13b138cf?mod=rss_markets_main
96,2025-08-09-12-33-53 +0000,wapo,"A timeline of Trump’s quotes, shifts and U-turns on Russia and Ukraine",https://www.washingtonpost.com/world/2025/07/15/trump-russia-ukraine-putin-zelensky-timeline/
95,2025-08-08-16-07-17 +0000,cbc,"Jenni Byrne stands by not pivoting Poilievre to Trump, but won't run next election campaign",https://www.cbc.ca/news/politics/jenni-byrne-stands-by-campaign-poilievre-1.7604245?cmp=rss
94,2025-08-08-22-48-04 +0000,nyt,Trump Seeks to Sell Fannie Mae and Freddie Mac Shares to Public Investors,https://www.nytimes.com/2025/08/08/business/trump-fannie-mae-freddie-mac-mortgages.html
93,2025-08-09-12-56-40 +0000,nyt,Zelensky Rejects Ceding Territory to Russia After Trump Suggests a Land Swap,https://www.nytimes.com/2025/08/09/world/europe/zelensky-trump-ukraine-russia.html
92,2025-08-08-18-35-16 +0000,nypost,"Feds in DC arrest eight, seize stolen guns and drugs as Trump’s law enforcement crackdown takes shape",https://nypost.com/2025/08/08/us-news/feds-in-dc-arrest-eight-seize-stolen-guns-and-drugs-trumps-law-enforcement-crackdown-takes-aim-at-nations-capitol/
92,2025-08-08-17-48-00 +0000,wsj,Opinion | Trump Takes a Destructive Turn Against India,https://www.wsj.com/opinion/trump-takes-a-destructive-turn-against-india-tariffs-d77a2a79
92,2025-08-08-23-00-57 +0000,wapo,Trump replaces IRS Commissioner Billy Long after 2 months,https://www.washingtonpost.com/business/2025/08/08/billy-long-irs-commissioner-bessent/
90,2025-08-08-15-19-01 +0000,nyt,Canada’s Girl Guides Suspend U.S. Trips Amid Trump’s Immigration Crackdown,https://www.nytimes.com/2025/08/08/world/canada/girl-guides-canada-us-trips-trump-border.html
89,2025-08-09-12-05-24 +0000,nyt,What Putin Hopes to Gain From a Summit With Trump,https://www.nytimes.com/2025/08/08/world/europe/putin-trump-summit-ukraine.html
88,2025-08-09-09-00-59 +0000,nyt,Union Leaders Get Tough With Democrats as Members Drift Toward Trump,https://www.nytimes.com/2025/08/09/us/politics/democrats-labor-unions-nevada.html
88,2025-08-08-16-43-07 +0000,bbc,"Trump calls for Intel boss to resign immediately, alleging China ties",https://www.bbc.com/news/articles/c70x6602pdyo?at_medium=RSS&at_campaign=rss
87,2025-08-09-09-02-46 +0000,nyt,"Trump Wants Admissions Data on Grades and Race, but Who Will Collect It?",https://www.nytimes.com/2025/08/09/us/trump-admissions-data-grades-race-education-department-layoffs.html
87,2025-08-09-10-00-35 +0000,wapo,Trump expands use of tariffs to reach national security goals,https://www.washingtonpost.com/business/2025/08/09/trump-trade-policy-national-security/
87,2025-08-08-19-42-48 +0000,nypost,Judge who tried to hold Trump admin in contempt over migrant flights gets slapped down on appeal,https://nypost.com/2025/08/08/us-news/dc-appeals-court-slaps-down-judge-who-tried-to-hold-trump-admin-in-contempt-over-migrant-flights/
87,2025-08-09-09-02-52 +0000,nyt,Trump’s Tariffs Are Now Forcing Companies to Make Tough Choices,https://www.nytimes.com/2025/08/09/business/trump-tariffs-prices-layoffs.html
86,2025-08-09-05-30-46 +0000,nypost,Trump admin directs federal agencies to delete employee COVID vaccination records: ‘Must be expunged’,https://nypost.com/2025/08/09/us-news/trump-admin-directs-federal-agencies-to-delete-employee-covid-vaccination-records/
84,2025-08-09-01-52-59 +0000,nyt,Trump Wants U.C.L.A. to Pay $1 Billion to Restore Its Research Funding,https://www.nytimes.com/2025/08/08/us/trump-ucla-research-funding-deal.html
84,2025-08-08-19-01-10 +0000,nyt,India’s Modi Left Soul-Searching After Failed Courtships of Xi and Trump,https://www.nytimes.com/2025/08/08/world/asia/modi-india-trump-china-tariffs.html
83,2025-08-08-23-38-00 +0000,wsj,Justice Department Opens Probes Into Two Trump Enemies,https://www.wsj.com/us-news/law/justice-department-opens-probes-into-two-trump-enemies-87b00800
83,2025-08-09-02-51-16 +0000,nyt,Trump Attack on Intel’s C.E.O. Could Compound Factory Struggles,https://www.nytimes.com/2025/08/08/business/trump-intel-ceo-ohio.html
83,2025-08-08-20-14-00 +0000,wsj,Trump Wants $1 Billion Settlement From UCLA,https://www.wsj.com/us-news/education/ucla-settlement-trump-f80d8f16
82,2025-08-08-19-14-49 +0000,nyt,"Stephen Miran, Trump’s Temporary Pick at the Fed, Could Have a Lasting Effect",https://www.nytimes.com/2025/08/08/business/economy/fed-miran-rates-powell-trump.html
82,2025-08-08-20-43-33 +0000,nyt,Appeals Court Blocks Judge Boasberg’s Contempt Inquiry Into Trump Officials,https://www.nytimes.com/2025/08/08/us/politics/boasberg-trump-deportation-flights.html
81,2025-08-09-00-56-00 +0000,wsj,Trump Administration Threatens to Take Over Harvard’s Patents,https://www.wsj.com/us-news/education/harvard-patents-trump-d4297409
80,2025-08-08-18-08-37 +0000,nyt,Japan Says Trump to Correct ‘Extremely Regrettable’ Error in Tariff Order,https://www.nytimes.com/2025/08/08/business/japan-tariffs-us-trade-deal.html
80,2025-08-09-06-00-05 +0000,wapo,Trump has big plans for Pakistani oil. That’s news to Pakistanis.,https://www.washingtonpost.com/world/2025/08/09/pakistan-oil-trump-china/
79,2025-08-08-21-31-57 +0000,nyt,Trump Just Shrugs as Kennedy Undermines His Vaccine Legacy,https://www.nytimes.com/2025/08/08/us/politics/trump-kennedy-vaccines.html
78,2025-08-09-09-01-53 +0000,nyt,This Federal Judge Is the ‘Tip of the Spear’ of Trump-Era Conservatism,https://www.nytimes.com/2025/08/09/us/judge-ho-trump-border.html
78,2025-08-08-23-01-24 +0000,cbc,Jeffrey Epstein and Donald Trump: a timeline,https://www.cbc.ca/news/world/trump-epstein-timeline-1.7604277?cmp=rss
78,2025-08-09-09-02-45 +0000,nyt,"Trump Cracks Down on Bird Deaths, but Only From Wind Turbines",https://www.nytimes.com/2025/08/09/climate/trump-bird-deaths-wind-turbines.html
76,2025-08-08-20-54-42 +0000,nyt,The Smithsonian Changes Its Description of Trump’s Role on Jan. 6,https://www.nytimes.com/2025/08/08/arts/design/smithsonian-trump-impeachment-jan-6.html
75,2025-08-08-22-59-19 +0000,nyt,Trump Is Building a Maximalist Government,https://www.nytimes.com/2025/08/08/us/politics/trump-presidential-power.html
74,2025-08-08-22-50-00 +0000,wsj,Opinion | Trump Is Right on ‘Debanking’,https://www.wsj.com/opinion/donald-trump-debanking-executive-order-bank-examiners-biden-obama-operation-choke-point-8396e49d
74,2025-08-08-20-03-13 +0000,nypost,Inside Israel’s plan to take over Gaza City and defeat Hamas — with one date holding symbolic meaning,https://nypost.com/2025/08/08/world-news/inside-israels-plan-to-take-over-gaza-city/
72,2025-08-08-17-59-06 +0000,wapo,6 key moments in Israel’s military campaign in Gaza against Hamas,https://www.washingtonpost.com/world/2025/08/08/israel-gaza-hamas-war-military-timeline/
72,2025-08-09-09-02-47 +0000,nyt,Israel’s New Plan to Take Gaza City,https://www.nytimes.com/video/world/100000010330865/israels-new-plan-to-take-gaza-city.html
66,2025-08-08-16-47-10 +0000,nypost,"JD Vance goes fishing with top UK official David Lammy— but raises concerns about free speech, Gaza in catchless meeting",https://nypost.com/2025/08/08/us-news/jd-vance-goes-fishing-for-trout-with-uks-lammy/
66,2025-08-08-20-08-36 +0000,wapo,Israel’s plan to seize Gaza City marks significant tactical shift,https://www.washingtonpost.com/world/2025/08/08/israel-gaza-city-occupation-netanyahu-cabinet/
66,2025-08-09-00-52-59 +0000,nyt,Netanyahu’s Plan for Gaza City Has Skeptics in Israeli Military,https://www.nytimes.com/2025/08/08/world/middleeast/israel-gaza-takeover-military-objection.html
64,2025-08-08-20-10-46 +0000,bbc,What Israel's Gaza City takeover plan could mean for Palestinians,https://www.bbc.com/news/videos/cj4wexw5gwyo?at_medium=RSS&at_campaign=rss
63,2025-08-08-18-57-47 +0000,cbc,Carney condemns Israel's plan to take over Gaza City,https://www.cbc.ca/news/politics/carney-israel-gaza-city-criticism-1.7604592?cmp=rss
62,2025-08-08-15-37-20 +0000,bbc,Starmer condemns Israel's plan to take over Gaza City,https://www.bbc.com/news/articles/cm2kyg0g8kxo?at_medium=RSS&at_campaign=rss
61,2025-08-08-23-10-37 +0000,nyt,Germany Says It Will Suspend Military Exports to Israel for Use in Gaza,https://www.nytimes.com/2025/08/08/world/europe/germany-weapons-israel-gaza.html
60,2025-08-08-19-40-05 +0000,nyt,"With Gaza City Plan, Netanyahu Risks Ending Up in Familiar Deadlock",https://www.nytimes.com/2025/08/08/world/middleeast/israel-gaza-city-capture-netanyahu-hamas.html
54,2025-08-09-04-14-28 +0000,nyt,Netanyahu Broadly Criticized at Home and Abroad After New Gaza Plan,https://www.nytimes.com/2025/08/08/world/middleeast/israel-gaza-netanyahu.html
53,2025-08-08-14-57-50 +0000,nyt,Israel Says It’s Preparing to Take Control of Gaza City. What Does That Mean?,https://www.nytimes.com/2025/08/08/world/middleeast/israel-gaza-city-taking-control.html
53,2025-08-09-03-00-00 +0000,wsj,Gaza Takeover Plan Exposes Constraints on Israeli Military,https://www.wsj.com/world/middle-east/gaza-takeover-plan-exposes-constraints-on-israeli-military-24b941b2
49,2025-08-09-08-00-00 +0000,cbc,"Deal or no deal, Mark Carney has to manage a new relationship with the United States",https://www.cbc.ca/news/politics/carney-tariffs-trump-third-option-analysis-1.7604446?cmp=rss
48,2025-08-08-21-46-42 +0000,cbc,"Azerbaijan, Armenia sign U.S.-brokered peace deal at White House",https://www.cbc.ca/news/world/trump-azerbaijan-armenia-peace-agreement-1.7604843?cmp=rss
46,2025-08-09-12-55-24 +0000,nyt,Netanyahu Says Israel Wants ‘Arab Forces’ to Run Gaza. What Does That Mean?,https://www.nytimes.com/2025/08/09/world/middleeast/israel-gaza-arab-forces-postwar.html
43,2025-08-09-13-56-20 +0000,bbc,Atlanta police officer dies after shooting near CDC headquarters,https://www.bbc.com/news/articles/cp3ekez0k2xo?at_medium=RSS&at_campaign=rss
41,2025-08-09-10-49-57 +0000,nyt,Russia Goes After Ukraine With Distant Strikes and New Tactics,https://www.nytimes.com/2025/08/09/world/europe/russia-ukraine-frontline.html
41,2025-08-09-07-56-00 +0000,wsj,Putin Tells U.S. He’ll Halt War in Exchange for Eastern Ukraine,https://www.wsj.com/world/putin-russia-ukraine-ceasefire-proposal-0021453b
41,2025-08-08-23-04-32 +0000,nyt,Leaders of Armenia and Azerbaijan Sign Peace Pledge at White House,https://www.nytimes.com/2025/08/08/us/politics/trump-armenia-azerbaijan-peace-deal.html
40,2025-08-08-21-42-00 +0000,wsj,Opinion | Hamas Pulls Israel Deeper Into Gaza,https://www.wsj.com/opinion/israel-gaza-city-benjamin-netanyahu-hamas-59a2f40d
40,2025-08-09-13-36-13 +0000,nyt,Suspect and Officer Are Dead After Shooting Outside CDC Near Emory University in Atlanta,https://www.nytimes.com/2025/08/08/us/emory-university-cdc-shooting.html
39,2025-08-08-20-16-06 +0000,nyt,"Russian Strikes Kill 3 in Ukraine, Which May Be Left Out of Peace Talks",https://www.nytimes.com/2025/08/08/world/europe/ukraine-russia-trump-putin.html
39,2025-08-08-16-44-04 +0000,nyt,Putin Briefs Leaders of China and India on Talks With U.S. on Ukraine,https://www.nytimes.com/2025/08/08/world/asia/putin-trump-ukraine-china-india.html
39,2025-08-09-14-38-20 +0000,nypost,Anti-Israel community garden in Queens claims ‘viewpoint discrimination’ in new lawsuit,https://nypost.com/2025/08/09/us-news/sunset-community-garden-sues-nyc-in-federal-court/
39,2025-08-09-14-46-25 +0000,nyt,"There’s Barely Any Food in Gaza, and Barely Any Cash to Buy It",https://www.nytimes.com/2025/08/09/world/middleeast/gaza-cash-crisis.html
