score,pubdate,source,title,link
167,2026-03-20-00-31-59 +0000,nyt,Trump Administration Faces Public Jitters as Oil Prices Surge Amid Iran War,https://www.nytimes.com/2026/03/19/world/middleeast/trump-oil-iran-war-mideast-japan.html
66,2026-03-19-20-30-00 +0000,latimes,California quickly moves to rename Cesar Chavez Day after sex abuse allegations,https://www.latimes.com/california/story/2026-03-18/calls-remove-cesar-chavez-from-buildings-parks-roads
50,2026-03-20-01-00-00 +0000,wsj,A New York congressional race has a new X factor—a big-spending AI super PAC gunning against one of the candidates.,https://www.wsj.com/politics/policy/ai-lobbying-midterm-elections-new-york-4b018d4e
48,2026-03-19-22-41-40 +0000,bbc,Netanyahu says Israel 'acted alone' in attack on Iranian gas field,https://www.bbc.com/news/articles/c2k3jgy9vq3o?at_medium=RSS&at_campaign=rss
46,2026-03-20-03-22-17 +0000,nypost,Japanese prime minister wishes ‘good looking’ Barron Trump Happy Birthday at White House dinner: ‘Very clear where he got it’,https://nypost.com/2026/03/19/us-news/japanese-prime-minister-wishes-good-looking-barron-trump-happy-birthday-at-white-house-dinner-very-clear-where-he-got-it/
40,2026-03-19-23-23-00 +0000,wsj,"A federal panel approved a commemorative gold coin design featuring President Trump, endorsing the rare step of putting a living, sitting president on American money",https://www.wsj.com/politics/policy/trump-gold-coin-moves-forward-a8c6e1e8
39,2026-03-20-02-43-17 +0000,nypost,"Cyclist killed, four other people injured after out-of-control driver plows down NYC street: ‘It was like an explosion’",https://nypost.com/2026/03/19/us-news/five-people-injured-two-critically-after-car-plows-down-nyc-street/
36,2026-03-19-21-07-04 +0000,cbc,Trump to Japan's PM: 'Why didn’t you tell me about Pearl Harbor?',https://www.cbc.ca/player/play/9.7135276?cmp=rss
36,2026-03-19-11-11-05 +0000,nypost,Oil jumps above $119 a barrel after Iran attacked energy facilities across Middle East,https://nypost.com/2026/03/19/business/oil-jumps-above-119-a-barrel-after-iran-attacked-energy-facilities-across-middle-east/
34,2026-03-19-12-13-34 +0000,nypost,"Barcelona police found missing Alabama student James Gracey’s phone when they arrested someone, family reveals",https://nypost.com/2026/03/19/world-news/barcelona-police-found-missing-alabama-student-james-graceys-phone-when-they-arrested-someone-family-reveals/
