score,word
34,trump
22,iran
20,california
18,house
18,oil
18,new
16,strikes
16,will
15,lake
15,he
14,market
12,trial
12,two
11,massachusetts
11,bond
11,death
10,world
10,nepal
10,president
10,prices
9,murder
9,ontario
9,china
9,russia
8,first
8,deal
8,accused
8,year
8,judge
8,bill
8,off
8,canada
7,hormuz
7,government
7,amid
7,america
7,apple
7,attack
7,against
7,putin
7,penalty
7,trade
7,was
7,global
7,democratic
7,germany
7,kirk
7,charlie
7,up
7,inflation
7,war
7,guilty
6,dies
6,day
6,senate
6,middle
6,yields
6,before
6,primary
6,fight
6,east
6,island
6,shooting
6,support
6,case
6,targets
6,under
6,out
6,lindsay
6,just
6,plans
6,clancy
6,charged
5,lawmakers
5,wildfire
5,lawsuit
5,woman
5,ai
5,newsom
5,voting
5,help
5,one
5,job
5,race
5,seeks
5,long
5,pleads
5,million
5,sanctions
5,costs
5,floods
5,carney
5,israeli
5,former
5,police
5,city
5,vance
5,south
5,drone
5,markey
5,russian
5,court
5,airport
5,hit
5,killed
5,through
5,party
5,bank
5,sell
5,election
5,military
5,midterms
5,should
4,chief
4,elections
4,dead
4,american
4,midterm
4,ceo
4,keir
4,times
4,arrested
4,killing
4,secretary
4,uk
4,allegations
4,kill
4,plan
4,life
4,strait
4,shutdown
4,minister
4,prime
4,tax
4,around
4,voters
4,pm
4,burnham
4,push
4,whistleblower
4,getting
4,schools
4,workers
4,rise
4,americans
4,starmer
4,cut
4,meeting
4,launches
4,vows
4,latest
4,stocks
4,across
4,energy
4,companies
4,challenge
4,bessent
4,behind
4,fears
4,growth
4,wins
4,mail
4,end
4,own
4,conflict
4,service
4,jewish
4,navy
4,trying
4,security
4,shein
4,ahead
4,fire
4,top
4,debut
3,street
3,leader
3,money
3,using
3,biden
3,beach
3,history
3,backing
3,passes
3,firms
3,cao
3,you
3,then
3,pass
3,hung
3,victims
3,maps
3,kyiv
3,model
3,fast
3,tells
3,expected
3,teen
3,israel
3,pledges
3,gas
3,takes
3,without
3,door
3,deaths
3,standing
3,being
3,billion
3,surges
3,mom
3,known
3,go
3,send
3,cuts
3,republicans
3,becomes
3,ebola
3,student
3,republican
3,serious
3,news
3,stock
3,authorities
3,self
3,sept
3,ukraine
3,them
3,ex
3,would
3,suspect
3,six
3,shock
3,pay
3,jd
3,gop
3,ballot
3,votes
3,congressman
3,tupac
3,ban
3,three
3,female
3,falls
3,mike
3,when
3,my
3,fall
3,chinese
3,voted
3,raid
3,staffers
3,face
3,heats
3,got
3,hollywood
3,other
3,mark
3,nightmare
3,labor
3,half
3,leaves
3,governor
3,competition
3,game
3,too
3,ed
3,rep
3,moulton
3,dad
3,talk
3,roundup
3,candidate
3,her
3,park
3,boss
3,jury
3,win
3,following
3,fighting
3,postal
3,justice
3,japan
3,mayor
3,children
3,watch
3,most
3,summit
3,gavin
3,best
3,treasury
3,center
3,rules
3,report
3,rising
3,prison
3,gaza
3,palestinian
3,cost
3,james
3,borrowing
3,term
3,wedding
3,these
3,me
3,join
3,square
3,coming
3,fires
3,french
3,speech
3,restrictions
2,smart
2,dems
2,southern
2,among
2,follows
2,glasses
2,stabbed
2,community
2,nomination
2,slams
2,family
2,dismisses
2,region
2,found
2,files
2,threatens
2,all
2,may
2,stand
2,concerns
2,cabinet
2,sparks
2,crash
2,deadly
2,car
2,control
2,secret
2,potential
2,sends
2,usps
2,do
2,food
2,charge
2,makes
2,away
2,renaming
2,handling
2,basic
2,daughter
2,mansour
2,involving
2,hiring
2,modi
2,drones
2,norway
2,king
2,extends
2,oath
2,conduct
2,censures
2,sexual
2,father
2,leave
2,young
2,parliament
2,sexually
2,lawmaker
2,passed
2,chuck
2,censure
2,overwhelmingly
2,drivers
2,escalates
2,here
2,struggle
2,spot
2,town
2,pressure
2,victim
2,agents
2,public
2,care
2,edwards
2,announces
2,blames
2,bay
2,popular
2,luxury
2,millions
2,revenue
2,hits
2,congress
2,approves
2,hegseth
2,vice
2,bonds
2,flock
2,higher
2,college
2,closed
2,cold
2,water
2,bbc
2,rap
2,antisemitism
2,ruffalo
2,defend
2,utility
2,openings
2,offers
2,toward
2,embattled
2,readers
2,sold
2,calls
2,wild
2,killer
2,hell
2,coffin
2,making
2,points
2,weeks
2,ikea
2,robert
2,freedom
2,living
2,alley
2,venezuela
2,services
2,electric
2,sales
2,fuel
2,fund
2,polls
2,today
2,growing
2,rises
2,finds
2,rescuers
2,funding
2,wall
2,name
2,google
2,attacks
2,museum
2,nearly
2,urges
2,iranian
2,department
2,air
2,strike
2,next
2,their
2,hosting
2,girl
2,forces
2,law
2,mosque
2,san
2,major
2,worker
2,steps
2,ways
2,late
2,minutes
2,business
2,supply
