score,pubdate,source,title,link
118,2026-03-30-07-15-48 +0000,nyt,Iran War Live Updates: Trump Says Iran to Allow More Oil Ships Through Strait of Hormuz,https://www.nytimes.com/live/2026/03/30/world/iran-war-trump-oil-news
44,2026-03-29-15-53-00 +0000,wsj,"Iran warns the U.S. after a unit of U.S. Marines arrives in the Middle East, and the stock market shows signs of resilience despite the war. Read more in today’s What’s News newsletter:",https://www.wsj.com/world/iran-warns-u-s-against-ground-invasion-592621d2
43,2026-03-29-09-30-00 +0000,wsj,Fed policymakers suggest interest rates could go up or down. The most probable path may be no move at all.,https://www.wsj.com/economy/central-banking/fed-officials-signal-that-rate-cuts-may-be-over-76891741
40,2026-03-29-14-35-49 +0000,nypost,Air Canada flight attendant who was ejected during LGA crash seen in hospital for first time — as daughter describes horrific injuries,https://nypost.com/2026/03/29/world-news/air-canada-flight-attendant-who-was-ejected-during-lga-crash-seen-in-hospital-for-first-time/
32,2026-03-29-10-00-00 +0000,latimes,Barabak: Will or won't he? A lot rides on a Trump endorsement in California governor's race,https://www.latimes.com/politics/story/2026-03-29/trump-california-governors-race-republican-endorsement
27,2026-03-30-01-09-00 +0000,wsj,"President Trump is weighing a military operation to extract nearly 1,000 pounds of uranium from Iran, a complex mission that would likely put U.S. forces inside the country for days or longer",https://www.wsj.com/politics/national-security/trump-weighs-military-operation-to-extract-irans-uranium-37427c8b
27,2026-03-30-01-09-44 +0000,nypost,Scale of carnage at LA’s ‘No Kings’ protest laid bare — as sinister past of ‘Statue of Liberty lady’ revealed,https://nypost.com/2026/03/29/us-news/no-kings-rally-turns-violent-and-woman-dressed-as-statue-of-liberty-is-arrested/
25,2026-03-30-05-38-26 +0000,bbc,Fuel tax halved and free public transport offered as war pushes up prices in Australia,https://www.bbc.com/news/articles/c937n0yxggeo?at_medium=RSS&at_campaign=rss
25,2026-03-30-03-42-35 +0000,nyt,"New U.S. Missile Hit Iranian Sports Hall and School, Analysis Shows",https://www.nytimes.com/2026/03/29/world/middleeast/us-precision-strike-missile-iran-lamerd.html
25,2026-03-30-01-22-36 +0000,nypost,"NYC fire that killed child, 3 others in problem-plagued building now a homicide: cops",https://nypost.com/2026/03/29/us-news/nyc-fire-that-killed-child-3-others-in-problem-plagued-building-now-a-homicide-cops/
