score,word
50,trump
24,new
16,cuba
15,iran
14,ebola
13,castro
13,china
13,was
11,spacex
11,california
11,he
11,ai
11,against
11,deal
10,will
10,out
10,billion
9,market
9,may
8,ra
8,ipo
8,nvidia
8,spencer
8,up
8,pratt
8,israel
8,rise
8,show
8,report
8,two
8,bill
8,shows
8,talk
8,leader
7,tech
7,indictment
7,fund
7,sales
7,president
7,hit
7,strike
7,latest
6,off
6,tax
6,musk
6,diego
6,house
6,inflation
6,cut
6,him
6,outbreak
6,san
6,city
6,attack
6,found
5,housing
5,prices
5,life
5,fed
5,james
5,their
5,pressure
5,world
5,ceo
5,japan
5,police
5,go
5,elon
5,fires
5,before
5,charges
5,campaign
5,video
5,mosque
5,military
5,candidate
5,further
5,high
5,ice
5,roundup
5,south
4,higher
4,want
4,hard
4,deadly
4,jeff
4,cup
4,congo
4,dr
4,target
4,rate
4,food
4,oil
4,record
4,bezos
4,politics
4,york
4,ex
4,taiwan
4,line
4,fire
4,million
4,street
4,health
4,administration
4,mayor
4,plane
4,mayoral
4,been
4,would
4,wall
4,white
4,post
4,soon
4,gaza
4,minnesota
4,stock
4,xi
4,activists
4,flotilla
4,calls
4,korea
4,north
4,rare
4,mamdani
4,east
4,middle
4,global
4,media
4,war
4,nyc
4,death
4,grows
4,caribbean
4,government
4,chip
4,do
3,carney
3,buys
3,meeting
3,final
3,rubio
3,vox
3,murdoch
3,all
3,dies
3,whether
3,angeles
3,los
3,gets
3,killer
3,good
3,them
3,cash
3,migration
3,uk
3,under
3,harvard
3,revenue
3,embraced
3,costs
3,economy
3,here
3,british
3,past
3,ahead
3,futures
3,crash
3,governor
3,tv
3,son
3,democrats
3,critics
3,even
3,fraud
3,future
3,firms
3,airport
3,beach
3,next
3,midterm
3,ny
3,safe
3,party
3,falls
3,gold
3,like
3,thousands
3,got
3,canada
3,don
3,one
3,bond
3,pushes
3,team
3,southern
3,hundreds
3,ukraine
3,reveals
3,files
3,workers
3,best
3,watch
3,markets
3,investors
3,india
3,charged
3,giant
3,woman
3,murder
3,problems
3,risks
3,election
3,driving
3,talks
3,funding
3,half
3,long
3,year
3,arrested
3,gay
3,former
3,claims
3,cubans
3,reach
3,cost
3,act
3,plan
3,hits
3,hike
3,audits
3,irs
3,block
3,strength
3,climb
3,question
3,decades
3,bets
3,meet
3,fears
3,detention
3,socal
3,hunger
3,congress
3,other
3,warns
3,months
3,fight
3,first
3,filing
3,sue
3,energy
3,immigrants
3,fell
3,anti
3,stephen
3,so
3,didn
3,openai
3,europe
3,hope
3,construction
3,reportedly
3,summer
3,enough
3,hold
3,fall
3,putin
3,facing
2,six
2,payday
2,jan
2,officers
2,mexico
2,yields
2,dramatic
2,weaponization
2,blockbuster
2,supermarkets
2,yield
2,regime
2,nationalism
2,ready
2,expansion
2,during
2,paramount
2,others
2,become
2,trade
2,no
2,bank
2,passed
2,role
2,payout
2,amazon
2,makerfield
2,republicans
2,steam
2,capitol
2,signal
2,action
2,named
2,squad
2,days
2,labour
2,australia
2,strong
2,russian
2,jets
2,shooting
2,planned
2,rally
2,front
2,right
2,suspects
2,live
2,our
2,laws
2,allegations
2,drone
2,camp
2,shares
2,aircraft
2,training
2,human
2,builders
2,services
2,running
2,retired
2,sell
2,mango
2,business
2,should
2,island
2,violate
2,massive
2,entire
2,figure
2,brands
2,sale
2,trying
2,sex
2,streeting
2,officer
2,docs
2,boom
2,sparks
2,financial
2,learned
2,job
2,group
2,wildfires
2,unveils
2,political
2,project
2,smith
2,waiting
2,read
2,today
2,wsj
2,cap
2,break
2,lurie
2,sacred
2,tesla
2,hall
2,eternal
2,flame
2,zohran
2,colbert
2,online
2,followed
2,netanyahu
2,april
2,prosecutor
2,chaos
2,winner
2,trillion
2,sealed
2,between
2,republican
2,air
2,france
2,airbus
2,young
2,posts
2,earnings
2,samsung
2,taunting
2,intuit
2,brews
2,making
2,braces
2,treatment
2,including
2,expands
2,states
2,across
2,goal
2,just
2,containment
2,near
2,her
2,reform
2,made
2,late
2,gop
2,texas
2,diplomacy
2,jones
2,cars
2,illegal
2,truck
2,driver
2,guilty
2,natural
2,gas
2,storage
2,event
2,safety
2,iranian
2,board
2,sam
2,scheme
2,ll
2,graduates
2,parole
2,unlikely
2,count
2,risk
2,magazine
2,give
2,water
2,lake
2,savings
2,minutes
2,child
2,phone
2,follows
2,possible
2,revolt
2,come
2,see
2,plans
2,clash
2,soccer
2,nimitz
2,carrier
2,rates
2,floods
2,raise
2,major
2,rising
2,jpmorgan
2,airbnb
2,without
2,destroyed
2,latinos
2,day
2,russia
2,faith
2,leaves
2,well
2,reality
2,villain
2,college
2,need
2,nobody
2,becomes
2,gavin
2,outrage
2,she
2,inhumane
2,profit
2,help
2,delays
2,teen
2,shot
2,tom
2,dozens
2,whale
2,cops
2,fashion
2,shortly
2,accused
2,ilhan
2,omar
2,signals
2,huge
2,strikes
2,demand
2,equity
2,small
2,ve
2,buy
2,fails
2,sf
2,too
2,looking
2,car
2,rules
2,must
2,launch
2,nine
2,stellantis
2,decision
2,history
2,apartment
2,worker
2,blunder
2,pipeline
2,sought
2,spreads
2,moves
2,difficult
2,newsom
2,village
2,kill
2,inside
2,funds
2,public
2,ballroom
2,part
2,frank
2,barney
2,free
2,german
2,surge
2,valley
2,coast
2,facility
2,race
2,maha
2,records
2,written
2,fuel
2,readies
2,park
2,downing
2,planes
2,turn
2,pledges
2,comes
2,father
2,cuts
2,family
2,settlement
2,rescue
2,walmart
2,vehicles
2,dead
2,industrial
2,ups
2,slow
2,grade
2,tobacco
2,news
2,might
2,britain
2,beaches
2,liberal
2,amid
2,flight
2,vat
2,bring
2,private
2,nations
2,members
2,crude
2,support
2,montreal
2,drones
2,american
1,dept
1,walks
1,escalates
1,stinging
1,steyer
1,germany
1,wilson
1,cheese
1,makes
1,awkward
1,suicide
1,katie
1,mta
1,maduro
1,let
1,movement
1,aviation
1,defends
1,conservative
1,black
1,woodson
1,pay
1,pull
1,railroads
1,robert
1,turns
1,coffee
1,mount
1,swiss
1,layoffs
1,always
1,starbucks
1,scorpion
1,sparta
1,comments
1,petering
1,eyed
1,refuses
1,claiming
1,pitch
1,subsidize
1,unprofitable
1,times
1,washington
1,justice
1,money
1,flowing
1,least
1,gerrymandering
1,rain
1,heavy
1,isn
1,noble
1,founder
1,cosmetics
1,finances
1,gave
1,false
1,catholic
1,priest
1,debate
1,flat
1,time
1,branded
1,anyone
1,trust
1,pakistan
1,mediate
1,expand
1,security
1,cringey
1,hindered
1,mali
1,checkpoints
1,debts
1,battles
1,poverty
1,wild
1,burnt
1,ride
1,efforts
1,jihadists
1,crackdown
1,case
1,nabbed
1,voters
1,staff
1,invest
1,science
1,wrong
1,scandal
1,program
1,assets
1,around
1,biotech
1,argument
1,closing
1,tuning
1,experts
1,eyebrows
1,benefiting
1,double
1,daycare
1,standards
1,ties
1,alleged
1,dongfeng
1,jv
1,voyah
1,freeing
1,burglaries
1,ahmadinejad
1,dollar
1,rep
1,index
1,slowed
1,stealing
1,seattle
1,socialist
1,documents
1,mahmoud
1,attorney
1,agent
1,himself
1,hormuz
1,operation
1,blanche
1,choosing
1,strait
1,loyalty
1,alec
1,reopening
1,legislation
1,ban
1,quarter
1,another
1,blistering
1,naturalized
1,citizens
1,pramila
1,mace
1,guarantee
1,payback
1,primary
1,died
1,manhole
1,elections
1,angels
1,stripped
1,name
1,changing
1,boycott
1,parents
1,stirred
1,lose
1,statement
1,clarifies
1,escort
1,isak
1,andic
1,merchants
1,transitions
1,gathers
1,jailed
1,linked
1,charlie
1,kirk
1,settles
1,lawsuit
1,easily
1,topping
1,rides
1,colors
1,prepared
1,chips
1,nancy
1,re
1,ushers
1,blood
1,collapse
1,there
1,estimates
1,jayapal
1,shri
1,thanedar
1,buying
1,developers
1,serving
1,foreign
1,ring
1,presidential
1,blastoff
1,schools
1,follow
1,protecting
1,hiding
1,breakdown
1,gender
1,extraordinary
1,addendum
1,look
1,projecting
1,only
1,helped
1,replace
1,outfitters
1,reaches
1,crossroads
1,game
1,urban
1,korean
1,teams
1,metro
1,emotion
1,titan
1,sergey
1,brin
1,pours
1,rises
1,overpaid
1,toll
1,vaccine
1,draws
1,barnes
1,design
1,books
1,garage
1,repair
1,taxpayers
1,reports
1,strongest
1,gain
1,employees
1,note
1,caution
1,furious
1,bridge
1,deserve
1,decade
1,prison
1,choose
1,which
1,cloudflare
1,sounds
1,gun
1,virus
1,residents
1,knows
1,thailand
1,tightens
1,visa
1,injuries
1,tourists
1,awaited
1,brehm
1,youth
1,burns
1,sports
1,gotten
1,control
1,scald
1,basic
1,materials
1,pushing
1,causes
1,critic
1,intercepting
1,massie
1,raf
1,spy
1,serious
1,incident
1,thomas
1,starting
1,shut
1,golden
1,gate
1,crafty
1,judge
1,taxpayer
1,sold
1,june
1,unhappy
1,spare
1,paper
1,smiles
1,cybertruck
1,use
1,hotels
1,santa
1,monica
1,pier
1,area
1,among
1,dirtiest
1,card
1,quarterback
1,theme
1,tickets
1,children
1,meals
1,attractions
1,bottom
1,earners
1,jabbing
1,rich
1,pols
1,sierra
1,leone
1,whatever
1,mode
1,austria
1,investigating
1,wealthy
1,citizen
1,paying
1,shoot
1,safari
1,trips
1,central
1,africa
1,hezbollah
1,tea
1,evolving
1,tactics
1,worked
1,feel
1,impostor
1,syndrome
1,following
1,altman
1,preparing
1,file
1,hosting
1,serves
1,videos
1,nato
1,allies
1,crises
1,price
1,milk
1,bread
