score,pubdate,source,title,link
91,2025-12-24-01-08-43 +0000,bbc,"Trump trips, a fake video and 10 possible co-conspirators: Takeaways from new Epstein files",https://www.bbc.com/news/articles/c5yj4yvx80do?at_medium=RSS&at_campaign=rss
47,2025-12-23-20-42-27 +0000,latimes,"Supreme Court rules against Trump, bars National Guard deployment in Chicago",https://www.latimes.com/politics/story/2025-12-23/supreme-court-trump-national-guard-chicago
46,2025-12-24-12-26-16 +0000,nypost,Explosion in Moscow kills three people — including two police officers — near site of Russian general’s car bombing,https://nypost.com/2025/12/24/world-news/explosion-in-moscow-kills-three-people-including-two-police-officers-near-site-of-russian-generals-car-bombing/
43,2025-12-23-22-25-31 +0000,nypost,Zelensky warns Putin may be plotting Christmas strike on Kyiv as hopes for holiday miracle truce fade,https://nypost.com/2025/12/23/world-news/zelensky-warns-russia-could-escalate-war-over-christmas/
42,2025-12-24-14-46-44 +0000,nypost,"Libya’s military chief, 7 others killed in a plane crash in Turkey",https://nypost.com/2025/12/24/world-news/libyas-military-chief-7-others-killed-in-a-plane-crash-after-takeoff-from-turkey/
38,2025-12-24-10-30-00 +0000,wsj,Capital Account: President Trump’s social-media post shows worries about Kevin Hassett miss the point. Trump’s conditions compromise all the candidates.,https://www.wsj.com/economy/central-banking/whoever-trump-picks-the-next-fed-chair-wont-be-independent-c8a79ead
37,2025-12-24-12-48-38 +0000,bbc,Zelensky moves towards demilitarised zones in latest peace plan for Ukraine,https://www.bbc.com/news/articles/c9d9wg2pwl1o?at_medium=RSS&at_campaign=rss
36,2025-12-24-15-05-41 +0000,nypost,Late billionaire tax cheat Robert Brockman’s heirs agree to pay $750M to IRS in epic fraud case,https://nypost.com/2025/12/24/business/late-billionaire-tax-cheat-robert-brockmans-heirs-agree-to-pay-750m-to-irs-in-epic-fraud-case/
35,2025-12-24-14-54-15 +0000,nypost,Infamous sex club founder who outed Hunter Biden as member said he was ‘blacklisted’ because he ‘angered a protected ecosystem’,https://nypost.com/2025/12/24/us-news/infamous-sex-club-founder-who-outed-hunter-biden-as-member-said-he-was-blacklisted-because-he-angered-a-protected-ecosystem/
32,2025-12-24-13-49-55 +0000,nypost,Farming mogul Michael Abatti arrested for murder of beauty queen wife found dead in their $1.6M home,https://nypost.com/2025/12/24/us-news/farming-mogul-michael-abatti-arrested-for-murder-of-wife/
