source,1h,24h,7d
nyt,0,172,300
bbc,0,101,231
nypost,0,67,80
wapo,0,64,82
wsj,0,48,212
latimes,0,24,178
cbc,0,17,36
startribune,0,10,10
missionlocal,0,5,31
48hills,0,3,10
eltecolote,0,0,0
toi,0,0,0
