source,1h,24h,7d
wsj,8,38,245
nyt,7,95,276
nypost,6,51,80
bbc,0,41,211
startribune,0,10,10
wapo,0,9,14
latimes,0,6,145
cbc,0,6,40
missionlocal,0,3,31
48hills,0,0,10
eltecolote,0,0,0
toi,0,0,0
