source,1h,24h,7d
nyt,0,74,252
nypost,0,47,80
bbc,0,35,225
wsj,0,19,255
wapo,0,15,35
latimes,0,12,143
startribune,0,10,10
chitri,0,9,145
cbc,0,8,40
missionlocal,0,3,31
48hills,0,1,10
eltecolote,0,0,0
toi,0,0,0
