source,1h,24h,7d
nyt,8,132,287
bbc,4,72,215
nypost,4,67,80
wsj,2,54,198
wapo,2,19,28
latimes,1,22,165
startribune,1,10,10
cbc,0,13,36
toi,0,0,0
