source,1h,24h,7d
nyt,5,69,283
bbc,5,57,228
wapo,1,12,23
nypost,0,42,80
wsj,0,37,245
cbc,0,10,39
startribune,0,10,10
latimes,0,9,152
missionlocal,0,2,31
48hills,0,2,10
eltecolote,0,0,5
toi,0,0,0
