source,1h,24h,7d
nyt,7,69,250
nypost,7,47,80
bbc,4,44,208
startribune,1,10,10
wsj,0,43,259
chitri,0,17,141
latimes,0,15,150
wapo,0,15,32
cbc,0,13,40
missionlocal,0,2,31
48hills,0,0,10
eltecolote,0,0,0
toi,0,0,0
