source,1h,24h,7d
nyt,7,103,271
bbc,4,41,237
nypost,2,53,80
wapo,2,22,42
wsj,1,45,253
startribune,1,10,10
latimes,0,20,158
cbc,0,10,38
missionlocal,0,4,28
48hills,0,0,10
eltecolote,0,0,2
toi,0,0,0
