source,1h,24h,7d
nyt,0,99,259
bbc,0,67,209
nypost,0,49,77
wsj,0,44,210
latimes,0,13,181
wapo,0,10,19
cbc,0,9,37
startribune,0,8,8
missionlocal,0,2,30
48hills,0,1,10
eltecolote,0,0,2
toi,0,0,0
