source,1h,24h,7d
nyt,20,151,288
nypost,17,71,80
bbc,7,90,224
wsj,6,93,243
latimes,2,30,162
startribune,2,10,10
missionlocal,1,8,31
wapo,1,8,17
eltecolote,1,1,2
cbc,0,5,20
48hills,0,3,10
toi,0,0,0
