source,1h,24h,7d
nyt,13,113,258
wsj,9,121,264
nypost,7,72,80
bbc,3,89,233
wapo,1,21,45
cbc,1,13,40
startribune,1,10,10
missionlocal,1,5,31
latimes,0,24,159
chitri,0,18,132
48hills,0,3,10
eltecolote,0,0,0
toi,0,0,0
