source,1h,24h,7d
nyt,0,68,264
bbc,0,47,234
nypost,0,42,80
latimes,0,35,169
wsj,0,27,197
wapo,0,9,29
startribune,0,7,10
cbc,0,4,33
toi,0,0,0
