source,1h,24h,7d
wsj,1,103,256
nyt,0,134,271
bbc,0,101,196
nypost,0,60,80
wapo,0,30,60
latimes,0,23,138
chitri,0,19,133
cbc,0,13,39
startribune,0,10,10
missionlocal,0,5,31
48hills,0,3,10
eltecolote,0,0,0
toi,0,0,0
