source,1h,24h,7d
nyt,1,102,260
wsj,0,83,258
bbc,0,67,221
nypost,0,50,80
wapo,0,22,34
cbc,0,17,38
latimes,0,16,143
chitri,0,13,127
startribune,0,9,9
48hills,0,4,10
missionlocal,0,1,31
eltecolote,0,0,3
toi,0,0,0
