source,1h,24h,7d
nyt,7,172,312
nypost,7,72,79
wsj,5,111,255
wapo,2,39,85
bbc,1,70,215
latimes,0,35,155
chitri,0,30,141
cbc,0,18,39
startribune,0,10,10
missionlocal,0,7,31
48hills,0,5,10
eltecolote,0,0,0
toi,0,0,0
