source,1h,24h,7d
nyt,1,188,293
wsj,0,103,243
bbc,0,86,238
nypost,0,64,80
latimes,0,24,140
cbc,0,14,39
wapo,0,13,23
startribune,0,10,10
missionlocal,0,6,31
48hills,0,1,10
eltecolote,0,0,1
toi,0,0,0
