source,1h,24h,7d
nyt,0,121,270
wsj,0,96,231
bbc,0,83,214
nypost,0,66,79
wapo,0,46,102
latimes,0,29,159
startribune,0,10,10
48hills,0,5,10
cbc,0,4,38
missionlocal,0,3,31
eltecolote,0,0,2
toi,0,0,0
