source,1h,24h,7d
nyt,23,117,291
wsj,17,89,257
nypost,9,67,77
bbc,5,69,226
latimes,1,14,138
startribune,1,10,10
48hills,1,1,10
cbc,0,10,38
missionlocal,0,4,31
wapo,0,3,8
eltecolote,0,0,1
toi,0,0,0
