source,1h,24h,7d
nypost,9,67,77
nyt,6,182,284
wsj,6,71,208
bbc,3,94,215
wapo,2,70,182
startribune,2,10,10
latimes,0,23,145
cbc,0,17,35
toi,0,0,0
