source,1h,24h,7d
nyt,7,111,253
bbc,7,70,235
wsj,1,71,258
nypost,1,58,80
latimes,0,17,154
cbc,0,16,37
wapo,0,15,34
startribune,0,9,10
missionlocal,0,6,31
eltecolote,0,2,2
48hills,0,0,10
toi,0,0,0
