source,1h,24h,7d
nyt,14,163,286
nypost,14,66,80
latimes,5,30,157
bbc,4,114,221
startribune,4,10,10
wsj,3,113,264
missionlocal,1,11,31
wapo,1,6,15
cbc,0,21,39
48hills,0,3,10
eltecolote,0,2,6
toi,0,0,0
